,filename,vowel,word,start,stress,mahal_mean,mahal_median,edit
171,KLH063a_3451,e,hele,1356.517,unstressed,9.285057107,9.052895592,
172,KLH063c_0527,i,maitaʻi,262.7068,unstressed,9.258517287,6.817426041,
173,KLH063a_4202,i,tiʻetiʻe,1943.091,primary,9.249927535,9.155487846,20
174,KLH063a_0579,o,ʻōlelo,314.58,unstressed,9.216001421,8.623751812,
175,KLH063a_5006,i,ʻili,2370.882,primary,9.208106026,10.2619567,20
176,KLH063a_5229,e,kāhea,2466.503028,primary,9.204458913,8.308650412,
177,KLH063a_0062,o,loko,149.3369517,primary,9.188861534,9.930060989,
178,KLH063a_0716,u,mua,354.7223508,primary,9.182870806,7.051924926,1
179,KLH063c_0626,e,nahelehele,286.1743462,secondary,9.161871327,10.51281042,
180,KLH063a_1291,i,hiti,583.7669172,unstressed,9.152042683,8.815583847,19
181,KLH063a_3425,o,ʻohana,1350.174353,unstressed,9.124461864,8.763272163,
182,KLH063a_4736,a,maikaʻi,2228.783739,primary,9.122721524,9.001905076,
183,KLH063c_1288,ou,mākou,683.3968,primary,9.114950849,3.744390662,
184,KLH063c_1088,i,hoʻokani,459.6090912,unstressed,9.104267434,4.51234856,
185,KLH063a_3291,i,nui,1309.969,unstressed,9.075838496,9.210571046,0
186,KLH063a_0568,o,noho,310.86,unstressed,9.053159721,7.07402401,
187,KLH063a_0798,e,koe,379.3196956,unstressed,9.050427861,8.603380714,
188,KLH063c_1022,i,ia,441.1325668,primary,9.047103319,9.765029368,20
189,KLH063a_4258,o,hoʻomaopopo,1961.999192,primary,9.043257404,6.620407006,0
190,KLH063a_1310,o,hoʻomaopopo,596.0360235,primary,9.0266064,6.05463243,0
191,KLH063a_0130,i,iaʻu,165.9502354,unstressed,8.98131599,8.09197013,20
192,KLH063a_2307,ū,ʻūpili,938.950669,secondary,8.972502465,6.195286343,1
193,KLH063a_0783,e,kaikamahine,375.3852641,unstressed,8.916396284,8.945256723,20
194,KLH063a_4453,a,loʻa,2126.962209,unstressed,8.906015987,8.282345679,1
