file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH063c_0647,482.3,1217.8,2204.4,-3.8,-94.3,78.5,-10.1,-2.6,-14.7,-3,-1.3,3.9,-4.3,0.4,-4.2,-2.3,-4.4,3.7
KLH063c_0648,473.2,1558.2,2426.8,76.2,-85.5,-64.8,-39.5,-3,-25,20.4,11.8,1.2,-5.8,-6,-6,-1.9,-4.7,-7.2
KLH063c_0649,370.7,1621.3,2346.5,0,109.8,86.5,-1.9,82,20.8,-8.5,-53.2,-22.5,-2.2,31.3,-16,-1.7,21,-6.4
KLH063c_0650,361,1753.9,2275.9,22.2,-66,2.7,-1.8,-18,19,1.3,24.1,-2.6,-0.1,6.2,0.5,1.3,-5.7,-4.3
KLH063c_0651,475.8,1404.1,2238.1,-36.8,91.5,11.4,-14,-18.8,11.6,-13.6,0.4,7.7,-11.6,-8.2,10.3,-2.8,5.4,-0.7
KLH063c_0652,659.9,1290.2,2392.5,-10.2,-49.9,-69.5,-82.8,-12.1,47.9,3.5,-8.3,-57.4,-13.1,-9.9,-22.5,16.9,6.6,17.6
KLH063c_0653,664.5,1135.3,2405,-25.2,138.6,138.9,-36.5,0.8,29.9,-21.6,11.7,-17,-24.2,-10.6,11.6,-17,-4.3,-8.1
KLH063c_0654,368,1495,2227.8,-46.5,-99.8,-34.4,-7.3,-14,-1.3,7.5,-8,21.2,1.2,-2,2.3,-1.7,-9.1,4.5
KLH063c_0655,487.6,1374.2,2483.4,40.1,92.1,86.3,-34.7,6.8,-32.8,-6.4,5.7,20.3,-13.5,0.8,-5.7,3.4,4.3,15.6
KLH063c_0656,397.1,1542.6,2381.7,2.9,-66.3,-100.7,-22.5,-19.7,-6.3,6.5,3.6,-6.8,-6,0.5,3.4,0.2,-4.1,-6.2
KLH063c_0657,471.3,1461.5,2374.2,-8.9,64.2,83.6,-25.1,1.8,16.9,8.7,19.7,-0.2,-7.9,-2.4,1.5,1.9,3.2,-3.7
KLH063c_0658,306.9,1804.7,2240.6,10.7,65.8,38.6,-27.3,-42.7,54.3,-8.4,-8.5,58.1,-9.1,-14,9.7,-1.1,-10.9,-9.9
KLH063c_0659,301.8,1691.6,2176.3,-21.1,77.6,44.7,-7.5,-4.1,-5.3,-1.1,-13.9,-8.4,-5.7,-29.7,-5.7,3,18.6,3.1
KLH063c_0660,419,1637,2246.7,-37.3,-31,-68,-64.3,-39.4,-62.5,17,-32.1,-20.1,-3.7,-7.9,-13.8,-4.3,-1.6,-3.3
KLH063c_0661,525.2,1592.1,2160.9,-45.3,215.8,-66.4,-27.6,43.4,6.5,18.6,26.3,-21.6,-11.4,-9.8,14.4,6.1,8.8,-5.3
KLH063c_0662,709.9,1299.9,2536.7,-116.7,5.5,-176,6.7,-21.2,49.7,-26.8,2.3,-5.1,-5.5,-5.7,-13.9,8.1,3.7,2
KLH063c_0663,784.4,1298.5,2655.6,131,-114.2,130.2,-50.9,48.3,-56.8,-28.5,-17.4,-7.5,-30.5,17.7,30.8,23.2,-11.7,-5.5
KLH063c_0664,367.8,1570.9,2564.7,35.5,655.4,110.5,-40.3,35.7,53.8,29.8,-50.3,85.6,-18.8,23.9,-46.1,16.9,5.3,-37
KLH063c_0665,651.2,1086.6,2208.1,-49.7,30.6,58.3,-61.9,-30.6,81.1,-39,-5.9,-21.1,-16.7,2.6,40.6,-28.5,-2.1,-36.5
KLH063c_0666,408.5,2209.4,2428.8,-37.2,7.6,-104.6,-24.6,17.4,-32.8,-1.4,-8.9,-27.8,11.4,27,-12.4,-12.1,-4.3,15.5
KLH063c_0667,273.6,1792.3,2370.1,2.7,54.2,2.2,-11.5,-65.8,3.6,7,-19.9,-19.2,-3.3,104.1,-0.2,3.3,37.4,2.9
KLH063c_0668,682.5,1214.7,2190.1,-13.2,80.4,-42.6,-7.4,-4.5,-41.7,-3,36.4,-11.8,-8,-5.8,8.9,-20.6,17.2,20.9
KLH063c_0669,703.9,1115.3,2368.1,16.1,16.8,-15.5,-40.8,-20.4,-40.1,15.5,25.2,-22,-10.4,-18,3.6,12,-0.5,-5.7
KLH063c_0670,619.3,1111.6,2245.5,4.4,-94.2,-39,-48.8,28.1,98.8,-3.2,-12.5,84.2,-2.6,26.1,59.2,-0.3,-10,25.3
KLH063c_0671,366.9,1561.9,2266.6,61.6,186,48.7,30.7,-18.2,73.5,7.1,-28.6,25.2,11.4,-60.6,-13.4,0,-49.3,-17.9
KLH063c_0672,315,1429.1,2220.9,24.6,-270.6,37,26.2,48.8,-20.3,-0.6,-59.7,18.5,3.2,12.9,-14.1,-5.5,52.3,7.8
KLH063c_0673,614.7,1417,2378,-121.1,312.2,25.6,-20.9,174.4,58.7,4.5,64.5,1.6,-26.7,54.9,33.3,-4.7,9.7,-12.9
KLH063c_0674,717.4,1344.6,2352.4,-132.4,-16.3,-68.9,-18.2,7.9,92,13.2,-11.1,8.2,-4.9,8.7,-24.2,-19.7,7,-16.3
KLH063c_0675,706.9,1323.3,2451,165.6,80.5,9.3,-43.6,-96.6,52.6,23.4,61,64.3,-22.6,16.3,7.1,6.9,-6.2,-42.8
KLH063c_0676,437.8,963.6,2439.8,-58.5,-89.7,-23.2,23.7,-41.3,-32.8,-24,-46.7,0.7,-5.9,-30.9,2.7,-6.1,4.9,5.6
KLH063c_0677,665.9,1209.4,2331.9,-20.7,-101.1,39.5,-33.5,10.8,16.4,9.3,-17.2,-16.1,-11.6,8.3,13.2,7,11.9,5.7
KLH063c_0678,538.3,1272.6,2377.5,-0.6,84,26.3,-60.1,-34.1,-3.7,-3.4,-1.2,-20.5,-11.8,-13,-3,-1.3,8.9,1.7
KLH063c_0679,381.6,1548.8,2273.4,29.4,-249.7,-13.2,-6.6,30.2,-30.8,-3.1,-42.5,11.6,4,11.8,-1.4,1.4,-9.5,3.6
KLH063c_0680,380.1,1914.2,2451.1,-8.2,-64.7,-2.4,-7.9,-122,-48.9,16,-18.1,26.1,12,30.4,-7.8,13.5,-18.1,-3.2
KLH063c_0681,309.3,2021.3,2486.4,-12.7,-37.6,79.5,-0.7,-159.7,-41,0.6,-26.2,-22.4,0.5,60.4,38.8,-1.3,-80.1,-13.4
KLH063c_0682,390.2,1609.9,2333.6,-12.8,353.9,-62.6,-10.3,-13.6,-60.2,-2.1,38.6,0.9,-5.8,-55.9,-73,-7.6,-39.1,5.2
KLH063c_0683,427.6,1400,2293.3,75.7,178.8,99.6,-36.6,-75.2,-30.4,-19.4,-250.8,-73.4,-26.9,-1,-51.1,-16.1,87.5,40.8
KLH063c_0684,398.4,2128.3,2561.4,-14.7,-23.2,22.7,-13,-12.1,33.4,-3.8,29.6,14.4,-4.1,-5.7,1.5,-0.3,5.9,-13.6
KLH063c_0685,376.1,2092.6,2561.1,19.7,8.6,-33.2,-2.6,-9.6,15.9,4.6,4.4,13.2,-2.1,-2.2,-6.4,2,0.9,3.7
KLH063c_0686,648.7,1417.1,2662.2,-152.4,-10.7,-10.1,-120.2,-34.8,-2.4,120.1,176.6,14.9,-42.7,-49,-32.6,-9,-6.5,31.9
KLH063c_0687,396.4,1647.9,2360,-16.9,-259.6,-38.9,16.6,45.5,-17.9,3.7,-21.4,-5.4,3.4,-11,-4.9,-4.3,-5,-6.3
KLH063c_0688,351.7,2243.8,2633.8,-3.9,-1.4,-177.4,-1.1,-41.3,32.1,7.8,-25.1,-5.3,4.7,-24,-49.9,1.5,-11.1,45.1
KLH063c_0689,403.6,1635.8,2574.3,-13.7,402.4,77.1,-7.2,103.4,15.9,0.9,-65.5,18.8,1.6,-22.8,-3.6,1.6,6,-6.9
KLH063c_0690,399.8,1507.6,2536.2,8.1,-83.8,-40.3,-12.9,-12.3,16.9,5.7,-16.9,-6.2,3.4,-8.2,9,0.2,-6,-8.3
KLH063c_0691,518.8,1165.3,2536,-168.6,176.5,78.1,9.3,37.8,28.2,21.4,-43.8,-5.4,-36.7,53.6,-18.5,21.6,-26.9,19
KLH063c_0692,485.3,1275.3,2092.7,16.2,-212.1,-82.4,-1.7,20.2,-20.2,10.7,11.2,-13.8,-6.1,6.6,1,-4.5,-8.8,-15.1
KLH063c_0693,317.7,1025.2,2162.4,19.4,-28.3,-49.6,8.2,90,-39.4,10,-46.8,-57.9,4,27.8,-2.2,3.8,-30.1,-38.7
KLH063c_0694,604.8,1146.8,2218,19.8,197.1,175.7,-46.4,-0.8,-27.9,-18.9,-7,87.2,-19.9,-9.4,81.8,-1.6,0.2,30.3
KLH063c_0695,732.5,1174.2,2593.8,-26.9,-24.2,-62.8,9.5,-0.4,4.6,-7.6,-4.8,57.9,2.5,-10.6,-84.8,-3,-1.6,35
KLH063c_0696,711.9,1292.1,2324.3,49.7,-101.6,3.6,-29,16.2,26.8,12,-4.8,-27,-6.5,3,36,20.7,-5,17.7
KLH063c_0697,328.7,1669,2510.6,38.4,-34,-29.3,-2.4,-20.9,-13.4,-9,-10.4,6.5,-5.2,2,-9.5,-5.5,3.7,7.5
KLH063c_0698,425.9,1307,2498.2,-1.8,115.3,186.7,-115.8,-27.3,-37.4,23.8,5.1,-10.1,13.6,9.7,-11.5,-5.6,-2,11
KLH063c_0699,561.2,1153.2,2440.2,-60.1,112.2,161.5,-86.6,-11.9,-71.7,-14.6,-10.4,10.4,-12.5,-8.3,25.7,-1.4,14.2,-20.2
KLH063c_0700,655.2,1054.8,2305,-54.2,-46.3,-94.7,-21.6,4.9,-28.8,1.7,3,-28.5,2.8,-9.6,0.4,3.6,-7.5,-18.2
KLH063c_0701,719.9,1158.2,2420.6,23.4,-29.9,-40.2,-25.8,-34.3,-7.4,26.9,47.1,12.2,-28.4,-63.2,-16.4,28.9,20.2,-4.2
KLH063c_0702,479,1036.2,1771.5,6.4,-21.8,-158.1,35.3,85.9,85.6,-78.2,-88.2,-183,58.1,106.3,9.6,-50.7,-60.2,-116
KLH063c_0703,438,1595.5,2457,9.8,-283.8,36.4,-5.1,33.6,-8.4,55.4,-44.8,-7.1,44.8,51.7,25.9,31.5,-42.8,-44.2
KLH063c_0704,351.2,2197.8,2555.6,72.5,-66.2,-99.2,48.4,-38.8,148.1,10.4,16.5,-131.3,5.1,12.2,115.7,-12.9,-25,-62
KLH063c_0705,520,1502.9,2571.7,-134.6,87.6,58.4,-20.5,39.3,7.1,6.1,-9.4,-2.2,-5.2,4.3,-2.3,-2.3,1.8,2
KLH063c_0706,526.9,1786.1,2566.9,130.8,-127.9,68.1,-9.6,24.1,-16.8,-9.5,-56.2,-4.4,-11.3,-5.8,-40.6,1.6,-9.8,17.7
KLH063c_0707,374.1,2150.4,2610.9,-62.7,-0.8,125.3,-43.2,25.7,103.6,11.2,-15,118.5,-24.7,-32.2,-186.8,-12.8,-23,-91.9
KLH063c_0708,356.3,2029.4,2542.9,1.9,254.2,170.9,6.6,-128,93.7,-14.6,27.4,25.2,7,-46.8,-8.6,-9.6,-17,-34.4
KLH063c_0709,409.9,1478.7,2461.6,-5.2,-24.6,40.5,-19.1,90.9,-13.2,3.5,-64.5,-32.7,-12.1,38.2,-7.5,17.1,27.9,-14.9
KLH063c_0710,279.9,1728,2318,-19.6,-1.5,11.2,-43.6,-34,-2,-9.1,33.9,32.6,-13.6,-25.3,-66.2,-2.4,5.3,-11.9
KLH063c_0711,367.9,1747.4,2390.2,-66.2,57.7,-28.5,21.6,-12.5,25.7,-17.3,51.3,53.5,7.7,-15.4,10.8,-3.1,23.7,-6.3
KLH063c_0712,733.1,1309.4,2514.4,7.2,-19.7,-108.1,-61.6,35.4,-137.7,5.4,1.6,-20.4,-31.5,14.2,59.5,2,1.5,21
KLH063c_0713,388.6,1896.9,2736.4,-127.1,616,242,23.8,-178.5,59,-12.8,-98.2,-102.2,19.8,69.6,-89.9,-37.3,-3.9,14.3
KLH063c_0714,303.1,2315.5,2969,9.3,-27.8,-56.8,32,-56.8,-173,16.8,10.7,56.3,-19.6,-14.2,-72.9,-6.2,18.2,-53.1
KLH063c_0715,315.1,2096.5,2494.6,-2.8,281.8,33.1,-0.7,-27.8,5.1,5,13.3,-20.1,3.8,39.1,11.5,2,26.3,8.1
KLH063c_0716,304,1409.2,2480.6,0.6,66.3,7.2,9.2,102.2,0.4,-5.7,6.9,2.3,3,32.7,6.5,-3.4,6.6,-5.4
KLH063c_0717,324.8,2274,2528.8,-42.4,31,94.6,-3.2,-23.9,63.1,-18.9,1.9,3.6,5.9,0.3,-74.5,1.8,3.1,-8.4
KLH063c_0718,369.6,2142.7,2495,15.6,137.8,20,-4.2,-44.7,-11.6,0.9,28.9,-4.3,-6.2,-24.8,-7.3,-0.4,18.8,3.7
KLH063c_0719,473.4,1397.5,2327,-108.6,140.6,60.5,-4.3,3.4,28.6,-38.5,-59.8,5.1,14.5,12.6,6.6,-6.6,-15.4,-5.6
KLH063c_0720,427.3,1012.7,2139,62.4,32.1,-85.3,-29.2,-25.8,-7.8,13.4,-34.6,-35,-5.1,-29.1,-26.3,4.4,-21.3,-9.6
KLH063c_0721,335,1945.4,2446.5,30.1,-72.4,-99.5,-31.1,-95.3,-194.4,-8.7,-26.2,30.5,3,-55.1,-44.8,3.4,-18.3,22.6
KLH063c_0722,433.1,1880.6,2404.9,-163,48.5,-91.6,7.3,-37,-54.9,-11.2,49.4,2.9,22.6,26.3,-16.2,29.9,-40.9,0.3
KLH063c_0723,563.7,1174.2,2433.5,-21.8,133,18.1,14,-14.1,-0.8,7,38.5,7.4,24.5,2.5,5.6,9.9,-1.1,-0.5
KLH063c_0724,586,932.3,2261.9,4.5,-97.7,47.3,29.3,40.2,41.9,10.8,90.9,-4.9,5,-91.8,-5.6,-13.6,76.5,3.1
KLH063c_0725,488.2,1521.1,2209.9,69.9,-257.3,77.4,-43.7,29.2,-23.1,9.7,-36,27.9,5.4,35.6,-38.9,2.1,-20.1,-2.9
KLH063c_0726,331.8,1940.1,2473.8,-5.9,377.4,271.6,4.3,-194,174.5,-6.3,54,-30.8,3.8,5.8,-72.7,1.1,-25.9,-8.9
KLH063c_0727,413.6,1066.6,1892.9,-39.8,250.1,227.4,-22.5,0.9,-5.8,-14.7,22.9,-70.9,-8.4,-19,-34.5,2.7,-4.2,-28.2
KLH063c_0728,630.3,1071.8,2226.4,-96.8,-104.1,-30.1,-8.7,-23.8,81,-12,16.2,-90.2,3.8,14.2,72.5,15.2,1.8,-27.4
KLH063c_0729,758,1317.6,2561.5,46.4,-122.4,153.2,-41.8,10.9,-93.7,2.1,-13.7,-43.1,-19.3,4.5,47,-11.2,-2,-25.4
KLH063c_0730,317.4,1506.6,2396.7,-41.5,-51.3,-46.5,23.9,-450,-40.9,7.9,85,28.4,-15.5,247.1,37.7,-17.7,35.9,55.5
KLH063c_0731,525.2,1912.8,2413.5,53.8,-5.4,43.7,-11.7,-23.1,-74.2,5,-1.8,-2.5,-8.7,-17.6,22.3,3.6,-2.2,6.2
KLH063c_0732,462.7,1717.2,2416.7,87.6,-537.3,-308.7,8,-207.8,11,-10.4,-21.5,-29.4,-6.3,2.6,-25,7.2,-15.9,-24.3
KLH063c_0733,416.4,2003.2,2672.4,47.8,36.5,-21.8,-2.4,13.9,19.4,29.2,4.1,12.5,0.3,-14.6,-2,10,12.5,14.9
KLH063c_0734,354.8,1501.8,2470.5,14.4,144.9,-49.5,-9.9,275.7,18.5,-26.8,101.9,-46.5,22.4,3.3,19.4,-10.2,57.3,34.2
KLH063c_0735,322.4,1920.4,2718.7,39,-7.9,-67.5,-2.6,-55.8,19.4,-8.7,22.5,73.4,-10.3,-39.3,27.7,-7.3,-5,23.9
KLH063c_0736,655.5,1375,2635.3,-153.3,231.1,-31.6,-85.1,10.8,-13.7,-41.5,-17,5.4,-22,0.2,23.5,-24.6,-11.3,-18.8
KLH063c_0737,591.2,983.5,1938.9,40.7,0.7,-74.8,92.3,-5.9,289.3,30.6,49.8,59.2,26.7,79,195.3,19.7,39.4,110.3
KLH063c_0738,643.8,1016.7,2666.4,-83,-95.6,-44.7,18.7,184,1,0.9,-156.5,-3.4,8.6,139.1,0.3,17.8,-122,-11.1
KLH063c_0739,433.5,943.1,2660.7,-57.3,-127.1,158.6,78.3,63.7,57,-13.6,84,4.5,36.2,19.9,-81.1,-40,-8.8,-79.8
KLH063c_0740,385,1697.4,2542.4,-45.4,28.8,46.4,9.1,-38.5,-21.3,-14.3,-32.1,-1.7,-0.2,7.7,15,-6.3,-20.5,1.1
KLH063c_0741,726.7,1226.3,2474.4,-54.2,128.6,-12.3,-46,76.3,27.3,-23.4,42.5,15.2,-13.9,37.6,25.9,-7.6,21.8,23.1
KLH063c_0742,665.3,1354.9,2312.8,87.8,-99.8,36.2,-26.3,0.1,14.1,6.3,-9.1,-4.7,4.8,-9.7,-16.5,-1.4,-5.9,4.7
KLH063c_0743,398.1,1757.1,2470.8,-18.5,-55.1,-53,4.6,-16,-4,-17.9,-16.2,7.4,-0.4,-5.3,27.5,2.5,0.9,-10.5
KLH063c_0744,499.8,1532.6,2382.4,81.8,-412.5,-110.6,-27.3,-115.7,9.8,-7.7,20,5.5,-9.7,8,2.3,10.5,-28.6,-0.3
KLH063c_0745,789.5,1189.8,2316.8,-194.2,39.4,8.3,-34.8,-67.8,15.6,-10.1,-18.7,-9.3,-82,45.1,0.3,32.6,-14.6,9.6
KLH063c_0746,430.7,1012.2,2249,2.2,38.5,-9,-30.1,100.9,-10.6,-19.6,-95.3,-62.1,-33.5,-53.7,6.8,-23.6,-118.3,-56
KLH063c_0747,664.2,987.7,2363.8,-21.2,26.7,225.2,-11.8,-6.7,154.8,4.4,-1.9,-42.6,-16.9,-0.6,-14.6,12.9,9.5,-53.3
KLH063c_0748,357.2,1182.5,2173.6,-14.9,37.5,30.5,13.5,70.4,-34,-8.3,35.6,27.1,4.3,117.9,-9.4,-1.7,26.3,32.3
KLH063c_0749,585.9,1377.9,2596.6,6.2,82,-20.6,-68.2,18.1,-53.8,-0.6,3.7,30,-20.4,2.5,-38.7,-4.2,4.1,-18.4
KLH063c_0750,315.8,992.1,1673,9.7,26.1,-100.8,-5.4,20.1,154,0,30.2,-11.5,0.6,18.7,66.2,1.7,24.8,48.7
KLH063c_0751,299.9,1980.9,2496.8,11.9,-108.1,-28.1,1.4,-95,-27.7,3.4,-12,23.7,7.4,-1.9,-13.1,-0.7,25.6,10.4
KLH063c_0752,402.1,911,2546.5,-8.4,144.4,-197.1,28.8,116.7,-145.6,23.3,77.1,-72.4,37.3,56.3,-28,13.1,38.8,-17.3
KLH063c_0753,591,987.2,2608.4,-55.2,-9.6,10.5,-11.8,-25.7,-42,2.4,-11.7,25.1,1.9,-31.8,9.5,-10.3,-7.8,8
KLH063c_0754,470.5,1059.8,1970.4,29.6,14.2,4.1,-26.3,-40.3,-100.6,8.4,31.9,34.5,-13.2,-17.7,-4.1,8.9,-4.8,13.6
KLH063c_0755,392.7,821.2,2344.4,-38.4,84.7,-9,13.6,35.9,40.1,29.6,-78.5,-52.1,-17.6,24.8,18.5,12.2,6.5,16.1
KLH063c_0756,545.4,1010,2608.1,-133,-102.3,102.3,10,-14.3,-97,-10.3,-19.4,-101.3,-6.4,11.1,-47.3,-10.6,-14,-26
KLH063c_0757,765.2,1171.2,2453.6,-23.2,-4.1,-9.2,-2.5,-30.7,42.7,8.6,5.9,-12.8,-0.4,-12.6,0,-7.5,-7.1,0.1
KLH063c_0758,723.1,1324.8,2450,82.3,-120.3,-1.7,-19.5,15.5,14.6,22,-0.4,-6.6,-15.5,6.4,32.9,0.2,3.6,7.4
KLH063c_0759,441.2,1859.2,2535.2,52.2,59.6,129.4,-16.7,-120.9,-8,6.7,59.5,11.6,-0.3,-47.5,41.7,10,10.6,31.7
KLH063c_0760,428.1,1219.9,2552.1,-33.3,596.9,129.8,43.1,145.4,101,-24.6,-213.6,-42.6,20.2,-42.2,53.1,35.4,106.7,24
KLH063c_0761,491.6,1097.8,2440.3,137.1,-263.9,37.1,3.3,57,28.3,3.6,-5.9,55.6,20.5,28.7,108.6,5.4,-15.6,77.4
KLH063c_0762,345.7,1551.7,2245.9,39,-151.9,14.9,-10.1,78.7,97.2,-1.4,-19.5,17.9,-3.3,89.9,-35.6,3.8,-20.2,14.4
KLH063c_0763,402.6,1737.1,2435.9,-4.1,36.9,-29.2,-36.6,-122,-67.3,-35.8,-16.8,-63,-8,-25,-5.4,-16.1,-13,-13.8
KLH063c_0764,323,997.7,1956.5,-7.4,-83.9,-167.7,-12.6,-5,151.9,-5.8,-10.4,107.2,-4.5,4,-88,-2.9,5.4,23
KLH063c_0765,309.5,1223.8,2378.6,9.4,31.2,-193.4,-2.4,12.8,-40,3.3,0.6,-13.1,-0.1,-3.2,17.7,1.6,15.1,5.6
KLH063c_0766,460.6,1907.1,2482.7,-24.5,-90.1,-81.3,-53.8,-42.1,-24,-22,-20.1,-6.7,-23.4,-10.6,-10.4,-7,-6.8,-9.4
KLH063c_0767,342.6,1472.2,2212.3,76.8,324.6,-59.6,52.6,226.4,-8.9,24.9,-29.6,-36.3,11.7,1.2,-11.4,-2.4,-1.1,-6.7
KLH063c_0768,379.6,1467.9,2494.7,-59.9,203.5,-51.9,5.1,47.1,-48.8,-4.7,39.9,-16.7,-3.7,-34.1,-4.3,-0.4,15.3,8.6
KLH063c_0769,305.4,1056.5,1932.1,-15.2,-27.6,172.3,-18.6,39.3,-150.2,-15.3,22.8,117.8,-15.8,-33.9,6.6,-12.4,-24.3,-57.8
KLH063c_0770,312.2,1497.7,2376,33,-224.3,-15.6,-12.2,-5.4,1.7,-2.3,-38.6,-3,-7.7,-37.7,8.2,1.8,-6.5,-14.2
KLH063c_0771,287,2185.2,2851.7,-4.9,318,461.4,-5.5,-147.5,-31,-13.2,25.7,-157.9,-1.3,30.6,38.3,-0.1,-15.5,65.2
KLH063c_0772,290.6,1536.1,2490.1,-62.4,-38,-15.7,14.9,-16.5,-20.9,-34.6,2.6,-17.3,-14.7,-8.7,11.7,5.4,-16.7,-7.2
KLH063c_0773,647.4,1354.3,2391.2,58.7,-109.2,-27.6,-12.5,20.8,57,6.7,-5.4,4.1,-8.5,27.8,14.2,4.8,8.9,-0.7
KLH063c_0774,370.8,1749.6,2479.3,57.4,153.2,121.9,-38.8,-123.1,-32.9,5.4,21.4,5.9,-10.2,-23.6,-48.6,0.4,18.5,-4.2
KLH063c_0775,347,1039,1979.9,-12.4,306.8,37.7,-5.9,61.5,99,-20.7,-51.9,70.6,-6,-51.5,23.8,-14.8,22.5,27.1
KLH063c_0776,605.8,990.1,2575.1,-45.8,-51.3,71.2,-50.4,-35.6,62.3,-8,-29.7,1.6,-41.1,-27.8,5.9,-6.7,-3.6,13.1
KLH063c_0777,770.7,1142.7,2389.1,-44.7,12.5,10.6,-87.9,-77.3,-54.9,-19.4,-26.1,-53.4,-19,-18.5,27.8,-29.8,0.1,-21.6
KLH063c_0778,382.3,974.7,2442.6,-54.1,-253.8,-24.3,19.9,234.4,-6.2,-4,-78.9,-27.7,-5.3,46.1,-29.1,1.8,8.7,-1
KLH063c_0779,609.9,1042.4,2139.4,83.9,38.2,-54.1,-47.7,-73.4,-89.6,14.1,-18.4,-68.8,-16.9,-6,30.6,0.3,-4.7,-39.6
KLH063c_0780,598.5,1006.6,2395.1,46.2,40.9,-69,-96.5,-72.5,-110.7,-11.4,12.2,90,-49.9,-42.7,-2.9,-1,1.6,40.1
KLH063c_0781,372.3,852.2,2290.9,-100.5,113.7,11.3,34.4,72.6,50.6,3.8,-30.5,-58,-28.9,58.6,1.8,17.2,30.4,-26.6
KLH063c_0782,514.4,914.5,2090.2,-93.6,-150.4,-17.4,-8.8,109.6,-5,10.1,-153.3,93.9,17.1,150.5,60.2,-46,-187.8,-209.9
KLH063c_0783,390.2,1878.3,2460.3,-57.9,-36.2,-103.9,4.3,-56.3,-50.9,1,-18.4,-17.5,4.3,-27.8,-9.4,-3,-15.3,-3
KLH063c_0784,587,1620.7,2557.9,-83.9,220.2,-69.4,-31.9,15.8,28.3,-6.8,10.5,6.1,-3.3,-21.2,-3.4,1.1,-8,7
KLH063c_0785,413.7,913,2626.5,51.3,-37.3,43.1,-0.7,31.8,-21.6,-22.8,-56.3,-18.2,6.3,4.2,5.3,3.6,-9.5,3
KLH063c_0786,333.3,2131,2695.2,39.9,-267.1,-371.8,-12.7,-230.7,32.4,15.3,-167.2,121.1,-0.7,-111.1,-44.5,8,-17.3,-57.1
KLH063c_0787,303.2,2234.7,2705.4,-42.9,-50.6,58.6,-25.5,-49,6,-9.9,-31.2,-20.5,-0.6,-13.4,9.9,-0.5,-0.7,14.8
KLH063c_0788,296.6,1603.4,2329.4,24.1,9.5,-32.6,-18.1,7.5,-9.4,6.7,-124.6,-15.5,-12,27.3,-0.1,1,54.4,-14.4
KLH063c_0789,273.1,2121.2,2517.2,6.2,184.7,90.9,6.7,-219,98.1,0.8,64.4,132.3,-1.4,-73.7,-3.7,-2.2,1.3,-55.1
KLH063c_0790,664.7,1302.5,2526.4,-45.3,145.3,-18.4,-101.2,-48.4,-196.9,-30.8,6.4,10.4,-38,-19,-35.1,-15,-5.8,-17.1
KLH063c_0791,573.5,1357.6,2328.4,63.8,-207.1,-22.6,-73.6,6.9,-30.7,35.3,-25.6,5.4,-40.2,30.7,-4.8,14.1,-23.2,28.7
KLH063c_0792,357.4,2168.8,2836.6,10.3,-12.5,94.4,-4.4,5.1,-92.1,7.2,15.2,51.1,-0.1,4.9,-42.1,1.4,11,50.9
KLH063c_0793,411.9,2016.1,2739.7,1,41.2,-163.5,-24.8,-35.4,-110.3,3.9,-19.1,-34.7,-6.9,-15.2,-12.2,0.9,-16.9,-0.4
KLH063c_0794,322.9,2017.2,2859,-43.7,-60.6,-102.2,28.8,17.4,-10.4,-12.6,4.8,-5.6,1.2,-13.4,-2.1,1.7,-9.5,-8.2
KLH063c_0795,377,2032.9,2770,1.7,85.8,277.3,-21.3,-23.2,-107.3,6.1,22.4,64.6,-6.6,-12.5,-66.2,1.8,-5.8,15.4
KLH063c_0796,451.2,1804.2,2527.4,-24.1,-16,-159.2,-32.6,-81.8,-80.3,-8.2,-32.2,-20,-13.4,-29.3,-34.5,-3.3,-18.1,-18.1
KLH063c_0797,403.8,1754.5,2586,27.4,-41.6,-0.3,-32.7,-10.9,-7,10.4,14.6,0.1,-17.9,-11.5,-8.3,1,-6.9,5.5
KLH063c_0798,481.1,1236.6,2599.8,45.9,85.4,57.8,-66.8,176,-58.5,-4.4,-9.7,37.6,-20.3,36,-2.6,-5.7,-10.1,6.7
KLH063c_0799,308.8,1543.3,2433.7,-18.9,9.8,-102.7,45.4,-13,-3.2,-13.2,33.4,30.6,21.1,-72.1,20.4,-11.9,9.6,-41.9
KLH063c_0800,535.8,1132.9,2686,-85.1,-62,-47.9,26,24.4,31.6,-18.4,-12.3,6.5,3.4,14.4,-1.8,-4.7,-3.7,-12.8
KLH063c_0801,673.9,1137.1,2111.9,60.8,42,106.8,-3.5,-14.3,-90.8,-9.2,-3.6,66.6,-5.5,6.7,-28,-9.9,-3.5,33.9
KLH063c_0802,361.1,1395.2,2522.9,-11.9,-193.9,30.7,-6.9,46.5,-24.7,2.1,-9.6,-29.2,1.2,27.3,-13.4,-0.9,0.6,-8.4
KLH063c_0803,309.6,2183.8,2890.6,-46.8,113.4,143.1,32.2,-46.1,-75.9,-15.6,15.7,-4.3,9.9,-26.5,-27.8,-2.8,2.8,0.7
KLH063c_0804,478.5,1691.4,2584,5.8,109.6,-7.8,-35.7,38.1,24.9,7.4,16,0.6,-20.2,13.2,-17.1,13.6,11,13.7
KLH063c_0805,477.9,1077.5,2480.3,-23.3,221.9,130.7,-48.2,39.3,49.5,-21,13,-32.8,-15.9,9.5,1.8,-5.2,4.1,-6.8
