file,filename,vowel,interval,duration,start,end,previous_sound,next_sound,omit,word,word_interval,word_start,word_end,previous_word,next_word,comment1,comment2
334,KLH021c_0334,i,746,0.06110094634101415,444.2229765388649,444.2840774852059,l,h,0,kalihi,266,444.03327388840324,444.35673807004383,ʻo,pālama,,
335,KLH021c_0335,i,748,0.0685321425175971,444.28820592752623,444.35673807004383,h,p,0,kalihi,266,444.03327388840324,444.35673807004383,ʻo,pālama,,
336,KLH021c_0336,ā,750,0.05090560315898074,444.4706830780852,444.52158868124417,p,l,0,pālama,267,444.35673807004383,444.8389317118825,kalihi,-,,
337,KLH021c_0337,a,752,0.07189332778244761,444.5752,444.64709332778244,l,m,0,pālama,267,444.35673807004383,444.8389317118825,kalihi,-,,
338,KLH021c_0338,a,754,0.11917779926210414,444.7197539126204,444.8389317118825,m,sp,0,pālama,267,444.35673807004383,444.8389317118825,kalihi,-,,
339,KLH021c_0339,a,756,0.32411663217186515,445.91580736025367,446.23992399242553,sp,sp,0,a,269,445.91580736025367,446.23992399242553,-,-,,
340,KLH021c_0340,a,759,0.12385326961015153,446.6482150253119,446.77206829492206,m,m,0,ma,271,446.5697746212255,446.77206829492206,-,mua,,
341,KLH021c_0341,u,761,0.04031138629648012,446.9005886137035,446.9409,m,a,0,mua,272,446.77206829492206,446.9809,ma,o,,
342,KLH021c_0342,a,762,0.040000000000020464,446.9409,446.9809,u,o,0,mua,272,446.77206829492206,446.9809,ma,o,,
343,KLH021c_0343,o,763,0.05644502879982838,446.9809,447.03734502879985,a,k,0,o,273,446.9809,447.03734502879985,mua,ko,,
344,KLH021c_0344,o,765,0.04554064720770157,447.1053593527923,447.1509,k,m,0,ko,274,447.03734502879985,447.1509,o,mākou,,
345,KLH021c_0345,ā,767,0.09330279643961603,447.23334106472277,447.3266438611624,m,k,0,mākou,275,447.1509,447.5504054349247,ko,hele,,
346,KLH021c_0346,ou,769,0.14862392353217047,447.4017815113925,447.5504054349247,k,h,0,mākou,275,447.1509,447.5504054349247,ko,hele,,
347,KLH021c_0347,e,771,0.06427613143006283,447.6009,447.6651761314301,h,l,0,hele,276,447.5504054349247,447.7609559932619,mākou,ʻana,,
348,KLH021c_0348,e,773,0.0404587347393317,447.7204972585226,447.7609559932619,l,ʻ,0,hele,276,447.5504054349247,447.7609559932619,mākou,ʻana,,
349,KLH021c_0349,a,775,0.10238536954437905,447.786552335648,447.8889377051924,ʻ,n,0,ʻana,277,447.7609559932619,448.0045340901618,hele,ma,,
350,KLH021c_0350,a,777,0.05363409016183596,447.9509,448.0045340901618,n,m,0,ʻana,277,447.7609559932619,448.0045340901618,hele,ma,,
0,--,a,779,0.30856428725070373,448.095072739596,448.4036370268467,m,sp,1,ma,278,448.0045340901618,448.4036370268467,ʻana,-,,disfl
0,--,a,782,0.13871566196337426,448.9438804806574,449.0825961426208,m,sp,1,ma,280,448.86461438810693,449.0825961426208,-,-,,disfl
0,--,o,785,0.08000000000004093,450.4224,450.5024,k,a,1,ko,282,450.3424,450.5024,-,a,,disfl
0,--,a,786,0.37000000000000455,450.5024,450.8724,o,h,1,a,283,450.5024,450.8724,ko,hilo,,disfl
351,KLH021c_0351,i,788,0.09412848490370607,450.950540713776,451.0446691986797,h,l,0,hilo,284,450.8724,451.245024413835,a,hawaiʻi,,
352,KLH021c_0352,o,790,0.1309973841736678,451.1140270296613,451.245024413835,l,h,0,hilo,284,450.8724,451.245024413835,a,hawaiʻi,,
353,KLH021c_0353,a,792,0.04491804494813323,451.3124,451.35731804494816,h,w,0,hawaiʻi,285,451.245024413835,451.71517162641186,hilo,-,,
354,KLH021c_0354,ai,794,0.16678906974163965,451.42667587592985,451.5934649456715,w,ʻ,0,hawaiʻi,285,451.245024413835,451.71517162641186,hilo,-,,
355,KLH021c_0355,i,796,0.10519291145902798,451.60997871495283,451.71517162641186,ʻ,sp,0,hawaiʻi,285,451.245024413835,451.71517162641186,hilo,-,,
356,KLH021c_0356,o,799,0.0650670930809838,452.4738,452.53886709308097,k,m,0,komo,287,452.4238,452.6577662319067,-,mā,,
357,KLH021c_0357,o,801,0.0677064540535639,452.5900597778531,452.6577662319067,m,m,0,komo,287,452.4238,452.6577662319067,-,mā,,
358,KLH021c_0358,ā,803,0.1296330888585544,452.73372957060093,452.8633626594595,m,h,0,mā,288,452.6577662319067,452.8633626594595,komo,hīmeni,,
359,KLH021c_0359,ī,805,0.1071774176651843,452.9238,453.0309774176652,h,m,0,hīmeni,289,452.8633626594595,453.299039086874,mā,mākou,,
360,KLH021c_0360,e,807,0.09314079894284077,453.1038,453.1969407989428,m,n,0,hīmeni,289,452.8633626594595,453.299039086874,mā,mākou,,
361,KLH021c_0361,i,809,0.05523908687399626,453.2438,453.299039086874,n,m,0,hīmeni,289,452.8633626594595,453.299039086874,mā,mākou,,
362,KLH021c_0362,ā,811,0.1120951695308463,453.3774794909604,453.48957466049126,m,k,0,mākou,290,453.299039086874,453.74142204359777,hīmeni,kēia,,
363,KLH021c_0363,ou,813,0.1500892404438332,453.59133280315393,453.74142204359777,k,k,0,mākou,290,453.299039086874,453.74142204359777,hīmeni,kēia,,
364,KLH021c_0364,ēi,815,0.1572577581937935,453.8238,453.9810577581938,k,a,0,kēia,291,453.74142204359777,453.98279996660517,mākou,mele,,
0,--,a,816,0.0017422084113718483,453.9810577581938,453.98279996660517,ēi,m,1,kēia,291,453.74142204359777,453.98279996660517,mākou,mele,,
365,KLH021c_0365,e,818,0.095870450900577,454.07880067627053,454.1746711271711,m,l,0,mele,292,453.98279996660517,454.2938,kēia,ua,,
366,KLH021c_0366,e,820,0.05973087607520711,454.23406912392477,454.2938,l,u,0,mele,292,453.98279996660517,454.2938,kēia,ua,,
0,--,u,821,0.19948406589782053,454.2938,454.4932840658978,e,a,1,ua,293,454.2938,454.5235040993338,mele,-,,disfl
0,--,a,822,0.03022003343602364,454.4932840658978,454.5235040993338,u,sp,1,ua,293,454.2938,454.5235040993338,mele,-,,disfl
367,KLH021c_0367,ā,825,0.09066010030818461,454.91704427386446,455.00770437417265,k,k,0,kākau,295,454.8538,455.3599240742204,-,au,,
368,KLH021c_0368,au,827,0.2521809686732013,455.1077431055472,455.3599240742204,k,au,0,kākau,295,454.8538,455.3599240742204,-,au,,
369,KLH021c_0369,au,828,0.2838759257796255,455.3599240742204,455.6438,au,sp,0,au,296,455.3599240742204,455.6438,kākau,-,,
370,KLH021c_0370,u,830,0.13456240265122688,455.7392375973488,455.8738,sp,a,0,ua,298,455.7392375973488,455.9538,-,haku,,
371,KLH021c_0371,a,831,0.07999999999998408,455.8738,455.9538,u,h,0,ua,298,455.7392375973488,455.9538,-,haku,,
372,KLH021c_0372,a,833,0.0867253441508069,455.9945447763775,456.0812701205283,h,k,0,haku,299,455.9538,456.25469997574214,ua,ʻia,,
373,KLH021c_0373,u,835,0.07779292862988996,456.17690704711225,456.25469997574214,k,ʻ,0,haku,299,455.9538,456.25469997574214,ua,ʻia,,
374,KLH021c_0374,i,837,0.05106143580576372,456.29742485059995,456.3484862864057,ʻ,a,0,ʻia,300,456.25469997574214,456.40075299574977,haku,kēia,,
375,KLH021c_0375,a,838,0.0522667093440532,456.3484862864057,456.40075299574977,i,k,0,ʻia,300,456.25469997574214,456.40075299574977,haku,kēia,,
376,KLH021c_0376,ēi,840,0.1255662705901841,456.49437610299356,456.61994237358374,k,a,0,kēia,301,456.40075299574977,456.62046658733016,ʻia,mele,,
0,--,a,841,0.0005242137464165353,456.61994237358374,456.62046658733016,ēi,m,1,kēia,301,456.40075299574977,456.62046658733016,ʻia,mele,,
377,KLH021c_0377,e,843,0.0709904417318512,456.7138,456.78479044173184,m,l,0,mele,302,456.62046658733016,456.85509587366835,kēia,huakaʻi,,
0,--,e,845,0.0189283855213489,456.836167488147,456.85509587366835,l,h,1,mele,302,456.62046658733016,456.85509587366835,kēia,huakaʻi,,
378,KLH021c_0378,u,847,0.08112165223451484,456.94297766358903,457.02409931582355,h,a,0,huakaʻi,303,456.85509587366835,457.47504802787597,mele,-,,
379,KLH021c_0379,a,848,0.08923381745790948,457.02409931582355,457.11333313328146,u,k,0,huakaʻi,303,456.85509587366835,457.47504802787597,mele,-,,
380,KLH021c_0380,a,850,0.08788178992068651,457.21879128118627,457.30667307110696,k,ʻ,0,huakaʻi,303,456.85509587366835,457.47504802787597,mele,-,,
381,KLH021c_0381,i,852,0.12646210311453387,457.34858592476144,457.47504802787597,ʻ,sp,0,huakaʻi,303,456.85509587366835,457.47504802787597,mele,-,,
382,KLH021c_0382,e,855,0.06895340439928077,457.98525034290367,458.05420374730295,h,l,0,hele,305,457.93657735156296,458.2150950242347,-,mai,,
383,KLH021c_0383,e,857,0.09699502423467266,458.1181,458.2150950242347,l,m,0,hele,305,457.93657735156296,458.2150950242347,-,mai,,
384,KLH021c_0384,ai,859,0.15512318584467266,458.30297681415533,458.4581,m,h,0,mai,306,458.2150950242347,458.4581,hele,honolulu,,
385,KLH021c_0385,o,861,0.0676013768620578,458.51659716503946,458.5841985419015,h,n,0,honolulu,307,458.4581,459.0154953262815,mai,i,,
386,KLH021c_0386,o,863,0.12573856096344116,458.670728304285,458.7964668652484,n,l,0,honolulu,307,458.4581,459.0154953262815,mai,i,,
0,--,u,865,0.02568852320757742,458.84649188412635,458.87218040733393,l,l,1,honolulu,307,458.4581,459.0154953262815,mai,i,,
387,KLH021c_0387,u,867,0.06739532628148481,458.9481,459.0154953262815,l,i,0,honolulu,307,458.4581,459.0154953262815,mai,i,,
388,KLH021c_0388,i,868,0.16260467371847653,459.0154953262815,459.1781,u,h,0,i,308,459.0154953262815,459.1781,honolulu,hilo,,
389,KLH021c_0389,i,870,0.11000000000001364,459.2281,459.3381,h,l,0,hilo,309,459.1781,459.4951594271233,i,-,,
390,KLH021c_0390,o,872,0.0770594271233449,459.4181,459.4951594271233,l,sp,0,hilo,309,459.1781,459.4951594271233,i,-,,
391,KLH021c_0391,o,875,0.042938128215382676,460.2766,460.31953812821536,h,ʻ,0,hoʻomaʻamaʻa,311,460.22736692365424,460.8266,-,hīmeni,,
392,KLH021c_0392,o,877,0.03793103177702051,460.3366,460.374531031777,ʻ,m,0,hoʻomaʻamaʻa,311,460.22736692365424,460.8266,-,hīmeni,,
393,KLH021c_0393,a,879,0.03882963321251509,460.4666,460.50542963321254,m,ʻ,0,hoʻomaʻamaʻa,311,460.22736692365424,460.8266,-,hīmeni,,
394,KLH021c_0394,a,881,0.036920728524194146,460.5266,460.56352072852417,ʻ,m,0,hoʻomaʻamaʻa,311,460.22736692365424,460.8266,-,hīmeni,,
395,KLH021c_0395,a,883,0.06041473912409856,460.64872100164786,460.70913574077196,m,ʻ,0,hoʻomaʻamaʻa,311,460.22736692365424,460.8266,-,hīmeni,,
396,KLH021c_0396,a,885,0.08260960204103185,460.74399039795895,460.8266,ʻ,h,0,hoʻomaʻamaʻa,311,460.22736692365424,460.8266,-,hīmeni,,
397,KLH021c_0397,ī,887,0.09046020395555843,460.8766,460.96706020395555,h,m,0,hīmeni,312,460.8266,461.24175542472346,hoʻomaʻamaʻa,mākou,,
398,KLH021c_0398,e,889,0.08829846487361692,461.04838773739186,461.1366862022655,m,n,0,hīmeni,312,460.8266,461.24175542472346,hoʻomaʻamaʻa,mākou,,
399,KLH021c_0399,i,891,0.052399962708761905,461.1893554620147,461.24175542472346,n,m,0,hīmeni,312,460.8266,461.24175542472346,hoʻomaʻamaʻa,mākou,,
400,KLH021c_0400,ā,893,0.11720635533697532,461.3316029854721,461.4488093408091,m,k,0,mākou,313,461.24175542472346,461.7204260500912,hīmeni,a,,
401,KLH021c_0401,ou,895,0.16497871068497716,461.5554473394062,461.7204260500912,k,a,0,mākou,313,461.24175542472346,461.7204260500912,hīmeni,a,,
0,--,a,896,0.6461739499088139,461.7204260500912,462.3666,ou,sp,1,a,314,461.7204260500912,462.3666,mākou,-,,disfl
402,KLH021c_0402,ā,899,0.09262385377604687,463.41687614622396,463.5095,h,ʻ,0,hāʻule,316,463.3580465632381,463.7419244481761,-,mākou,,
403,KLH021c_0403,u,901,0.072485685352774,463.54701431464724,463.6195,ʻ,l,0,hāʻule,316,463.3580465632381,463.7419244481761,-,mākou,,
404,KLH021c_0404,e,903,0.05288720086605281,463.68903724731007,463.7419244481761,l,m,0,hāʻule,316,463.3580465632381,463.7419244481761,-,mākou,,
405,KLH021c_0405,ā,905,0.11231102206392052,463.8417564677885,463.95406748985243,m,k,0,mākou,317,463.7419244481761,464.1095,hāʻule,ʻaʻole,,
406,KLH021c_0406,ou,907,0.08000000000004093,464.0295,464.1095,k,ʻ,0,mākou,317,463.7419244481761,464.1095,hāʻule,ʻaʻole,,
407,KLH021c_0407,a,909,0.16579246114196167,464.15114798349816,464.3169404446401,ʻ,ʻ,0,ʻaʻole,318,464.1095,464.5486933473117,mākou,loʻa,,
408,KLH021c_0408,o,911,0.05229296265412131,464.34427540239113,464.39656836504525,ʻ,l,0,ʻaʻole,318,464.1095,464.5486933473117,mākou,loʻa,,
409,KLH021c_0409,e,913,0.07843944398115354,464.47025390333056,464.5486933473117,l,l,0,ʻaʻole,318,464.1095,464.5486933473117,mākou,loʻa,,
410,KLH021c_0410,o,915,0.080883688414076,464.63545212626053,464.7163358146746,l,ʻ,0,loʻa,319,464.5486933473117,464.80413395887996,ʻaʻole,mākou,,
411,KLH021c_0411,a,917,0.06670588553845391,464.7374280733415,464.80413395887996,ʻ,m,0,loʻa,319,464.5486933473117,464.80413395887996,ʻaʻole,mākou,,
412,KLH021c_0412,ā,919,0.11213600184208872,464.8967846165823,465.0089206184244,m,k,0,mākou,320,464.80413395887996,465.2295,loʻa,kēia,,
413,KLH021c_0413,ou,921,0.12567480754654525,465.1038251924534,465.2295,k,k,0,mākou,320,464.80413395887996,465.2295,loʻa,kēia,,
414,KLH021c_0414,ēi,923,0.2739617854224434,465.3095,465.58346178542246,k,a,0,kēia,321,465.2295,465.8677714102384,mākou,-,,
415,KLH021c_0415,a,924,0.2843096248159327,465.58346178542246,465.8677714102384,ēi,sp,0,kēia,321,465.2295,465.8677714102384,mākou,-,,
416,KLH021c_0416,a,926,0.23188544497566,466.81036178017325,467.0422472251489,sp,p,0,a,323,466.81036178017325,467.0422472251489,-,paʻa,,
417,KLH021c_0417,a,928,0.08198511127483243,467.2089148887252,467.2909,p,ʻ,0,paʻa,324,467.0422472251489,467.39318100125047,a,m,,
418,KLH021c_0418,a,930,0.06832339003744892,467.324857611213,467.39318100125047,ʻ,m,0,paʻa,324,467.0422472251489,467.39318100125047,a,m,,
419,KLH021c_0419,a,934,0.06994696725490712,467.6709530327451,467.7409,p,ʻ,0,paʻanaʻau,327,467.6209,468.16965347447547,-,kēia,,
420,KLH021c_0420,a,936,0.06102708048490513,467.7709,467.8319270804849,ʻ,n,0,paʻanaʻau,327,467.6209,468.16965347447547,-,kēia,,
421,KLH021c_0421,a,938,0.06418257852010356,467.91629611515236,467.98047869367247,n,ʻ,0,paʻanaʻau,327,467.6209,468.16965347447547,-,kēia,,
422,KLH021c_0422,au,940,0.1746819404920643,467.9949715339834,468.16965347447547,ʻ,k,0,paʻanaʻau,327,467.6209,468.16965347447547,-,kēia,,
423,KLH021c_0423,ēi,942,0.1847837139649755,468.26290913812426,468.44769285208923,k,a,0,kēia,328,468.16965347447547,468.497900191738,paʻanaʻau,mele,,
424,KLH021c_0424,a,943,0.05020733964875035,468.44769285208923,468.497900191738,ēi,m,0,kēia,328,468.16965347447547,468.497900191738,paʻanaʻau,mele,,
425,KLH021c_0425,e,945,0.09937947641810752,468.59262125519905,468.69200073161716,m,l,0,mele,329,468.497900191738,468.85124203342554,kēia,-,,
426,KLH021c_0426,e,947,0.08034203342555202,468.7709,468.85124203342554,l,sp,0,mele,329,468.497900191738,468.85124203342554,kēia,-,,
427,KLH021c_0427,a,949,0.07964774836261768,469.1173520467677,469.1969997951303,sp,k,0,akā,331,469.1173520467677,469.5335091149818,-,-,,
428,KLH021c_0428,ā,951,0.23609464055402896,469.2974144744278,469.5335091149818,k,sp,0,akā,331,469.1173520467677,469.5335091149818,-,-,,
429,KLH021c_0429,o,954,0.05620641440032159,469.9509,470.0071064144003,n,k,0,no,333,469.92249707194634,470.0071064144003,-,ka,,
430,KLH021c_0430,a,956,0.061735264477363216,470.0891647355226,470.1509,k,k,0,ka,334,470.0071064144003,470.1509,no,kumu,,
431,KLH021c_0431,u,958,0.09506108636611543,470.2758389136339,470.3709,k,m,0,kumu,335,470.1509,470.5160059816444,ka,ʻo,,
432,KLH021c_0432,u,960,0.05641855692488207,470.45958742471953,470.5160059816444,m,ʻ,0,kumu,335,470.1509,470.5160059816444,ka,ʻo,tracking for /u/,
433,KLH021c_0433,o,962,0.10300268649586997,470.5392980464299,470.6423007329258,ʻ,i,0,ʻo,336,470.5160059816444,470.6423007329258,kumu,ia,,
434,KLH021c_0434,i,963,0.11859926707421664,470.6423007329258,470.7609,o,a,0,ia,337,470.6423007329258,470.8012043749069,ʻo,nō,,
435,KLH021c_0435,a,964,0.040304374906895646,470.7609,470.8012043749069,i,n,0,ia,337,470.6423007329258,470.8012043749069,ʻo,nō,,
436,KLH021c_0436,ō,966,0.21584419186530113,470.8850558081347,471.1009,n,a,0,nō,338,470.8012043749069,471.1009,ia,a,,
0,--,a,967,0.38999999999998636,471.1009,471.4909,ō,sp,1,a,339,471.1009,471.4909,nō,-,,disfl
437,KLH021c_0437,o,970,0.0326906642263225,472.0882093357737,472.1209,k,m,0,ko,341,472.05197723499623,472.1209,-,mākou,,
438,KLH021c_0438,ā,972,0.10973150521169828,472.20570486258055,472.31543636779224,m,k,0,mākou,342,472.1209,472.55137870105386,ko,-,,
439,KLH021c_0439,ou,974,0.15830211730997235,472.3930765837439,472.55137870105386,k,sp,0,mākou,342,472.1209,472.55137870105386,ko,-,,
440,KLH021c_0440,u,977,0.04783943320592243,473.0609,473.1087394332059,k,m,0,kumu,344,472.9860678920023,473.3800414467046,-,-,,
441,KLH021c_0441,u,979,0.19728500762471413,473.18275643907987,473.3800414467046,m,sp,0,kumu,344,472.9860678920023,473.3800414467046,-,-,,
0,--,a,981,0.4574396921376547,473.83346030786237,474.2909,sp,sp,1,a,346,473.83346030786237,474.2909,-,-,,disfl
442,KLH021c_0442,a,983,0.1030149996537375,475.10078500034626,475.2038,sp,ʻ,0,aʻo,348,475.10078500034626,475.3349921294716,-,hīmeni,,
443,KLH021c_0443,o,985,0.08126963660981801,475.25372249286175,475.3349921294716,ʻ,h,0,aʻo,348,475.10078500034626,475.3349921294716,-,hīmeni,,
444,KLH021c_0444,ī,987,0.07444025538205779,475.3732366643468,475.44767691972885,h,m,0,hīmeni,349,475.3349921294716,475.8486515351539,aʻo,-,,
445,KLH021c_0445,e,989,0.11473360462559867,475.5385076900575,475.6532412946831,m,n,0,hīmeni,349,475.3349921294716,475.8486515351539,aʻo,-,,
446,KLH021c_0446,i,991,0.12485153515393677,475.7238,475.8486515351539,n,sp,0,hīmeni,349,475.3349921294716,475.8486515351539,aʻo,-,,
447,KLH021c_0447,a,993,0.2217331564977485,476.01026995091166,476.2320031074094,sp,h,0,a,351,476.01026995091166,476.2320031074094,-,haʻalele,,
448,KLH021c_0448,a,995,0.060000000000002274,476.3038,476.3638,h,ʻ,0,haʻalele,352,476.2320031074094,476.83848578284744,a,-,,
449,KLH021c_0449,a,997,0.05004620193903975,476.3938,476.44384620193904,ʻ,l,0,haʻalele,352,476.2320031074094,476.83848578284744,a,-,,
450,KLH021c_0450,e,999,0.06419618354050272,476.54014047724985,476.60433666079035,l,l,0,haʻalele,352,476.2320031074094,476.83848578284744,a,-,,
451,KLH021c_0451,e,1001,0.16468578284741398,476.6738,476.83848578284744,l,sp,0,haʻalele,352,476.2320031074094,476.83848578284744,a,-,,
452,KLH021c_0452,a,1004,0.07240758357301047,477.121392416427,477.1938,p,ʻ,0,paʻa,354,477.0638,477.35632313066037,-,ʻo,,
453,KLH021c_0453,a,1006,0.13252313066038823,477.2238,477.35632313066037,ʻ,ʻ,0,paʻa,354,477.0638,477.35632313066037,-,ʻo,,
454,KLH021c_0454,o,1008,0.08809901783752139,477.3911529749217,477.4792519927592,ʻ,i,0,ʻo,355,477.35632313066037,477.4792519927592,paʻa,ia,,
455,KLH021c_0455,i,1009,0.10454800724079405,477.4792519927592,477.5838,o,a,0,ia,356,477.4792519927592,477.6238,ʻo,ka,,
456,KLH021c_0456,a,1010,0.040000000000020464,477.5838,477.6238,i,k,0,ia,356,477.4792519927592,477.6238,ʻo,ka,,
0,--,a,1012,0.314833817801798,477.72784146944804,478.04267528724984,k,sp,1,ka,357,477.6238,478.04267528724984,ia,-,,disfl
457,KLH021c_0457,i,1015,0.07375731725932155,478.39824926709633,478.47200658435565,-,l,0,i,359,478.39824926709633,478.47200658435565,-,loko,,
458,KLH021c_0458,o,1017,0.08536726534640593,478.5348368916506,478.62020415699703,l,k,0,loko,360,478.47200658435565,478.73259361568546,i,ka,,
459,KLH021c_0459,o,1019,0.06048616135780094,478.67210745432766,478.73259361568546,k,k,0,loko,360,478.47200658435565,478.73259361568546,i,ka,,
0,--,a,1021,0.09766015155634022,478.84738511296655,478.9450452645229,k,o,1,ka,361,478.73259361568546,478.9450452645229,loko,opera,,english
0,--,o,1022,0.1945547354770838,478.9450452645229,479.1396,a,p,1,opera,362,478.9450452645229,479.36070879419646,ka,-,,english
0,--,e,1024,0.03000000000002956,479.1896,479.2196,p,r,1,opera,362,478.9450452645229,479.36070879419646,ka,-,,english
0,--,a,1026,0.10110879419647745,479.2596,479.36070879419646,r,sp,1,opera,362,478.9450452645229,479.36070879419646,ka,-,,english
460,KLH021c_0460,a,1029,0.15191943988986623,480.39768056011013,480.5496,m,h,0,ma,364,480.3095815422726,480.5496,-,honolulu,,
461,KLH021c_0461,o,1031,0.05258623545341834,480.5991473063277,480.65173354178114,h,n,0,honolulu,365,480.5496,481.09813763516036,ma,-,,
462,KLH021c_0462,o,1033,0.05394059947605001,480.7296,480.78354059947605,n,l,0,honolulu,365,480.5496,481.09813763516036,ma,-,,
463,KLH021c_0463,u,1035,0.05258623545341834,480.8777860604185,480.9303722958719,l,l,0,honolulu,365,480.5496,481.09813763516036,ma,-,,
464,KLH021c_0464,u,1037,0.09605683639745166,481.0020807987629,481.09813763516036,l,sp,0,honolulu,365,480.5496,481.09813763516036,ma,-,,
465,KLH021c_0465,o,1040,0.0976707412683595,481.91902925873165,482.0167,ʻ,i,0,ʻo,367,481.91493162999507,482.0167,-,ia,,
466,KLH021c_0466,i,1041,0.09468037043990307,482.0167,482.1113803704399,o,a,0,ia,368,482.0167,482.1673812965072,ʻo,ka,,
467,KLH021c_0467,a,1042,0.05600092606727003,482.1113803704399,482.1673812965072,i,k,0,ia,368,482.0167,482.1673812965072,ʻo,ka,,
468,KLH021c_0468,a,1044,0.31429014931427446,482.26640732430906,482.58069747362333,k,sp,0,ka,369,482.1673812965072,482.58069747362333,ia,-,,
469,KLH021c_0469,a,1047,0.05122035920788903,483.10885355014574,483.1600739093536,k,l,0,ka,371,483.0467,483.1600739093536,-,lua,,
470,KLH021c_0470,u,1049,0.10107484217019191,483.24544117470003,483.3465160168702,l,a,0,lua,372,483.1600739093536,483.39841931420085,ka,o,,
471,KLH021c_0471,a,1050,0.051903297330625264,483.3465160168702,483.39841931420085,u,o,0,lua,372,483.1600739093536,483.39841931420085,ka,o,,
472,KLH021c_0472,o,1051,0.13453881018597258,483.39841931420085,483.5329581243868,a,k,0,o,373,483.39841931420085,483.5329581243868,lua,ka,,
473,KLH021c_0473,a,1053,0.23059690890545426,483.62378889471546,483.8543858036209,k,sp,0,ka,374,483.5329581243868,483.8543858036209,o,-,,
474,KLH021c_0474,a,1056,0.06999999999999318,484.8581,484.9281,k,a,0,ka,376,484.8081,484.9281,-,alakaʻi,,
475,KLH021c_0475,a,1057,0.040000000000020464,484.9281,484.9681,a,l,0,alakaʻi,377,484.9281,485.25862590886214,ka,hīmeni,,
0,--,a,1059,0.02048814368316698,485.0114023084189,485.03189045210206,l,k,1,alakaʻi,377,484.9281,485.25862590886214,ka,hīmeni,,
476,KLH021c_0476,a,1061,0.07853788411870255,485.1056477693614,485.1841856534801,k,ʻ,0,alakaʻi,377,484.9281,485.25862590886214,ka,hīmeni,,
477,KLH021c_0477,i,1063,0.05395211169894765,485.2046737971632,485.25862590886214,ʻ,h,0,alakaʻi,377,484.9281,485.25862590886214,ka,hīmeni,,
478,KLH021c_0478,ī,1065,0.06692793603161817,485.28799224814134,485.35492018417295,h,m,0,hīmeni,378,485.25862590886214,485.69683474476824,alakaʻi,-,,
479,KLH021c_0479,e,1067,0.0946909601519792,485.42731162518675,485.5220025853387,m,n,0,hīmeni,378,485.25862590886214,485.69683474476824,alakaʻi,-,,
480,KLH021c_0480,i,1069,0.10873474476824185,485.5881,485.69683474476824,n,sp,0,hīmeni,378,485.25862590886214,485.69683474476824,alakaʻi,-,,
481,KLH021c_0481,i,1071,0.10653834715236599,485.76990912390477,485.87644747105713,sp,l,0,i,380,485.76990912390477,485.87644747105713,-,laila,,
482,KLH021c_0482,ai,1073,0.13999999999998636,485.9481,486.0881,l,l,0,laila,381,485.87644747105713,486.22542885179337,i,-,,
483,KLH021c_0483,a,1075,0.09492839906528161,486.1305004527281,486.22542885179337,l,sp,0,laila,381,485.87644747105713,486.22542885179337,i,-,,
0,--,o,1078,0.0999999999999659,486.7581,486.8581,s,sp,1,so,383,486.4681,486.8581,-,-,,english
484,KLH021c_0484,a,1081,0.09219664657410931,487.35974834458546,487.45194499115956,ʻ,n,0,ʻano,385,487.3406260771478,487.719656735286,-,pilikia,,
485,KLH021c_0485,o,1083,0.18439329314827546,487.5352634421377,487.719656735286,n,p,0,ʻano,385,487.3406260771478,487.719656735286,-,pilikia,,
486,KLH021c_0486,i,1085,0.03209809177025136,487.815268072474,487.84736616424425,p,l,0,pilikia,386,487.719656735286,488.1162063457029,ʻano,nō,,
487,KLH021c_0487,i,1087,0.06517935279345011,487.89722064720655,487.9624,l,k,0,pilikia,386,487.719656735286,488.1162063457029,ʻano,nō,,
488,KLH021c_0488,i,1089,0.05600067710889789,488.0124,488.0684006771089,k,a,0,pilikia,386,487.719656735286,488.1162063457029,ʻano,nō,,
489,KLH021c_0489,a,1090,0.0478056685939805,488.0684006771089,488.1162063457029,i,n,0,pilikia,386,487.719656735286,488.1162063457029,ʻano,nō,,
490,KLH021c_0490,ō,1092,0.07990376036423186,488.1769878386296,488.25689159899383,n,m,0,nō,387,488.1162063457029,488.25689159899383,pilikia,mākou,,
491,KLH021c_0491,ā,1094,0.13891381783469114,488.33542948311253,488.4743433009472,m,k,0,mākou,388,488.25689159899383,488.7506558617576,nō,akā,,
492,KLH021c_0492,ou,1096,0.1741492213067204,488.5765066404509,488.7506558617576,k,a,0,mākou,388,488.25689159899383,488.7506558617576,nō,akā,,
493,KLH021c_0493,a,1097,0.1215629858533589,488.7506558617576,488.87221884761095,ou,k,0,akā,389,488.7506558617576,489.12535145224587,mākou,hele,excresc ʻokina,
494,KLH021c_0494,ā,1099,0.1609359580608043,488.96441549418506,489.12535145224587,k,h,0,akā,389,488.7506558617576,489.12535145224587,mākou,hele,,
495,KLH021c_0495,e,1101,0.07319783925555612,489.2024,489.27559783925557,h,l,0,hele,390,489.12535145224587,489.3923802582495,akā,nō,,
496,KLH021c_0496,e,1103,0.06214736917218033,489.3302328890773,489.3923802582495,l,n,0,hele,390,489.12535145224587,489.3923802582495,akā,nō,,
497,KLH021c_0497,ō,1105,0.09083077032863685,489.44086886496626,489.5316996352949,n,m,0,nō,391,489.3923802582495,489.5316996352949,hele,mākou,,
498,KLH021c_0498,ā,1107,0.12678614541516708,489.61433514815025,489.7411212935654,m,k,0,mākou,392,489.5316996352949,489.9824,nō,ma,,
