file,label,group,color,number
KLH032d_0322.wav,u,5,Olive,3835
KLH032d_0323.wav,a,1,Red,3836
KLH032d_0324.wav,a,1,Red,3837
KLH032d_0325.wav,a,1,Red,3838
KLH032d_0326.wav,ēi,24,Yellow,3839
KLH032d_0327.wav,a,1,Red,3840
KLH032d_0328.wav,a,1,Red,3841
KLH032d_0329.wav,u,5,Olive,3842
KLH032d_0330.wav,a,1,Red,3843
KLH032d_0331.wav,i,3,Black,3844
KLH032d_0332.wav,o,4,Green,3845
KLH032d_0333.wav,ai,11,Teal,3846
KLH032d_0334.wav,a,1,Red,3847
KLH032d_0335.wav,i,3,Black,3848
KLH032d_0336.wav,a,1,Red,3849
KLH032d_0337.wav,u,5,Olive,3850
KLH032d_0338.wav,ei,22,Green,3851
KLH032d_0339.wav,i,3,Black,3852
KLH032d_0340.wav,o,4,Green,3853
KLH032d_0341.wav,e,2,Blue,3854
KLH032d_0342.wav,o,4,Green,3855
KLH032d_0343.wav,a,1,Red,3856
KLH032d_0344.wav,a,1,Red,3857
KLH032d_0345.wav,u,5,Olive,3858
KLH032d_0346.wav,ā,6,Yellow,3859
KLH032d_0347.wav,e,2,Blue,3860
KLH032d_0348.wav,a,1,Red,3861
KLH032d_0349.wav,o,4,Green,3862
KLH032d_0350.wav,i,3,Black,3863
KLH032d_0351.wav,a,1,Red,3864
KLH032d_0352.wav,o,4,Green,3865
KLH032d_0353.wav,u,5,Olive,3866
KLH032d_0354.wav,o,4,Green,3867
KLH032d_0355.wav,a,1,Red,3868
KLH032d_0356.wav,ā,6,Yellow,3869
KLH032d_0357.wav,au,14,Maroon,3870
