,filename,vowel,word,start,stress,mahal_mean,mahal_median,edit
44,KLH057a_4658,i,iaʻu,2025.308626,unstressed,8.853921484,8.709306622,
45,KLH057b_0713,i,ia,297.796,primary,8.771198117,8.244105012,
46,KLH057a_0128,u,kuʻu,123.601,unstressed,8.70865505,5.443211326,0
47,KLH057a_0915,i,iā,371.933,unstressed,8.683779788,8.31969209,
48,KLH057a_4175,ō,panakō,1837.336319,primary,8.615197115,6.015862427,0
49,KLH057a_3602,i,iwa,1458.057303,primary,8.603119361,7.669122106,
50,KLH057a_1970,i,hoʻokahi,827.3641847,unstressed,8.585644033,8.556778837,
51,KLH057a_0352,i,ia,195.705,primary,8.57841594,8.67033006,
52,KLH057a_2845,i,iā,1172.368,unstressed,8.521944931,8.32492644,
53,KLH057b_2017,i,kauila,2091.701964,primary,8.507246925,8.168359635,
54,KLH057a_2073,i,iwa,877.951,primary,8.389100023,7.720221143,
55,KLH057a_4101,u,naʻu,1805.058951,unstressed,8.361852341,9.102366431,
56,KLH057b_0356,i,iā,165.995,unstressed,8.314468169,7.728980933,
57,KLH057a_4756,i,ia,2063.048895,primary,8.251886145,7.298558887,
58,KLH057a_0234,a,hapa,153.9798127,unstressed,8.160333228,2.488458344,1
59,KLH057a_5890,o,waho,2547.968419,unstressed,8.160211512,2.710496369,
60,KLH057a_2675,i,kakahiaka,1114.736,unstressed,8.138353141,8.039759946,
61,KLH057a_0709,ao,maopopo,291.0893743,secondary,8.129446178,9.001156695,
62,KLH057a_2650,i,ia,1107.959,primary,8.126494798,8.774258558,
63,KLH057a_4459,u,uku,1954.956368,primary,8.078155533,1.743354542,1
64,KLH057a_0897,a,hana,366.921,unstressed,8.068117508,2.272040389,1
65,KLH057a_0304,i,ia,181.5747966,primary,7.9765973,7.352537069,
66,KLH057a_3800,i,hoʻokahi,1531.727183,unstressed,7.956418826,8.102359087,
67,KLH057a_1582,u,hiku,651.3222161,unstressed,7.87348891,7.714190359,
68,KLH057a_0550,u,namu,255.642327,unstressed,7.832293963,6.188054075,0
69,KLH057b_2096,a,ʻiwakālua,2139.36257,0,7.814829448,7.873998859,
70,KLH057a_1245,i,ʻumi,528.6644987,unstressed,7.774768655,7.346216585,
71,KLH057a_0663,ai,mai,282.3781434,primary,7.735199781,7.33875759,
72,KLH057b_2130,i,kiʻi,2174.412494,primary,7.700170608,8.985933615,
73,KLH057a_3398,i,iā,1371.188958,unstressed,7.68721133,6.940657019,
74,KLH057a_2638,e,hele,1104.580697,unstressed,7.661314467,7.117787175,
75,KLH057a_3296,i,ʻumi,1341.339494,unstressed,7.626570868,6.84896389,
76,KLH057a_3416,e,makemake,1378.624843,unstressed,7.618516859,7.611892105,
77,KLH057b_0711,i,iā,297.636,unstressed,7.604819995,5.609862216,
78,KLH057a_2035,i,iwa,858.588,primary,7.6046132,5.634103212,
79,KLH057a_4446,u,uku,1950.698632,primary,7.557571,6.176950814,1
80,KLH057a_1700,i,ʻumi,696.7799826,unstressed,7.553231579,7.455728092,
81,KLH057a_0773,a,makuhine,310.6348948,secondary,7.542301466,8.233103046,
82,KLH057b_1525,e,poʻe,1835.696543,unstressed,7.514549186,7.122584383,
83,KLH057a_4262,i,iaʻu,1876.427337,unstressed,7.480017191,5.995382592,
84,KLH057a_3099,o,lole,1266.838422,primary,7.445250208,4.448220289,0
85,KLH057a_1652,i,ʻōpiopio,681.0684933,primary,7.410622891,8.34246863,
86,KLH057a_0496,u,inu,235.7242052,unstressed,7.397664254,7.4205387,
87,KLH057b_1600,i,ia,1864.228037,primary,7.294491676,6.277377446,
88,KLH057a_2008,a,maikaʻi,848.5607526,primary,7.292565823,6.891122171,
89,KLH057a_1417,e,lawe,581.9609706,unstressed,7.292446173,7.409953221,
90,KLH057a_0277,e,home,173.077984,unstressed,7.274364659,6.488034963,
91,KLH057a_3621,i,keikamahine,1461.295591,primary,7.233981544,6.07709131,
92,KLH057a_5364,oa,hope,2359.251644,primary,7.224200832,6.92956615,
93,KLH057b_1066,i,ʻenemi,1626.34,unstressed,7.21590727,1.734544756,
94,KLH057b_2093,e,huelo,2138.119347,primary,7.190371237,7.353839013,
95,KLH057a_1669,i,ʻumi,687.3012758,unstressed,7.180142769,6.046636256,
96,KLH057a_2476,i,ʻumi,1052.048898,unstressed,7.171880652,7.052853825,
97,KLH057a_5697,e,ʻōlelo,2479.52781,primary,7.159225219,7.349082222,
98,KLH057a_0687,a,makuahine,287.3693035,0,7.157795074,7.854274626,
99,KLH057a_5399,ō,lōʻihi,2372.059864,secondary,7.137207162,5.245739897,0
100,KLH057a_2422,a,ia,1026.246055,unstressed,7.115229799,6.0828458,
101,KLH057a_3414,e,makemake,1378.440023,unstressed,7.105879623,7.405972788,
102,KLH057a_5458,e,kāhea,2399.461284,primary,7.081601801,6.695975857,
103,KLH057a_0952,e,koe,386.8642378,unstressed,7.057913083,7.006920781,
104,KLH057a_5741,a,kiaʻi,2495.942794,primary,6.985086387,6.891770847,
105,KLH057a_2312,ō,pō,976.753802,primary,6.968709218,5.768126341,
106,KLH057a_5309,i,hoʻokahi,2338.690546,unstressed,6.919711204,6.961021281,
107,KLH057a_0689,e,makuahine,287.6879525,unstressed,6.887073868,7.384586214,
108,KLH057a_2441,o,uapo,1033.338651,unstressed,6.871518763,6.028277732,0
