file,c11,c21,c31,c12,c22,c32,c13,c23,c33,c14,c24,c34,c15,c25,c35,c16,c26,c36
KLH014b_0237,511.9,1801.2,2703.7,12.6,-44.6,-60,-26.8,34.1,-56.8,3.7,-32.3,43,-6.8,31.4,-22.3,1.4,-28.2,13.9
KLH014b_0238,384.8,2183.9,2881.5,-114.3,43.7,31.6,8.1,-61.6,-4,5.8,12,13.3,1.5,-52,-16.1,-5.4,-2.5,6.2
KLH014b_0239,575.2,1736.6,2506.3,-52.1,260.2,93.4,-27,13.7,158.3,44,-13.6,64,-33.4,-5.3,76.1,6.6,11,-52.8
KLH014b_0240,531.1,877.5,2808.7,-92.2,-30.9,-75.5,-63,50.9,-33.5,-28.4,59,30.8,-14.7,13.9,5.5,2.5,23.9,2.2
KLH014b_0241,623.1,1215.1,2690.8,-73.3,-100.2,127,1.5,-42.3,17.4,-5.9,15.4,11.1,-1,53.1,9,-3.1,29.5,-0.7
KLH014b_0242,677.7,1602.4,2657.2,-18.2,-144.2,-24,32.9,-29,-36.5,2.3,-7.9,-29.5,6.7,-2.6,16.3,8,2.7,13
KLH014b_0243,449.7,2151.9,2675.9,-88.1,173.8,190.4,0.9,-52.3,71.4,5.4,46.3,54,12.6,-0.5,11,-8.2,6,25.2
KLH014b_0244,545.6,1156.4,2405.3,37.5,149.4,-2.2,19.2,131.3,-32.6,15.5,-43.8,-15.9,10.4,46.7,8.6,-8.7,42.7,5
KLH014b_0245,521.2,1640.4,2549.6,56.2,-376.4,-6.2,-10.7,-28,59.9,-1,-38.4,-63.5,-3,20.1,14.4,3.6,-0.7,-13.5
KLH014b_0246,503.6,2016.7,2663.9,75.8,114.1,98.2,7,34.9,86.6,4.9,5.1,43.3,-11.1,1.9,-77.3,-1.1,8.5,66.9
KLH014b_0247,443.8,2122.7,2848.2,26.4,-156.9,-47.1,-0.9,-8.8,-0.1,-18.6,12.7,13.7,3.2,20.9,8.5,-5.6,-7.9,7.1
KLH014b_0248,451.4,1391.5,2945.2,90.5,84.9,110.8,19.8,-136.8,-32.6,29.6,327.2,65.1,7.3,77.1,28.1,11.8,-218.8,-48.8
KLH014b_0249,478.6,1793,2741,4,-52.5,131,-47.3,-102.6,-67.8,6.4,-60.8,8.3,-13.6,15,18,0.4,59.3,17.5
KLH014b_0250,545.8,1869.1,2706,-100.4,6.1,113.3,4.8,-22.1,35,-23.5,17.6,52.5,-1.8,14.4,29.7,-7.1,4.8,36.9
KLH014b_0251,713.2,1624.5,2473.6,140.4,-10.5,-188.4,-34.6,34.8,111.7,-34,0.1,9,-10.4,14.5,11.9,-0.1,-6.3,32.4
KLH014b_0252,492.7,828.7,2512.8,5.5,83.7,-83.3,-17.9,88.9,20.7,-0.4,-1.2,43.9,-2.2,-0.4,-96.4,5.4,-36.6,-60.6
KLH014b_0253,606.9,1376.6,2703,35,-130.1,-53.3,-37,-55.1,54.1,3.1,-18,72.5,-24.1,4.6,59.3,-0.9,15.1,14.6
KLH014b_0254,807.9,1481.8,2629.5,-76.8,147.6,133.1,-62.8,-21.3,178,-11.5,0.8,74.4,-21.6,-6.6,-8.9,10.7,8.6,-23.1
KLH014b_0255,564.3,1020.1,2544.9,-6.1,-181.3,-104.6,102.7,276.7,74.5,-3,-222.9,-88.3,24.7,226.3,94.1,9.5,-186.4,-26.8
KLH014b_0256,582.8,1762.6,2997.5,40.7,500.5,-59.8,21.4,588.9,253.5,-43.8,-640.5,-130.4,21.3,162.4,67.7,-27.5,96.9,-56.5
KLH014b_0257,448.3,1712.7,2188.2,-3.4,96.7,-0.5,-55.3,-55.8,111.5,16.3,-46,67.4,-16.7,-4.9,-35.6,-4.6,-2.7,44.3
KLH014b_0258,315.9,2149.2,3156.7,39.9,-25.8,74,42.7,-126.2,-293.3,-5.7,-29.6,-101.2,-11.1,8.2,-84.2,-4.9,-31.8,57.2
KLH014b_0259,362.6,1886.7,2640,22.3,-52.6,-97.5,10.9,-89.9,6.7,-7.1,-133.2,-63,6.6,-65.5,-28,6.9,55.4,14.5
KLH014b_0260,785.5,1559,2590.1,51.8,3.5,-68.6,-63.7,64.4,292,5.4,13.9,-94.1,8.2,-1.9,8.3,8.9,10,9.8
KLH014b_0261,700.5,1246.5,3053.4,-15,97.3,-185.1,-150.5,62.6,-234.3,-91.9,-160.7,-155.7,-41.8,34.1,-147.3,-79,-38.1,-107.2
KLH014b_0262,380.9,2178.8,2806.6,50.4,-23.1,-21.8,-18,-119.7,11.1,12.8,9.7,-11.4,9.8,-49.2,8,5.4,-3.4,-12.3
KLH014b_0263,930.7,1476.8,2895.4,-25.3,211.3,10,-105.1,28.8,-47.6,60.8,0.8,-1.7,-0.4,35.6,-37.2,-44.4,2.4,48.3
KLH014b_0264,963.7,1491.7,2808.7,75.9,-143.8,292.5,-170.9,-26.1,-186.7,-34.7,30.3,46.9,43.3,40,74.6,5.1,-21.3,32
KLH014b_0265,302.6,1682,2667,-22.9,-60,50.5,22.6,42.2,17,-11.7,-3.2,71.2,12.6,29,13.8,-6.8,18.1,4.4
KLH014b_0266,700.6,1686.1,2629.1,-205.4,372.2,443.6,-23.5,107.6,-41.8,6.8,104.6,-34.6,-18.6,38.9,52.7,16,-6.2,2.8
KLH014b_0267,840.3,1192.6,2216.7,17.9,20.9,-76.2,-43.1,24.1,27.9,-19.9,-12.7,26.4,-1.4,4,13.7,23.8,13.8,-48.8
KLH014b_0268,609.5,1000.7,2511.2,66,-134.3,-5.8,23.9,147.6,-175.1,9,-14.2,25.3,-7.7,40.8,-38.7,14,-1.8,19.1
KLH014b_0269,396.9,1888.5,2839.9,17.3,-0.5,21,-20.2,-8.1,29.6,6.3,6.8,-36,-9.7,-39.1,21.7,10.4,21,38.8
KLH014b_0270,574.3,1093.9,2613.8,-109.6,76.1,-60.2,6.8,69.1,-99.2,-35.2,-18.3,-114.5,-12.6,19.8,-102.3,-5.1,-0.4,-48.5
KLH014b_0271,748.5,1077.1,2598.3,-17.2,-135.7,-31.3,76.4,-26.1,-25.4,-39,-34,-49.7,84.3,-7.8,79.1,-40.5,-19.9,-47.6
KLH014b_0272,871.1,1258.3,2564.2,-35.8,-7.8,-27.7,-4.1,1.6,-24.8,-3,-1.4,-39.7,-13.5,9.2,-32,-0.9,5,1.5
KLH014b_0273,799.9,1471.5,2511.1,164,-131.7,14.4,-31.6,12.3,5,-1.7,-29.1,-8.5,-31.8,2.8,27.7,11.9,-22.3,-24.2
KLH014b_0274,354.6,2064.5,2888.7,-1.7,-64.1,-5.3,7.2,-84.6,8.9,-4.1,9.7,7.8,-1.9,-40.5,6.2,2.8,-9.2,-23.5
KLH014b_0275,475.5,1000.3,2661.5,61.3,-7.1,-34.6,-23.2,50.4,8.3,16,-39.8,-29.6,12.2,15.9,-21.2,9.3,-22.6,38.7
KLH014b_0276,407.2,1318.2,2602.2,36.3,217.1,-133.5,-17.3,-117.4,18.9,-15,-45.8,-8.4,-3.4,-17.8,4.9,-4.2,-15.9,-16.9
KLH014b_0277,382.4,1059.1,2723,-5.8,31.9,10.1,2.6,-2.9,21.6,-1.1,-5.9,24.6,-1.3,-10.1,19.7,-0.2,-6.3,17
KLH014b_0278,507.3,1235.7,2472.9,-39.7,-273.3,-9.4,-65.1,-2.9,76.5,20.5,11.7,-8.9,-23.5,15,-49.7,-1.5,4.2,0.1
KLH014b_0279,397.1,1670.4,2718.5,27.4,-40.1,23.2,-37.8,-40.5,-1.1,3.6,-6.6,-19.3,-6.5,-28.9,21.2,6.6,1.8,0.9
KLH014b_0280,594.2,1127.6,2677.4,83.1,257.3,-42.3,15.3,40.2,-39.5,14.3,9.7,75.4,35,14.2,27.1,-0.8,6.9,-6.1
KLH014b_0281,527.8,1548.5,2581,-24.5,23.3,-43.5,-40.6,-117.3,-36.2,-18.5,-96.3,-0.9,-11.6,22.5,-2.7,-5.5,-20,-1
KLH014b_0282,413.3,1177,2725.1,74.4,55.6,54.9,25,18.8,-32.2,10.8,131.1,23.9,-4.2,-89.7,-20.6,-3.9,-6.3,-55.8
KLH014b_0283,389.6,1190.2,2567.6,-44,205.9,-27.7,29.8,32.9,20.3,-2.7,0.3,-52.3,-5.2,35.5,-69.2,2.9,40.1,17.4
KLH014b_0284,822.3,1319.1,2316.3,-63.6,-54.9,-37.5,-30.5,2.6,84.6,31.7,16.9,-100.5,24.1,-10.6,118.8,-22.1,2.9,-91.3
KLH014b_0285,813.6,1346.3,2319.8,-4.3,45.3,5.8,-47,-3.7,16.1,-25.9,3.6,-1.9,-35.9,10.2,115.7,17.3,20.8,57.7
KLH014b_0286,363.7,2328.3,2841.1,44.6,-74.3,-88.1,21.4,-187.5,-27,-5.2,19.5,4.4,-10.1,-97.9,-54.2,1.7,-54.7,-8.7
KLH014b_0287,692,1453,2517.7,-38.5,258.7,94.7,-68.4,42.9,316.2,-14.8,34.7,153.4,-0.7,30.3,85.8,-1.7,24,10.4
KLH014b_0288,521.1,901.4,2879.4,103,125.3,17.6,26,197.3,-125.7,10.7,103,0.2,0,-141.3,-63.8,0.5,24.9,-10.6
KLH014b_0289,354.3,1101,2696.4,54.1,40.7,-69.9,-37.2,105.7,1.1,-0.9,-6.5,40.5,9.6,76.3,82.7,2.1,11.5,-1.5
KLH014b_0290,421.8,1710.1,2788.5,17.2,-32.2,28.4,-6.2,-93.1,23.1,10.5,-33.5,-13.6,-6.6,14.5,27.9,19.5,18.4,-11.4
KLH014b_0291,556.7,1780,2521.6,10.2,-76.2,-61.3,-57.8,10,-54,13.7,40.8,79.1,-31.7,-1.2,-25.4,11.6,38.2,43.6
KLH014b_0292,424.5,2129.6,3001.4,-39.4,-143.1,29.1,17.4,-206,-73.9,-10.8,-42.1,34,-11.1,-65.4,4.8,5.2,14.6,13.4
KLH014b_0293,627.6,1942.4,3110.8,-18.1,-214.5,40.8,-1.1,68.5,-13.3,-38.6,-74.2,-43.9,-41.2,-43.4,-75,-12.9,-101.6,-125.5
KLH014b_0294,974.1,1415.7,2549.1,-177.4,-92.1,53.5,-93.3,-18.7,-57.6,-26.8,24.1,66.6,10.8,13.5,65.2,28.2,22.4,7
KLH014b_0295,991.5,1397.8,2355.7,41.7,34.7,3,10.3,-17.1,-2.9,-12,-1.3,-12.6,-0.6,-8.2,-20.2,18.7,38.7,6.8
KLH014b_0296,886.5,1335.1,2729.1,-53.8,-83.1,-5.2,-114.1,-53.7,-1,-82.5,-60.8,-37.2,-72,-70.1,89.8,-18.3,9.1,-35.2
KLH014b_0297,920.5,1461,2838.3,138.1,-101.5,-14.5,-96.4,62.2,117.1,38.6,-16.7,-16.2,-7.9,16.3,-27.2,44.3,25.1,14.7
KLH014b_0298,987.3,1478.1,2887.4,41.1,215.7,49.7,-29.2,-64.1,40.8,7.8,48.9,-5,-12.5,-21.1,-6,-11.6,-6.8,5
KLH014b_0299,745.6,1433.5,2797.5,-77,-327.1,9.5,-100.9,-15.9,29.3,7,-26.7,-1.5,-8.6,8.5,52.6,-5.6,5,14.3
KLH014b_0300,362,2508.7,2980.3,-74,243.3,85,80.1,-65.5,-20,-36.1,68.2,44.1,30.6,9.6,-27.5,-0.4,11,2.2
KLH014b_0301,838.9,1310.3,2479.5,-145.3,-44.3,66.6,-63.3,-65.4,20.1,20.5,-21.6,17.2,20.8,-1.2,10.8,-2.6,11.1,3.5
KLH014b_0302,973.4,1317.4,2381.9,-49.4,26.2,9.7,71.4,-26.9,48.1,-22.9,-17.2,-11,32.8,29.2,-1.8,-20.3,-7.8,58.1
KLH014b_0303,799.7,1605.5,2392.4,110.6,-103.3,12.9,-17,-0.3,-0.3,-7,-9.5,-9.1,11.1,2.4,33.7,4.3,-1.1,0.4
KLH014b_0304,379.1,2157.7,3006.3,9.2,-160.9,14.6,11.6,-55.7,-12.8,11.4,13.8,14,-9.3,15.9,-10.2,10.3,11.2,37.4
KLH014b_0305,906.4,1576.1,2432.6,39,-115.2,-114.4,-13.2,5.1,20.8,14.5,-59,22.2,-0.1,-15.7,31.5,6.8,-8.1,-19.9
KLH014b_0306,487.1,2024.2,2947.3,-26.5,-170,8.5,-36.9,26.6,-4.1,-23.3,-20.9,-43,-0.9,-4.1,2.5,-2.2,23.3,16.5
KLH014b_0307,255.5,2594.5,2856.7,18.6,119.3,8.8,24.3,-75.4,77.4,-7.4,180.9,31,-2,-144.4,30.1,1.5,-12.5,16.3
KLH014b_0308,446.4,2158.3,2736.6,-94.5,97.2,114.4,7.8,-28.1,4.6,5.2,27.7,16.5,10.9,-7.1,-10.4,-0.3,10.7,13.4
KLH014b_0309,747.6,1479.7,2236.2,83.2,-53.1,-71.9,-77.9,43.1,8.7,18.7,14.7,5.3,-6.3,9.7,-24.3,16.2,0.2,14.1
KLH014b_0310,560.6,1583.8,2844.1,-19.3,81.8,-30.7,25.6,11.3,106.8,1.5,-8.6,-54.9,9,1.1,43.1,6.2,35.3,19.4
KLH014b_0311,522.3,1531.6,3025.8,27.5,-569.7,-53,-56.4,-183.2,-100.6,-4.5,179.7,62.2,44.7,45.1,43.3,-20.7,4.7,-11.3
KLH014b_0312,728.6,1388.4,2184.8,49.8,-124.6,-53.6,-14.8,41.3,72.1,19,5,-4.4,-15.4,-17.4,-5.4,-13.5,-23.2,5.2
KLH014b_0313,364.5,1476.9,2685.8,0.4,104.8,-83.5,-23.1,41,-79.4,-7.5,-13.1,-36.6,-1.4,-5.2,-54.2,-3.2,3.9,-21.4
KLH014b_0314,427.1,947.3,2724.1,10.6,-12.6,-68.8,-20.7,34.5,7.2,5.5,-32.1,-0.9,-23,49.5,-48.5,8.1,-3.4,-50.9
KLH014b_0315,327.2,2415.2,2739.4,0.5,55.8,25.3,-9.4,-70.5,-63.6,1.5,-33.1,-11.4,-0.3,65.4,-2.2,1.1,-43,-0.5
KLH014b_0316,362.2,2272.8,2910.4,-47.6,125.7,36.3,-8.9,24.6,42,21.4,29.7,-3.5,8.2,-3.8,-13.5,-8.6,0.8,-4
KLH014b_0317,439.5,953,2859.3,24.2,-385.1,-115.8,56.3,429.7,46.1,-46.9,-368.8,-71.6,63.2,243.7,117.7,-32.6,-200.5,-77.3
KLH014b_0318,370.7,2312.5,2744.9,36.5,-197.4,-317.4,-12.8,-51.4,29.4,-4.3,100.2,68.7,-2.6,37.6,16.2,-14.9,35.5,3.4
KLH014b_0319,398.4,2205.5,2786.9,-10.1,231.1,84.5,-14.5,-6.1,90.5,-2,-0.1,-112.2,-3.2,-11.2,70.9,-1,-32.4,-37.4
KLH014b_0320,338.4,2167.4,2940.2,2.6,-94.2,115.2,-20.9,-158,-23.3,-13,-5.9,37,-11.5,-56.8,-57.6,-6.2,-20.2,35.4
KLH014b_0321,328.9,1642.8,3238.8,-5.4,122.5,43.9,12.3,159.4,-49.7,-3.1,102.7,50.2,0.4,54.3,45.3,-4.1,-46.4,22.1
KLH014b_0322,470.6,1302.9,2503.2,20.1,-213.6,51,-58.2,-60.9,7.6,-15.5,-24,9.5,-17.1,14.4,3.3,-4.5,-3.9,17.1
KLH014b_0323,367,1875.9,2823.4,41,-31.3,-0.3,-4.3,-13.3,61.2,-22,10.7,-21.2,-32.6,-25.6,0.9,24.8,2,6.6
KLH014b_0324,514.4,1363.6,2899.2,110.3,244.9,-312.6,-149,-79.2,-405.6,-149.8,-107.8,-274.7,-64.7,123.2,-179,-79.2,-105.4,-74
KLH014b_0325,314.2,2478.4,2853.1,23.8,-143,-44.5,-15.4,124.2,46.3,-4.5,-85.2,-58.1,-3.5,-84.6,16,-12.1,-30.4,-23.2
KLH014b_0326,255.7,2428.9,2922.2,31.9,222,117.8,0.1,-35.1,116.5,-14.1,-15.6,16.3,2.7,-37.5,-2.5,-4.1,14.8,-12.7
KLH014b_0327,530.7,1406.4,2344.7,73.7,-120.4,-57.2,-12.2,-1.1,14.9,36.1,0.4,33.6,7.2,-21.9,4.4,7.7,-17,16.8
KLH014b_0328,322.9,2411.8,2963.1,-0.7,-93.7,40.5,-0.4,-124.9,-70.8,7.5,41.6,3,0.8,-56.5,-12.6,5.4,21.1,-3.2
KLH014b_0329,389.1,2062.9,2671.9,-44.5,-107.4,-63.9,5.8,-38.6,-59.2,14.2,-39.2,-4.5,-5.9,-23,-15.6,-0.9,13,-32.5
KLH014b_0330,405.3,1971.7,2629.6,9.8,127.3,65.3,-9.2,-32.8,-27.1,10.2,22.3,22.2,-4.3,-13.3,-2.1,5.3,29.6,-7.9
KLH014b_0331,395.8,2067.1,2663.8,-34.3,-128.9,-114.3,-25.2,-44,-9.7,-3,-50,31.2,4.5,-23.8,15.4,1.6,-6.1,-28.8
KLH014b_0332,427.7,2148.8,2850.1,34.5,25.2,-42.6,-10.8,-43.2,1.6,9,60.5,17.7,-19.8,-30.5,16,9.9,35.5,5.4
KLH014b_0333,518.1,983.9,3025.7,-0.6,171.4,11.7,21,31.4,-69.7,-28,102.2,-67.7,-10.1,35.9,-49.3,-1.2,71.8,-11
KLH014b_0334,710.3,1413.7,2850.4,134,-143.7,-218.3,-62.1,-5.7,-230.1,-22.7,-71.6,-235.3,-36,-22.8,-102.2,-9.1,-1.2,25.1
KLH014b_0335,479,1373.6,2804.5,144.6,26.9,-72.5,23.4,-82.8,-55.2,-20.6,399.9,91.9,-1.4,-59.5,7.2,-25.2,-61.8,-1.5
KLH014b_0336,469,2007.2,2715.4,-62.7,-110.5,-36.7,2.1,-195.6,-18.1,6.4,-113.9,22.4,9.4,-117,7.2,-11.5,-88.3,22.4
KLH014b_0337,748.6,1501.9,2671.2,-51.3,215.9,-58.4,-27.2,87,83.9,-45.7,32.2,-40.6,-6.8,6.3,12.9,-22.7,11.6,15.8
KLH014b_0338,688.1,1322,2499.8,16.2,110.5,-109.9,-64.3,-60.7,128.1,7.2,38.9,26.4,-28,-40.8,49.3,-8.5,19.5,-12.2
KLH014b_0339,411.5,998,3087.3,65.2,-106.6,-65.8,45.1,-55.7,-33.5,5.7,129.9,53.4,-11.9,95.4,-60.1,-13.5,72.2,-79.5
KLH014b_0340,507.5,972.7,2856,98.9,136.3,-167.2,-69.5,-74,12.9,-90.1,-127.3,176.5,-13.3,-28.9,59.3,-24,17,11.8
KLH014b_0341,643.8,1320.3,2619.3,-22.6,-252.8,41.3,-102.1,-61.5,118.4,-12.7,-69.9,27.2,-14.9,-33.5,61.6,28,6.2,27
KLH014b_0342,457.4,1135.2,2826.5,-28.5,-52.3,19.9,1.3,147.8,-108.9,-3,15.8,-35.4,-6,34.4,-11.9,-4.6,5.7,-8.7
KLH014b_0343,338.3,2336.9,2904.9,25.8,-140.3,-50.2,4.5,-66,53.2,0.1,-1.3,-15.2,16.5,-58.9,-6,12.8,-1.5,-8.5
KLH014b_0344,549.2,1487.9,2465,32.1,-74.3,-115.5,-32.3,-17,-64.7,9.9,-12,-5.9,-10.9,4,-37.1,7.5,-4.7,-24.8
KLH014b_0345,328.3,2095.3,2841.1,0.8,-25.3,102.5,-1.2,-102.7,-35.8,1.7,8,31.7,1.1,-27.3,-19.5,1.3,27.5,1.1
KLH014b_0346,438.3,1278.2,3017.6,-2.4,222.5,131.4,-24.1,-57.9,-56.4,-21.7,-176.2,-14.7,-19.7,-23,-20.2,-7.1,13.9,-24.2
KLH014b_0347,446.1,1665.5,2741.8,12.8,-230.1,-65.6,-44.1,-64.5,-15.1,13.2,-35.7,18.5,-2.4,-8.4,10.4,-3.6,-12.1,1.3
KLH014b_0348,424.8,2110.8,2796.4,-16.3,-112.7,29.3,-24.3,-61.2,-24.3,-11.4,-2.3,7.5,-3.9,-3.1,-23.9,2.2,2.4,-6
KLH014b_0349,447.4,2067.3,2805.4,15.2,38.6,-36.7,-5.9,-20.8,-2.9,0.5,2.7,-3,-2,-6.9,-8.2,0,6.6,-5.3
KLH014b_0350,711.2,1344.1,2455.8,72.5,-156.3,-345.1,-66.1,7.3,-63.2,18.9,-95.6,-98.2,-33.4,-0.5,9,29.8,-0.7,-24
KLH014b_0351,426.3,2164.5,2884.3,-91,117.3,117.2,13.3,-86.8,-16.3,-7.6,21.3,-15.3,-6.5,-60.4,-17.7,-7.2,-18.2,-6.1
KLH014b_0352,446.9,1467.6,2795.1,70.9,-121.1,-12.2,-15.1,213.6,-122.6,-0.3,-62.2,-11.3,-7.6,105.6,67.6,0.4,-16.7,-20.2
KLH014b_0353,539.5,1955.7,2780.7,-117.6,233.4,40.8,-87.5,-76.6,35.1,-17.8,16.4,14.6,22.9,-66.7,-35.6,55.7,-42.9,-10.6
KLH014b_0354,755.9,1237.7,2272.3,37.9,87,53.6,-57.3,-20.6,-13.5,25.4,9.4,-10.4,-23,-15.3,-10.7,14.5,-0.5,-13.9
KLH014b_0355,510.9,972.2,2609.3,-26.4,-35.4,-76.9,-41,-13.5,65.9,-10.2,9.5,-12.6,-6.2,27,-8.5,3.5,15.3,-7.2
KLH014b_0356,392.6,951.5,2857.9,4.3,-122.2,-5.2,11.2,-69.4,7.5,5.2,34.7,-19.6,2.5,26.9,3.2,1.8,-16.9,5.2
KLH014b_0357,439.5,1298.8,2726.1,-2.5,192.1,40.9,-38.4,-23.9,-31.1,-18.1,15.8,-0.6,-13.4,9.4,-13.8,-5.3,-0.9,-18.4
KLH014b_0358,474.9,1078.8,2700,-41.1,-127,57.7,-9.8,69.7,10.1,-13.5,-37.6,-3,-9.1,1.1,-6.6,3.1,-5.8,1
KLH014b_0359,357.4,1994.5,2659.2,40.7,-107.8,-1.7,19.2,-89.5,-3.6,9.8,-40.4,4.3,0.1,-28.9,-2.4,5.8,1.2,-12.1
KLH014b_0360,559.6,1035.4,2426.9,117.1,298.7,-153.6,15.2,82.6,-4,-24.1,-11.9,82.5,-16.5,36.9,91.9,-6.2,-19.7,-11.3
KLH014b_0361,686.2,1454.9,2391.6,51.4,-105.4,-40.2,-47.5,-30,26.9,-12.1,-1.3,-31.9,2.6,-3.6,16.2,10.9,-23.1,-0.9
KLH014b_0362,612.6,1718.2,2542.6,-174.5,108.8,288.2,-12.2,-25.9,-47.7,-21,16.5,1.6,-3.5,-3,2.4,9.6,-13,26.6
KLH014b_0363,788.2,1664.5,2548.5,246.1,-257.1,-137.3,-109.2,98.5,101.2,-56.7,-39.3,-85.2,59.3,32.7,40.8,16.7,-7.8,25.2
KLH014b_0364,457.8,1893,2753.1,31.3,70,108.9,-14.7,-4.3,-25.7,13.3,7.9,13.7,1.3,-1.3,13.8,8.5,14.6,-28
KLH014b_0365,422.2,1749,2649.7,-1.7,215.2,32.5,-38.1,-84,-3.5,-6.2,19.8,-9.5,-10.6,4.2,-17.7,-0.2,-11.2,3.1
KLH014b_0366,463.2,1015.8,2777.9,39.6,-2.3,-16.6,-55.4,-10.4,30.1,-30.7,-3.3,62.7,7,10.8,23.1,-7.8,4,-8.8
KLH014b_0367,486.2,1932.5,2544.6,172.3,-375.6,-344.2,15.6,-88.7,-41.6,-27.1,91.7,144.2,-29.1,-32.7,95.9,-6.3,5.4,9.5
KLH014b_0368,328.5,2458.9,3019.8,-2.4,-196.4,-46.5,7.6,-70.2,-61.8,-8.4,-45.8,-43.2,5.2,-48.3,-14.2,-0.6,-23.7,-7.2
KLH014b_0369,325,2540.6,3078.8,2.3,96.6,-58.6,-10.4,-44,-14.1,7,1,9.2,5.2,-15.9,5.5,4.6,-11.7,-1.3
KLH014b_0370,447.5,1097.7,2755.7,58.9,258.8,-2.8,-19.9,232.8,37,0.9,58.8,62.2,-33.5,44.3,-16.3,-4.3,-16.6,64.8
KLH014b_0371,755.6,1462.9,2353,-60.6,40.4,155.1,-29.4,59.5,239.5,10.1,19.9,149.6,38,41.9,111.6,12.2,0.9,91
KLH014b_0372,446.1,1253.7,2672.4,127.4,-97.8,-118.8,22.5,158.8,46.8,31.8,-32.5,-55.5,13.5,10.1,-37.8,-4.3,-2.3,1.6
KLH014b_0373,321.1,2171.9,2961.6,-4.4,-44.8,136.8,-8.5,-117,-87,-1.5,21.1,25,0.6,-37.7,-14,2,9.1,23.2
KLH014b_0374,704.1,1388.9,2308.6,-129.6,2.8,4.2,-28.8,7.6,53,23.8,6.7,76.5,-15.2,0.8,58.9,7.3,5.5,8.8
KLH014b_0375,563,1108.6,2711.2,107.9,124.3,-262.5,32.1,29.4,10.4,-11,-42.8,-23.2,-6.8,22,-2.7,-1.9,0.9,9.7
KLH014b_0376,433.3,2141.2,2763.1,-70.5,-4.9,-52.6,-3.6,-39.2,-51.6,-15.5,2.7,-12.8,3.5,-11.5,-26.9,-11.4,-10.4,-20.8
KLH014b_0377,572,2081.8,2772,12.5,24.3,55.9,-21.1,-1.6,0.8,3.7,-28.7,-27.7,-4.2,6.2,18.5,0.6,-7,-33
KLH014b_0378,560.3,2046.8,2791.2,-59.8,87.5,47.2,30.1,11,29.8,-11.3,-5.6,34.3,0.5,13.9,16.2,3.7,-8.3,22.3
KLH014b_0379,447.7,2273.9,2831.2,215,-410.2,-241.6,130,-217,-174.1,38,-3.8,-90.7,-3.6,16.5,1.1,-15.4,20.5,19.8
KLH014b_0380,391,2222.3,2921.4,63.3,83.9,-30.5,-43.7,25.2,5.2,-10.6,68.4,37,-5,-56.8,10.4,-9.2,46.8,-9
KLH014b_0381,531.3,1034.3,2648.7,-78.7,68.1,50.7,-10.6,10,21.4,-8,-14.4,5.5,-2.4,5.2,-14,0.7,15.5,-8.4
KLH014b_0382,499.5,905.6,2865.8,106.8,-31.8,-2.7,4.5,117.4,-13.4,18.1,5.1,16.1,-8.5,41,-30.5,7,11.1,18.8
KLH014b_0383,478.3,2106.5,2635,-43.3,-61.8,-5.6,-11,-7.4,42.7,-8.4,4.3,25,-1.1,14.2,36,-1.2,11.8,-17.5
KLH014b_0384,439.2,2214.4,2790.3,85.8,13.2,-41.9,-34.1,13.2,1,23.5,-4,-18.8,-30.1,-16.3,-2.8,1,8.1,-29.6
KLH014b_0385,756.2,1369.5,2453.6,121,-64.7,-103.7,-35.8,67.7,89.4,32.9,-21.5,-54.2,1.8,76.4,54.5,1.8,-28.4,-42.2
KLH014b_0386,838.6,1457.5,2636.8,-9.4,106.3,149.6,-174.5,-9.6,135.2,-62.5,-7,15.5,-34.6,0.1,-56,-3.7,-4.7,43.8
KLH014b_0387,898.4,1436.9,2526.2,-160.7,-190.7,-193,-62,34,-30.9,32.4,-4.2,-37.9,-41.8,24.2,10.1,19.4,0,-75.4
KLH014b_0388,363.5,2425.5,3032.1,-27.3,127.8,14.9,-32.4,-35.9,4.1,-6.2,45.7,37.2,-7.2,-5.3,-0.8,0.4,15,-6
KLH014b_0389,576.2,1728.4,2937.2,-111.9,178.9,-56.8,-44.3,-66.1,83.2,-7.5,27.8,-41.9,-12.7,-4.7,23.3,-0.2,9.3,3.1
KLH014b_0390,438.9,1942.4,2757,81.4,-298.3,-89.3,-12.8,-43.3,-19.4,-30,-79.3,18.4,-19,-7.9,0.8,-6.3,-1.9,-15.9
KLH014b_0391,442.6,2175.2,2650.6,-40.2,70.5,37.2,-5.8,19.6,53,15.1,16.6,17.3,-10.1,-6,6,-3.7,0.7,9.2
KLH014b_0392,377.6,2107,2710.7,10.3,128.9,48.6,9.3,-138.1,-23,4.2,1.4,37,5.7,-28.9,-21.6,1.1,15.4,-5.2
KLH014b_0393,403.9,1370.6,2679.8,-22.1,288.8,-121.5,-3.1,21.1,19.4,3.3,29.3,56.7,-5.3,-0.7,-32.4,4.3,14.6,-23.2
KLH014b_0394,506.3,1565.7,2509,-27.8,-140.2,-0.1,-3.4,24.2,64.9,9,2.9,-16.2,5.1,-6.1,-4.9,-0.4,-20.4,18.7
KLH014b_0395,445.5,2182,2778.7,27.9,-37.8,-6.2,23.7,20.5,6.3,12.7,-38.8,5.4,2.5,-23.8,-44.5,-5.9,-8.8,-0.9
