a1,a2,a3,a4,a5,a6,a7,a8,a9,a10,a11,a12,a13,a14,a15,a16,a17,a18,a19,a20
1215.1,1266.5,1280.8,1292.4,1311.9,1317.5,1318.3,1315.2,1314,1308.9,1308,1308.6,1312.2,1316.1,1320.8,1326.6,1331.1,1333.4,1330.8,1385.8
1333.1,1306.7,1335.4,1336.3,1337.7,1339.1,1336.1,1330.2,1317.6,1315.4,1300,1301.3,1302.7,1303.1,1304.1,1304.5,1304.3,1304.2,1302.3,1437.5
901.9,916.3,976.3,1049,1156.6,1199.8,1225,1233.9,1210.4,1298.8,1297.8,1288,1284.8,1276.8,1261.5,1233.6,1204,1186.5,1177.2,1178.4
1465.6,1520.5,1611.4,1677,1708.9,1724.7,1743.3,1743.1,1743.3,1744.1,1744.5,1741.3,1738.7,1733.9,1733.7,1739.9,1746.8,1754.5,1762.9,1768.2
1166.9,1245.1,1247.4,1221.5,1250.8,1250.9,1249.9,1247.8,1243.4,1240,1236.8,1234.8,1233,1231.6,1233.6,1235.8,1237.7,1239.1,1239.3,1237.3
1017.9,1041.8,1048.1,1049.7,1053.4,1051.6,1052.1,1048.5,1045,1042.6,1041.2,1038.5,1039.2,1038.4,1039.5,1040.9,1043.1,1045.4,1047.9,1050.4
918,972.7,979.4,979.8,1000.3,1010.2,1036.5,1075.4,1110,1160.1,1198.1,1266.2,1296.4,1325.5,1348.5,1418.8,1434.4,1456.2,1458.3,1468.3
1273.1,1314.9,1359.3,1388.4,1389.1,1388.9,1387.7,1384.4,1381.2,1378.1,1372.6,1370.9,1370,1369.7,1370.1,1371.7,1373.6,1375.5,1378.2,1380.7
1253.4,1254.6,1270,1293,1327.2,1338,1535.3,1608.2,1810.4,1906.4,1957.8,2016.8,2017.1,2017.1,2017.8,2018.8,2019.5,2019.9,2019.8,2019.5
1117.8,1153.9,1276.1,1681.6,1821.1,1822.2,2067.6,2084.6,2088.2,2092.7,2082,2066.1,2045.8,2038.3,2041.2,2052.9,2063.5,2082.8,2110.4,2145.4
1121.2,1134.3,1144.9,1151.8,1153.7,1151.3,1146.2,1140.8,1140.4,1141.6,1143.5,1146.3,1149.8,1153.5,1158,1162.6,1167.5,1171.1,1174.4,1175.4
1650.2,1712.6,1776,1782.8,1793.8,1828,1862.1,1864.8,1870.4,1881.2,1885.2,1892,1896.8,1899.4,1907.5,1921.2,1928.8,1942.9,1959.4,1972.3
1271.1,1267.5,1263.7,1261.1,1260,1263.1,1266.4,1269.4,1271.7,1273.8,1275.4,1276,1277.9,1279,1280.9,1284.2,1288.7,1293.8,1298.8,1304.4
1586.1,1543.9,1538.4,1546.7,1603.4,1742.1,1959.9,2067.3,2073.2,2076.5,2082.1,2085.4,2089.1,2088.3,2081.6,2072.6,2078,2090.9,2106.7,2126.9
1592.2,1569,1578.7,1612.7,1723.3,1725.7,1729.1,1733.5,1736.8,1734.8,1733.9,1731.5,1718.9,1707.3,1710.9,1720.7,1739,1763.2,1792.2,1820.4
1095.7,1102.1,1110.6,1117.9,1124.1,1128.7,1130.9,1130.3,1128.6,1128.7,1129.1,1128.7,1128.4,1130,1131.1,1132.2,1134.7,1136.8,1139.3,1140.8
950.6,969.4,938,999.7,1033.2,1043.3,1056.1,1065.4,1072.5,1075.8,1075.5,1068.4,1069.8,1060.1,1054.2,1052.4,1051.8,1050.2,1051.5,1053.5
1110.6,1176.8,1200.7,1208.3,1210.3,1210.9,1208.5,1202.4,1196.2,1189.5,1183.9,1179.9,1177.7,1177.3,1177.2,1179.4,1182.7,1186.4,1190.8,1195.3
1301.2,1454,1559.6,1616.1,1661.1,1669.4,1667.9,1648.4,1640.6,1635.9,1631.5,1630.1,1632.9,1630,1639.8,1669.2,1703.2,1721.2,1728.2,1771.4
1514.2,1518.1,1523.6,1531.7,1536.5,1541.5,1545.8,1548.9,1550.9,1550.4,1546,1533.9,1523.7,1514.6,1508.9,1508.7,1509.2,1512.7,1516.7,1521.5
1380.2,1380.1,1379.8,1379.2,1378,1376.8,1375,1373.9,1373.6,1373.4,1373.8,1373,1373.6,1375.2,1377.8,1380.9,1384.9,1389.4,1394.1,1399.8
1191.1,1127.3,1218.5,1220.7,1221,1221.1,1221.3,1219.6,1218.6,1217,1213.7,1212.3,1212.3,1212.2,1213.2,1214.2,1215.8,1217.7,1219.8,1221.8
1391.8,1449.8,1568.3,1884.2,1985.3,2059.3,2082.8,2088,2092.3,2097.8,2101.9,2102.1,2098.6,2096.7,2092.3,2094.7,2099.6,2106,2112.4,2119.2
1383.2,1387.2,1391,1394.9,1398,1401.3,1404.7,1406.3,1409.3,1412.9,1417.3,1421,1424.6,1427.7,1429.8,1432.4,1434,1463.7,1492,1518.5
1082.9,1092.7,1109.9,1125.6,1136.6,1138.8,1137.1,1137.9,1130.7,1131.8,1129.2,1132.7,1135.8,1138.2,1144.5,1158.1,1242,1237.8,1266.3,1356.4
1720.4,1715.8,1689.9,1687.5,1711.4,1776.2,1846.7,1914.8,2012.1,2062.8,2079.7,2073.3,2083.6,2094.1,2109.4,2135.3,2161.4,2180.5,2186.8,2200.1
1625.4,1627.2,1630.6,1634.1,1638.6,1642.4,1645.2,1646.3,1647.3,1648.9,1651.6,1654.6,1658.1,1661.3,1664.1,1667,1669.6,1698.1,1700.7,1728.8
1214.5,1226,1225.6,1241.6,1243.4,1245.9,1248.3,1245.9,1246.2,1246,1243.8,1244.6,1247.3,1247.1,1250,1251.9,1252.4,1256.1,1257,1259.3
1453.8,1473.6,1500.4,1532.8,1573.3,1624,1698.8,1761.6,1835.6,1873.7,1891.6,1905.5,1913.9,1916.9,1924.2,1942.7,1958.5,1988.3,1998,2017
1492.2,1494.2,1496.7,1499.8,1503.6,1507.8,1512.3,1517.1,1521.1,1524.4,1527.4,1530,1532.1,1533.8,1534.9,1534.6,1534.9,1556.8,1578.2,1581
1090.3,1090.8,1094.9,1099.7,1104.3,1110.9,1117.5,1123.2,1128.3,1130.1,1130.9,1128.5,1127.5,1125.1,1125.8,1127.3,1129.2,1131.1,1132.9,1133.9
1120.6,1122.3,1122.7,1123.8,1123.3,1123.1,1122,1120.6,1120.9,1122,1122.6,1122.9,1122.1,1119.8,1115.8,1110.2,1104.3,1098.3,1158.8,1240.4
1135.2,1156.6,1173.8,1185.4,1185.7,1186.5,1195.1,1204.5,1211.8,1219.7,1219.6,1223.1,1221.6,1224.9,1228.4,1232.9,1242.8,1252.2,1263.7,1287.1
921.7,982.3,1135.6,1432.8,1499.9,1629.2,1603.3,1592,1592.7,1613.3,1658.7,1680.9,1674.8,1541.1,1510.7,1447.5,1377.1,1312.3,1328.2,1538.3
1555.7,1616.4,1661.2,1684,1728.5,1733.5,1739.2,1740.2,1739.9,1737.8,1738.7,1740.3,1740,1740.6,1741.4,1742.9,1745.5,1747.6,1751.3,1756.4
1428.2,1402,1402.4,1384.9,1414,1396.6,1422.5,1432.8,1436.1,1438.5,1439.5,1438.1,1434.6,1426.6,1409.3,1406.8,1398.2,1390.1,1386.7,1386.7
1150.5,1170.2,1177.3,1184.7,1189.8,1211.6,1216.4,1231.6,1235.1,1235.3,1227.1,1252.9,1274.6,1306.2,1313.9,1323.1,1338.9,1386.2,1411.8,1434.9
1609.5,1635.8,1613.2,1702,1669.1,1705,1707.4,1716.8,1721.6,1729.7,1730.9,1732.9,1734.7,1737.7,1739.5,1740.7,1741.9,1741.4,1742.4,1744.7
1488.1,1491.1,1499,1501.9,1506.5,1511.1,1514.6,1517.6,1518.6,1518.4,1517.9,1517,1516.4,1517,1518,1520,1522.5,1525.5,1528.6,1531.9
1270.9,1273.9,1276.4,1277.6,1278.3,1276.6,1276.4,1275.3,1275.6,1276.3,1277.7,1279.3,1281.6,1283.7,1285.9,1288.4,1290.5,1292.4,1319.9,1316
1161.9,1236.4,1280.2,1277.1,1282.2,1279.5,1280.3,1288.9,1298.6,1305.3,1317.5,1325.9,1330.5,1327.9,1341.9,1339.6,1350.7,1308.5,1355.8,1462.9
1815.1,1860.3,1924.5,1975,2006.7,2018.6,2029.4,2040.8,2046.9,2050.9,2054,2056.4,2058,2061.8,2069,2082.5,2100.9,2123.6,2137.5,2161.9
1551.5,1533.3,1586.8,1622.8,1716.6,1786.6,1834.7,1878.1,1906.5,1936.4,1977.4,2014.6,2039.7,2058.4,2080,2099,2131.3,2172.3,2194.4,2212.4
1524.4,1536.4,1551,1568.8,1582.4,1582.7,1585.2,1586.2,1586.8,1587.1,1587.2,1588,1588.2,1590.7,1593.6,1595.7,1598.2,1601.4,1630.8,1649.9
1089.7,1107,1114.6,1111.3,1135.8,1179.2,1232.4,1288.3,1286.4,1311.9,1280,1260.3,1248.5,1241.8,1239.9,1252,1267.6,1286.8,1308.7,1329.2
1567.3,1586.4,1584,1584,1587.2,1589.5,1595.1,1600.8,1606.1,1609.8,1612.9,1615.4,1616.6,1618.6,1669.9,1675.2,1678.9,1685.8,1693.1,1700.9
1286.7,1376.6,1378.4,1379.5,1380,1379.4,1381.6,1385.6,1390.4,1393.6,1395.1,1394.6,1391.8,1389,1386.8,1385.9,1386.6,1388.8,1391,1394.3
805.7,824.4,834.6,833.4,830.3,825.3,823.5,824.5,827.5,832.4,834.3,835.2,832.7,828.7,822,809.9,792.6,770.5,754.2,1088.2
1318.8,1329.6,1348.1,1394.9,1395,1394.3,1393.7,1393.4,1393.4,1393.4,1392.7,1391.3,1390.8,1389.3,1388.2,1388,1387.4,1388.3,1390.5,1393.2
802.6,829.1,886.2,895.8,889.3,885.9,872.5,864.8,870.9,874,874.1,880.7,889.1,847.6,847.6,823.2,826.7,826.4,828.7,825.6
1559.9,1629.5,1654.9,1684.3,1701.5,1701.8,1703.1,1705.3,1706.2,1705.6,1703.3,1699.1,1689.7,1687.3,1687.7,1696.6,1708.6,1725.6,1750.9,1769.7
1308.6,1350.5,1361.4,1358.7,1336,1332.7,1337.5,1341.4,1341.7,1339,1330.7,1335.2,1340.9,1340.6,1355.5,1375.8,1396.1,1424.7,1456.5,1494.2
1648.6,1660.7,1668.1,1673.7,1672.6,1692.5,1703.5,1735.6,1752.1,1751.2,1751.7,1752.8,1753.9,1755,1755.7,1756.3,1757.1,1758.6,1759.9,1761.8
1602.6,1629.3,1657.7,1699.4,1749.9,1784,1816.1,1817.2,1819.1,1821.2,1823.3,1824.7,1823.9,1823.7,1822.7,1824.5,1829.4,1836.1,1843.1,1851
1177.5,1177.8,1177.9,1175.5,1169.3,1168.7,1169.4,1170.8,1173.1,1175.4,1178.2,1180.2,1181,1180.6,1177.3,1173.8,1171.3,1242.9,1301.6,1370.5
1234.9,1237.5,1239.1,1240.1,1241.4,1242.2,1243.6,1244.7,1246.6,1248.2,1249.6,1252.1,1254.8,1259.6,1263.8,1269.5,1276.1,1281.1,1281.4,1283.9
1682.4,1790.8,1870,1908.1,1933.5,1956.5,1965.7,1979.3,1989.4,1997.8,2005.5,2011.1,2022.9,2039.5,2051.6,2068.5,2084.9,2099.8,2114.5,2128.8
1229.6,1232.1,1233.8,1235,1235.6,1235.9,1235.7,1235,1234.4,1234.1,1234.7,1236,1237.6,1238.9,1240,1240.8,1241.1,1240.6,1239.2,1236.5
1604.2,1646.9,1705.7,1781.8,1874.5,1946.2,1992.5,2031,2063.7,2076,2090.5,2101.6,2115.2,2122.7,2140.3,2158.7,2175.4,2197.4,2212.9,2231
1018.8,1054.4,1074,1094.7,1118.7,1130.7,1137.5,1143.3,1152.3,1164.7,1162.7,1181.7,1201.7,1244.3,1329.7,1439.5,1500.5,1578.5,1590.2,1618.6
1565.1,1615.4,1690,1732.1,1773,1793.4,1802.2,1798,1802.9,1807.1,1810.3,1808.5,1805.9,1804.2,1807.2,1819.1,1837.5,1861.7,1888.6,1911.7
1441.9,1443.1,1445.5,1447.1,1449.5,1450.2,1452.5,1454.6,1456.8,1458.5,1461.6,1464.4,1467.1,1470,1472.4,1474.4,1476.5,1478.3,1480.2,1481.5
900.7,943.1,974,1047.8,1123.7,1151.1,1202.1,1200.6,1228.1,1250.6,1251.7,1268.2,1276.5,1276.7,1281,1294.1,1308.5,1313.5,1336,1420.7
1180,1181.9,1183.3,1184.9,1186,1185,1185.6,1187,1188.6,1190.1,1191.8,1194,1196.2,1198.6,1200.7,1202.6,1204.1,1204.7,1204.1,1228.9
1331,1336.7,1317.3,1342.4,1342.7,1343,1342.6,1342.8,1341.3,1340.2,1339,1338.7,1338.6,1338,1335,1327.8,1325.9,1375.5,1425.4,1430
1298,1310.7,1322.8,1332.7,1329.6,1324.4,1319.7,1317.4,1321,1325.3,1333.4,1344.6,1357.3,1375.5,1392.7,1398.3,1414.2,1412.2,1425.6,1444
1101,1107.9,1115.8,1122.4,1130.1,1135.2,1139.3,1139.2,1134.9,1133.4,1135.1,1139.1,1145.2,1151.3,1156.9,1160.9,1164.4,1166.3,1167,1165.2
1538.6,1673.5,1800.4,1985.6,2012.5,2019.2,2023.2,2023.1,2014.3,2017.9,2027.9,2034.4,2042.7,2052.6,2063.3,2073.8,2086.7,2096.5,2107.8,2119.5
1223.1,1223.1,1223.5,1224.1,1224.1,1224.1,1221.3,1221.2,1221.2,1223.2,1224.6,1226.1,1227.6,1229.5,1231.6,1233,1233.4,1232.7,1230.5,1223.5
1101.8,1105.6,1114.6,1116.9,1130,1138.5,1139.9,1150.9,1153.8,1156.2,1153.1,1166.8,1163.4,1164.9,1165.7,1168.5,1167.2,1172.1,1175.9,1185.6
876,928.7,1001.8,1045.4,1050.8,1053,1034.4,1013.8,997.4,995.5,985.9,976.5,975.9,980.4,992.2,973.5,981.4,1009.8,1035.1,1064.9
1187.3,1187.3,1188.3,1189.2,1189.6,1192.5,1194.4,1199.2,1205.2,1209,1204.3,1220.6,1287.3,1257.6,1298.6,1556.4,1591.2,1386.5,1193.5,1182
2017.1,2023.7,2015.8,2034.9,2077.1,2133,2151.1,2159.6,2200,2190.4,2175.8,2181.9,2183,2197,2204.6,2243,2242.9,2249.4,2253.6,2258.8
1445.9,1453,1465.9,1475.9,1491.3,1518.4,1532.1,1536.7,1536.4,1539.1,1564.2,1590,1615.2,1618.5,1642,1665.8,1667.6,1669.5,1713.8,1715.8
1304.1,1323.3,1359.7,1468.9,1537.4,1670.2,1847.8,1849.8,1852.4,1855,1856.2,1846.1,1825.8,1810,1804.5,1810,1824.6,1845.4,1869.7,1898.4
1508.9,1511.6,1515.8,1522.2,1528.5,1534.3,1539.1,1541.9,1544,1545.3,1545.7,1546.8,1548.8,1551.3,1554.4,1557.2,1560.9,1564.6,1567.9,1571.7
1409.5,1412.9,1414.4,1412.8,1411.3,1407.9,1404.4,1405.1,1406.9,1408,1409.3,1410.2,1412,1413.7,1416.7,1420.6,1424.6,1428.5,1432.3,1435.3
1321.9,1323.5,1323,1320.7,1321.7,1321.3,1317.8,1321.5,1323.9,1323.9,1326.4,1327.3,1328.1,1328.9,1330.8,1333.3,1336.3,1339.7,1343.5,1347.2
1574.2,1602.7,1640.1,1685,1745.1,1803.1,1841.4,1888.7,1928.8,1971.3,1989.7,1998.3,2007,2015.3,2026,2032.1,2040.2,2051,2057.2,2069.2
1325.7,1331,1336.1,1340.1,1342.7,1343.3,1342.6,1343.4,1342.1,1343.3,1345,1346.9,1348.5,1349.5,1348.9,1453,1535.2,1524.2,1538.6,1537.8
1110.5,1110.6,1111.7,1112.5,1114.2,1116.2,1118.9,1121.3,1125,1128.9,1316.7,1237.3,1324.6,1374.2,1512.4,1641.5,1771.2,1891.2,1907.5,2007.7
1010.4,1016.2,1020.5,1021.9,1025.7,1029.6,1032.9,1037.4,1037,1039.6,1040.6,1037.2,1025.2,995.9,951.1,1102.5,1417.5,1605,2160.7,2302.4
1160.4,1165.7,1169.3,1170.9,1170.2,1168.9,1168.9,1170,1172.2,1174.7,1177.1,1179,1179.6,1178,1176.3,1177.9,1181.1,1183.9,1233.3,1347.7
1096.6,1104.7,1116,1117.8,1109.2,1099,1087.4,1078.1,1065.8,1067,1060.8,1066.3,1058.9,1060.1,1071.6,1072.6,1068.7,1070.6,1075.8,1088.4
1283.2,1284.6,1285.7,1286.2,1286.6,1286.1,1285.6,1286.1,1286.8,1287.4,1289.3,1291.4,1293.7,1296.5,1299.2,1302.4,1305,1307.9,1311,1313.7
1121.3,1135.9,1146.7,1114.8,1075.6,1059.1,1108.6,1108.8,1128.8,1138.5,1147.9,1139.6,1182.8,1208.3,1227.2,1238.2,1246.9,1254.1,1260.1,1265.1
1781.4,1801.5,1809.2,1841,1908.6,1986.4,2018.1,2056.1,2076.9,2082.6,2084.4,2086.8,2086.3,2084.7,2082.3,2081.4,2081.9,2086.9,2094.2,2101.9
1642.8,1650.7,1663.4,1675.4,1690.6,1693.4,1697.1,1701.4,1705.2,1709.6,1715.2,1719.3,1724.1,1728.6,1733.7,1739.3,1745.3,1751.9,1758.3,1764.2
1454.3,1456.6,1458.3,1459.1,1459.6,1460.2,1460,1459.3,1459.1,1459.2,1460,1462,1464,1467,1471.5,1475.4,1479.7,1483,1488,1492.9
1400.5,1393.9,1387.2,1383.5,1381.4,1382.2,1387.6,1392.9,1400.5,1409.3,1419.7,1431.5,1445,1458.2,1471,1483.7,1494.7,1503.8,1512.1,1513.6
1372.1,1376.3,1381,1384.8,1388.4,1390.6,1392.5,1394.8,1397,1398.4,1401.6,1405,1409.3,1414.2,1419.3,1423.7,1427.5,1459.6,1448.3,1455.2
1468.1,1490.5,1506.8,1521.8,1533.8,1546.5,1561.9,1577.2,1601.8,1607,1629.9,1658.5,1694.9,1724.4,1866.1,2078.3,2214.4,2214.8,2218.3,2225.6
1202.8,1228,1252.5,1279.8,1306.2,1337.4,1364.5,1398.8,1435.8,1454.4,1475.4,1492.1,1526.5,1556.3,1602.3,1678.9,1762.6,1904.6,2019.4,2124.6
1815.2,1808.1,1790.2,1758.7,1734.2,1730.1,1742.2,1751.4,1783.3,1816.7,1869.1,1958.2,2052.6,2157.2,2215.1,2213.4,2215.6,2223.1,2232.1,2240.8
1563.1,1589.2,1615.3,1628.9,1624.3,1608.7,1587.5,1557.6,1546.8,1545.7,1552.1,1570.5,1589.6,1634.6,1696.9,1828.5,2000.5,2192,2219.8,2225
1197.6,1200.4,1207.8,1219.8,1224.4,1233.6,1240.4,1245.6,1249,1250,1250.9,1250.4,1248.6,1247.6,1246.6,1246,1245.8,1270.1,1283.3,1285.1
1591.2,1628.2,1691,1737.2,1795.5,1797.3,1778.3,1795.3,1794.7,1797.8,1800.5,1805.9,1814.4,1823.5,1834.8,1846.3,1858.9,1867.4,1874.7,1876
1462.9,1474.1,1474.4,1474.8,1475.7,1475.5,1475.4,1475.4,1475,1474.7,1475,1474,1475.3,1478.1,1481.7,1485.6,1489.9,1494.5,1498.4,1502.8
1401.1,1402.2,1402.3,1402.5,1403,1402.7,1400.7,1400.3,1400.2,1401.5,1402.9,1405.7,1409.7,1414.2,1418.8,1422.5,1423.9,1517.3,1518.3,1581.9
1268.5,1271.5,1275.5,1279.2,1287.7,1293,1296.3,1297,1295.8,1292.1,1290.1,1288.8,1289.2,1290.5,1292.6,1295.2,1297.9,1300.6,1303,1304
1554.2,1621.8,1687.3,1786.7,1853,1852.7,1892.3,1905.9,1917.7,1919.2,1918.4,1916.8,1916,1915.8,1915.8,1919.5,1924.5,1931.2,1938.2,1947
1622.5,1622.6,1623.1,1623.1,1622.9,1623,1623.2,1624.2,1625.1,1625.3,1626.4,1627.3,1628.6,1630.5,1632.1,1634.3,1636.4,1638.8,1641.9,1645
807.4,842.7,937.2,936.5,957.4,940.3,1018.2,1086.6,1196.8,1189.6,1134.4,1143.6,1134.3,1133,1134.5,1155.1,1156.4,1155.6,1162.8,1181.5
1190.3,1198,1205.6,1212.4,1220.3,1226,1229.4,1230.6,1233.2,1232.2,1231.4,1311.5,1372.7,1439.7,1446.2,1462.2,1470.7,1504.2,1517.6,1524.7
1359.9,1371.7,1389.8,1390.3,1389.7,1388.2,1386,1383.6,1383.1,1383.9,1385.3,1387.7,1391.6,1395,1399.2,1402.6,1405.3,1408.8,1410.4,1412.5
1016.2,1049.4,1050.9,1062,1071.8,1083.3,1090.9,1091.5,1074.9,1066.1,1060.5,1052.3,1044.8,1040,1014.8,1015.9,1016,1011.6,1015.4,1056.7
1856.8,1876.5,1869,1901.5,1906.2,1909.6,1905,1903.8,1911.4,1921.1,1931.8,1940.3,1946.9,1953.4,1957.9,1959.8,1966.7,1992.4,2004.6,2019.7
1355.9,1357,1356.8,1355.1,1353.6,1348.7,1346.4,1348.4,1353,1360.9,1370.6,1382.5,1395.6,1409.9,1425.2,1439.7,1452.7,1464.7,1475.1,1475.2
1238,1378.1,1435.8,1561.5,1586.9,1607.2,1603.9,1627.9,1662.7,1623.8,1673.1,1679.2,1673.1,1735.9,1718.5,1749.3,1739,1780.2,1804,1813.8
1265.1,1287.5,1287.7,1358.8,1371.2,1368.6,1362.5,1355,1351.9,1346.8,1351.2,1348.7,1346.4,1344,1341.3,1338.9,1334.2,1331.5,1327.6,1326.6
1616.5,1645.4,1826.2,1927.5,1940.3,2017.9,2125.5,2127.4,2129.3,2131.6,2107.4,2121.2,2126.8,2130.8,2130.8,2128,2130.4,2135.1,2140.5,2147
1432.5,1502.2,1538,1810.3,1934.9,2064.9,2200.6,2205.3,2206.1,2202.5,2201.9,2207.4,2208.3,2209,2210.8,2216,2223.4,2232.2,2242.1,2328.9
1395,1398.9,1442.1,1516.5,1612.2,1678.1,1717,1759.4,1924.6,2045.2,2041.8,2041.6,2042.1,2044.1,2044.8,2046.4,2046,2044.1,2045,2049
1268.3,1270.7,1268.3,1264.4,1265.5,1272,1276.7,1281.7,1287.1,1294,1300.9,1306.1,1310.3,1313.8,1317.1,1319.6,1321.4,1323.6,1325.8,1328.1
1203.4,1210.1,1215.3,1217.1,1213.8,1208.4,1203.5,1203.4,1204.4,1205.9,1210.1,1214.3,1219.3,1223.9,1229.6,1235.1,1241.8,1247.8,1253.8,1259.2
1208.2,1262.6,1313.7,1595.2,1694.8,1763,1848.2,1849.9,1852,1839,1819.3,1799.1,1797.4,1798.5,1813.3,1838.9,1880.8,1937,1980.3,2004.4
1394.4,1453.7,1508.4,1553.5,1660.9,1703,1713.5,1727.9,1728.7,1729.5,1729.6,1728,1726.3,1725.5,1725.9,1729.6,1734.6,1741.4,1748.9,1757.2
1496.8,1499.2,1500.5,1499,1496.2,1492.4,1488.8,1487.4,1485.8,1482.9,1479.6,1473.6,1469.5,1464.9,1457.2,1569.2,1619.2,1836.6,1852.8,1859.7
1512.4,1512.2,1510,1507.8,1506.1,1505,1505.6,1505.9,1507.9,1508.4,1511,1513.7,1516.2,1538.6,1518.8,1539.5,1540.5,1540.6,1563.4,1562.4
1484.3,1483,1482,1481.8,1483,1484.1,1486.3,1488.5,1491.8,1493.8,1496.7,1499.7,1502.5,1505.1,1507.8,1510.1,1512.3,1514.4,1516,1517.6
1015.1,1317.8,1565.9,1649.1,1778.2,1780.3,1785.2,1795.3,1770.9,1786,1766.6,1778.5,1788.2,1789.1,1790,1793.5,1798.9,1805,1812.1,1819.9
1391.8,1431.4,1451.8,1504.1,1561.3,1585.4,1606.2,1607.2,1608,1608.2,1607.9,1606.3,1604.5,1602.7,1601.4,1600.2,1599.7,1599.9,1601.1,1602.8
1219.1,1377.8,1402.4,1413.8,1413.3,1412.5,1411,1408.8,1406,1404.6,1403.6,1403.5,1404,1405.3,1406.9,1409.8,1413.2,1417.1,1421.3,1425.6
1435.6,1432.7,1424.7,1400.6,1365.6,1372.2,1372,1374.8,1377.3,1380.6,1399.9,1419.3,1425.4,1429.6,1433.3,1455.8,1538.4,1529.2,1535.4,1532.2
1471.1,1471.1,1469.5,1465.3,1460.5,1453.9,1452.9,1455.1,1459.7,1465.8,1472.6,1479.8,1488,1501.2,1550.7,1595.7,1640.8,1638.8,1639.8,1641.9
1424.7,1435.6,1435.7,1435.6,1435.2,1434.1,1433,1431,1431,1431.5,1432.8,1434.4,1436.1,1437.7,1438.8,1439.8,1440.2,1440.4,1439.9,1438.7
1439.6,1439.1,1438.3,1438,1439.4,1440.8,1440.9,1441.8,1443.2,1445.9,1448.8,1452.3,1454.8,1457.1,1459.5,1461.6,1463.4,1465,1466.1,1466.6
1366.8,1365.3,1359.1,1357.4,1355.2,1354.8,1355.9,1356.9,1358.9,1360.8,1363,1364.9,1366.2,1368.1,1369.5,1387.5,1369.1,1368.8,1367.9,1363.5
1277.8,1308.8,1287.4,1285.2,1283,1276.2,1277.3,1282,1287.8,1293.1,1291.6,1249.5,1395.8,1407.3,1330.1,1346.9,1400,1454.8,1506.1,1559.7
1511.7,1486.8,1438.5,1421.6,1442.5,1525.2,1594.7,1721.1,1721.7,1727.6,1725.1,1735.6,1739,1738.4,1732.3,1717.6,1714.2,1716.1,1722.5,1737.4
1247.4,1276.7,1277.3,1275.9,1271.6,1265.5,1260.1,1257.3,1255.9,1256.2,1258,1260.6,1264.1,1268.5,1273.8,1279.5,1286.1,1293.5,1302.7,1315.1
1195.1,1176.5,1219.3,1217.4,1216.2,1215.6,1215.2,1215.7,1216.1,1215.6,1215.1,1215.6,1216.4,1218,1220.3,1222.6,1225.1,1227.6,1229.2,1229.7
1208.8,1211.7,1212.4,1215.8,1220,1224.7,1227.9,1231.5,1234.4,1234.4,1235.8,1237.7,1240.6,1244,1247.8,1251.8,1255.8,1260.7,1266.4,1272.3
988.3,994.9,998.6,1001.2,1002.6,1003.3,1002.8,1003.4,1004.1,1005.9,1008.8,1012.4,1016.2,1020.5,1024.7,1029,1032,1034.2,1034.4,1029
902.6,910.8,901.8,882.4,825,815.3,812.3,813,813.6,811.8,805.1,857.5,976.6,1044.3,1072.2,1105.6,1192,1227.4,1239.6,1241.2
1023.6,1037.3,1045.6,1043.7,1026.2,981.9,980.3,938.7,952.3,924,926,927.6,998,1032.2,1057.2,1168.8,1205.3,1303.9,1360.4,1506.8
1554.9,1562.7,1571.9,1579.5,1586.2,1591.2,1595.3,1597.3,1598.3,1599.1,1602.2,1605,1606.7,1610.5,1611.7,1619.6,1630.5,1643.8,1663.9,1690.5
1124.4,1128.5,1136.9,1139.3,1138.9,1136.6,1132,1128,1124.6,1123,1123,1123.5,1125.5,1128,1130,1132.5,1135,1136.8,1138.2,1138.4
1066,1071.6,1073.9,1071.3,1067.5,1063.3,1061,1063.6,1066.5,1070,1075.7,1081,1085.1,1087.6,1088.8,1088.9,1088.2,1084.4,1085.8,1084.6
1281.5,1281.8,1281.6,1281.1,1280.1,1280.2,1275.9,1275.3,1275.3,1276.2,1277.1,1276.9,1279.3,1282.3,1285.2,1289.4,1293.8,1296.6,1299.9,1304
969.6,979.3,1029.9,1073,1112.6,1113,1119.2,1115.2,1110.4,1108.5,1100.1,1097.8,1099.8,1107.5,1116.9,1123.2,1125.8,1107.7,1103.8,1079.4
1360.4,1470.4,1485.7,1495.1,1502.4,1503.4,1508,1507.6,1510.4,1512.9,1514.5,1514.9,1513.8,1517,1520.3,1524.8,1529,1531.7,1537.6,1544.9
1351.5,1354.4,1357.4,1359.9,1361.7,1362.5,1362.2,1361.2,1360.2,1359.1,1358.7,1358.5,1358.7,1359.3,1359.8,1360.7,1361.9,1363.3,1364.6,1365.5
1142.3,1146.2,1149.1,1150.5,1150.1,1148.5,1146.5,1144.3,1142.7,1142.6,1143.6,1145,1146.5,1148.5,1150.5,1152.4,1154.5,1156.6,1158.4,1159.7
1254.8,1263.8,1259.8,1268.3,1270.8,1271.4,1270.9,1270.3,1267.5,1266.6,1266.7,1267.2,1268.1,1268.7,1268.9,1268.3,1267.8,1267.1,1302.5,1336.9
960.8,970.9,977.5,985.3,993.2,996,999.3,997.5,997.1,996.1,997.9,1000.8,1005.3,1009.8,1015.8,1020.2,1027.1,1033.4,1041.7,1051
