"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_length"
"2600","AA","KLH057a_0932","namu","namu375.42","u","-1",2,"unstressed","Final Unstressed",1,"short",26.187649,92.6998153251821,65.5,52.708824,3.96478287986125,-0.914654849423123,-0.546892537395684,"-1.short"
"2601","AA","KLH057a_0961","namu","namu387.8323026","a","-2",2,"primary","Primary Stressed",1,"short",111.8178724,111.025127322443,73.5,55.778086,4.02138106823666,-0.928163589787098,-0.127284819547988,"-2.short"
"2602","AA","KLH057a_0962","namu","namu387.8323026","u","-1",2,"unstressed","Final Unstressed",1,"short",106.828817153846,105.625529946731,70.8,82.100328,4.4079420115783,-0.991713480097729,-0.381489744560683,"-1.short"
"2603","AA","KLH057a_1401","namu","namu577.4676903","a","-2",2,"primary","Primary Stressed",1,"short",120.306595,120.305605786448,78.5,52.411746,3.95913072651217,-0.900604230674823,0.267166633549187,"-2.short"
"2604","AA","KLH057a_1402","namu","namu577.4676903","u","-1",2,"unstressed","Final Unstressed",1,"short",114.1818505,115.771431134804,77.9,33.842883,3.52172872614459,-1.01625458901385,-0.261514248181436,"-1.short"
"2605","AA","KLH057a_1444","namu","namu607.2231205","a","-2",2,"primary","Primary Stressed",1,"short",NA,NA,76.1,39.456918,3.67520939313463,-0.929276969007697,0.20631282504048,"-2.short"
"2606","AA","KLH057a_1445","namu","namu607.2231205","u","-1",2,"unstressed","Final Unstressed",1,"short",117.6811275,117.082508250928,76.7,36.976484,3.61028214301797,-0.848691690965181,-0.596312016245327,"-1.short"
"2607","AA","KLH057a_1500","namu","namu628.6967218","a","-2",2,"primary","Primary Stressed",1,"short",134.715439,134.644070790524,75.8,52.828978,3.96705986592002,-0.816664682632855,0.145832328026434,"-2.short"
"2608","AA","KLH057a_1501","namu","namu628.6967218","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,75.55,30.685023,3.42377468539268,-0.893652266921515,-0.174740949425439,"-1.short"
"2609","HM","KLH021c_0062","nani","nani39.0383042859686","a","-2",2,"primary","Primary Stressed",1,"short",113.018792266667,113.248369287826,75.6,95.1300536302568,4.55524494097577,-0.308716015084578,0.267176925887109,"-2.short"
"2610","HM","KLH021c_0063","nani","nani39.0383042859686","i","-1",2,"unstressed","Final Unstressed",1,"short",107.828802545455,106.083977099524,70.1,75.1026739186287,4.3188561629116,-1.33560115266015,0.649973563255822,"-1.short"
"2611","SB","KLH033b_0957","nani","nani540.291780383119","a","-2",2,"primary","Primary Stressed",1,"short",179.06486125,183.722826385985,78.3,73.9300805156518,4.30311978864797,-1.01586534709405,0.372566952406991,"-2.short"
"2612","SB","KLH033b_0958","nani","nani540.291780383119","i","-1",2,"unstressed","Final Unstressed",1,"short",162.455306055556,158.779916322124,74.9,101.060385292044,4.61571821236435,-1.30412553778711,0.773308061900627,"-1.short"
"2613","RM","KLH014b_1139","nani","nani667.8865","a","-2",2,"primary","Primary Stressed",1,"short",202.610009222222,201.726441102444,73.05,71.8462882042559,4.27452895084621,-0.445532655120205,0.346637143378388,"-2.short"
"2614","RM","KLH014b_1140","nani","nani667.8865","i","-1",2,"unstressed","Final Unstressed",1,"short",190.6597198,186.56015830756,67.7,62.4750332210624,4.13476700847057,-1.24763852131604,0.713630887130948,"-1.short"
"2615","SB","KLH033d_0375","naʻe","naʻe189.0848","a","-2",2,"primary","Primary Stressed",1,"short",213.418131,216.839333322488,70.5,74.5615663622061,4.31162517823347,-0.313764009939216,0.396579537624956,"-2.short"
"2616","SB","KLH033d_0376","naʻe","naʻe189.0848","e","-1",2,"unstressed","Final Unstressed",1,"short",162.867513428571,186.382826571429,64.4,216.320593766909,5.37676153770526,-0.595770029668725,0.537912302023384,"-1.short"
"2617","DK","KLH063a_4377","naʻe","naʻe1999.897","a","-2",2,"primary","Primary Stressed",1,"short",NA,71.5957918652803,75.2,50.0000000001819,3.91202300543178,-0.528080158511222,0.220193741587188,"-2.short"
"2618","DK","KLH063a_4378","naʻe","naʻe1999.897","e","-1",2,"unstressed","Final Unstressed",1,"short",136.638609,NA,74.6,51.2388916577038,3.93649884638288,-0.833860929999453,0.523988778442781,"-1.short"
"2619","DK","KLH063c_0441","naʻe","naʻe235.701757953975","a","-2",2,"primary","Primary Stressed",1,"short",151.005628375,163.97521547083,75.6,90.3875963867904,4.50410704987351,-0.375653145896501,0.181543300580441,"-2.short"
"2620","DK","KLH063c_0442","naʻe","naʻe235.701757953975","e","-1",2,"unstressed","Final Unstressed",1,"short",135.647382,135.4201416558,68.7,199.75658801485,5.29709956540339,-0.944558349585467,0.545071065958614,"-1.short"
"2621","DK","KLH063c_0446","naʻe","naʻe238.587076498678","a","-2",2,"primary","Primary Stressed",1,"short",138.948547333333,131.274272571675,67.9,49.7131780127518,3.90627004911823,-0.656207604424051,0.28222913250664,"-2.short"
"2622","DK","KLH063c_0447","naʻe","naʻe238.587076498678","e","-1",2,"unstressed","Final Unstressed",1,"short",134.4694595,140.852801537665,63.2,60.5596895791507,4.1036294832764,-0.990409692510724,0.521727264321021,"-1.short"
"2623","SB","KLH033b_0465","naʻe","naʻe270.5519","a","-2",2,"primary","Primary Stressed",1,"short",148.531366571429,167.209025748761,67.85,55.7586723477357,4.02103295604929,-0.331425230685074,0.326285061585379,"-2.short"
"2624","SB","KLH033b_0466","naʻe","naʻe270.5519","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,60.4,41.7749809114412,3.73229761754398,-1.14180902865929,0.653916671515902,"-1.short"
"2625","SB","KLH033a_0430","naʻe","naʻe278.269876938648","a","-2",2,"primary","Primary Stressed",1,"short",177.872123,183.164927403133,73.9,80.7881889199393,4.39183077810877,-0.47380318475347,0.422037874135283,"-2.short"
"2626","SB","KLH033a_0431","naʻe","naʻe278.269876938648","e","-1",2,"unstressed","Final Unstressed",1,"short",170.637832666667,178.488714697853,69,56.5364334468654,4.0348852701001,-1.19896744249924,0.671071277570857,"-1.short"
"2627","SB","KLH033a_0561","naʻe","naʻe353.747578179101","a","-2",2,"primary","Primary Stressed",1,"short",125.146905352941,135.591563419131,66.25,131.002948377443,4.87521982964592,-0.277743557689354,0.332100836990704,"-2.short"
"2628","SB","KLH033a_0562","naʻe","naʻe353.747578179101","e","-1",2,"unstressed","Final Unstressed",1,"short",94.5133201304348,116.261439308094,63.6,140.996598782579,4.94873576797786,-0.833507669004778,0.5794947424031,"-1.short"
"2629","DK","KLH063c_0871","naʻe","naʻe389.0608","a","-2",2,"primary","Primary Stressed",1,"short",204.1419066,215.196720405592,78.9,97.6946885210737,4.5818471923823,-0.436143656534568,0.253308897177984,"-2.short"
"2630","DK","KLH063c_0872","naʻe","naʻe389.0608","e","-1",2,"unstressed","Final Unstressed",1,"short",135.74415125,133.575338125828,73.15,50.9672327134467,3.93118293042067,-0.60697190672085,0.352715929483714,"-1.short"
"2631","SB","KLH033a_0759","naʻe","naʻe445.3238","a","-2",2,"primary","Primary Stressed",1,"short",150.583623461538,154.979199441358,67.3,98.1449021746244,4.58644498024597,-0.361947548992408,0.37655994300843,"-2.short"
"2632","SB","KLH033a_0760","naʻe","naʻe445.3238","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,65.3,50.19365135405,3.91588855164925,-0.687257254323518,0.593095641920578,"-1.short"
"2633","DK","KLH063c_1065","naʻe","naʻe453.9028","a","-2",2,"primary","Primary Stressed",1,"short",112.0379642,114.634894854609,67.55,60.0000000000023,4.09434456222214,-0.468996062335903,0.181470991386295,"-2.short"
"2634","DK","KLH063c_1066","naʻe","naʻe453.9028","e","-1",2,"unstressed","Final Unstressed",1,"short",117.508472533333,115.951967333044,65.5,97.3969182345513,4.57879456984558,-0.899437914304997,0.513200741847539,"-1.short"
"2635","RM","KLH014a_1333","naʻe","naʻe775.476087274425","a","-2",2,"primary","Primary Stressed",1,"short",152.596249,158.374329695149,70.5,69.7430462502098,4.24481772039407,-0.27895523625963,0.210690137094333,"-2.short"
"2636","RM","KLH014a_1334","naʻe","naʻe775.476087274425","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,66.45,46.2131244582906,3.83326383692862,-0.590139782703917,0.131861263030823,"-1.short"
"2637","AA","KLH057a_3466","naʻu","naʻu1411.356279","a","-2",2,"primary","Primary Stressed",1,"short",142.199188222222,145.897488931507,73.8,68.418199,4.22563885649035,-0.543015583529865,0.129393134938054,"-2.short"
"2638","AA","KLH057a_3467","naʻu","naʻu1411.356279","u","-1",2,"unstressed","Final Unstressed",1,"short",138.55364,124.210326728284,77.6,35.55951,3.57120763102321,-1.09648860132936,-0.318325449518246,"-1.short"
"2639","AA","KLH057a_3690","naʻu","naʻu1482.215515","a","-2",2,"primary","Primary Stressed",1,"short",NA,NA,70.4,60,4.0943445622221,-0.524018178340278,0.189148463960363,"-2.short"
"2640","AA","KLH057a_3691","naʻu","naʻu1482.215515","u","-1",2,"unstressed","Final Unstressed",1,"short",NA,103.649996717223,73.4,80.038531,4.38250815622377,-1.15601653138901,-0.317720915494798,"-1.short"
"2641","AA","KLH057b_1191","naʻu","naʻu1695.607","a","-2",2,"primary","Primary Stressed",1,"short",134.069496125,133.547447254203,76.2,50,3.91202300542815,-0.386800126613132,0.14684558488928,"-2.short"
"2642","AA","KLH057b_1192","naʻu","naʻu1695.607","u","-1",2,"unstressed","Final Unstressed",1,"short",123.8869966,121.719171614611,75,60.56199,4.1036674685629,-1.31963215264357,-0.179349655771505,"-1.short"
"2643","HM","KLH021a_0816","naʻu","naʻu516.535197837352","a","-2",2,"primary","Primary Stressed",1,"short",107.000125533333,107.442620893729,76.8,101.531705428215,4.62037111845577,-0.680257792040483,0.234461734106935,"-2.short"
"2644","HM","KLH021a_0817","naʻu","naʻu516.535197837352","u","-1",2,"unstressed","Final Unstressed",1,"short",111.509369333333,112.612191500098,75.8,133.789542639761,4.89626798798623,-1.35720557597826,-0.310958727213239,"-1.short"
"2645","JM","KLH016c_1065","naʻu","naʻu570.12421580245","a","-2",2,"primary","Primary Stressed",1,"short",138.278517272727,138.576792550661,78.15,102.388742810945,4.62877677307541,-0.291808295022522,0.290511524577834,"-2.short"
"2646","JM","KLH016c_1066","naʻu","naʻu570.12421580245","u","-1",2,"unstressed","Final Unstressed",1,"short",144.9111982,146.662278210608,76.1,93.5494268849197,4.53848992640438,-1.04178547645763,-0.320981048468644,"-1.short"
"2647","JM","KLH016c_1318","naʻu","naʻu634.431200146205","a","-2",2,"primary","Primary Stressed",1,"short",113.596734142857,91.5304813934203,72.15,59.9658021247933,4.09377443514376,-0.493007161835734,0.179219521456965,"-2.short"
"2648","JM","KLH016c_1319","naʻu","naʻu634.431200146205","u","-1",2,"unstressed","Final Unstressed",1,"short",104.970381,116.945301090408,72.15,66.6286690275228,4.19913495080121,-1.11143428305749,-0.157645938375419,"-1.short"
"2649","LV","KLH032a_0245","neʻe","neʻe198.117359785141","e","-2",2,"primary","Primary Stressed",1,"short",169.358602625,170.307017163502,72,56.675660077758,4.03734484304404,-0.940433082500802,0.760687320795023,"-2.short"
"2650","LV","KLH032a_0246","neʻe","neʻe198.117359785141","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,66.6,47.8200881906332,3.86744580624916,-0.925864666672512,0.741374244651417,"-1.short"
"2651","RM","KLH014a_0142","neʻe","neʻe237.09621840192","e","-2",2,"primary","Primary Stressed",1,"short",159.664199666667,158.180512003512,69.3,64.0112137575386,4.15905828297286,-0.998088835171457,0.537257502987037,"-2.short"
"2652","RM","KLH014a_0143","neʻe","neʻe237.09621840192","e","-1",2,"unstressed","Final Unstressed",1,"short",184.147641666667,187.49421579005,71.7,58.9394400354024,4.07651047667742,-0.930902469015662,0.52636274099152,"-1.short"
"2653","RM","KLH014a_0207","neʻe","neʻe255.387713968743","e","-2",2,"primary","Primary Stressed",1,"short",NA,NA,63.1,55.6082841723935,4.01833218606411,-0.881135153969445,0.561076254062451,"-2.short"
"2654","RM","KLH014a_0208","neʻe","neʻe255.387713968743","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,61.6,62.6392166539631,4.13739154608014,-0.903379599448956,0.564522449878058,"-1.short"
"2655","RM","KLH014a_0295","neʻe","neʻe291.955941531313","e","-2",2,"primary","Primary Stressed",1,"short",163.895419444444,164.000159538226,69.2,64.4685008098804,4.16617674497863,-1.01225824355339,0.565995763089625,"-2.short"
"2656","RM","KLH014a_0296","neʻe","neʻe291.955941531313","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,60.05,62.2954052769273,4.13188767149943,-0.922961192419931,0.566040375076874,"-1.short"
"2657","DK","KLH063a_1407","neʻe","neʻe644.708","e","-2",2,"primary","Primary Stressed",1,"short",262.9437504,130.946366329365,68.1,49.9999999999545,3.91202300542724,-0.94155283722119,0.57564010504294,"-2.short"
"2658","DK","KLH063a_1408","neʻe","neʻe644.708","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,125.008636706039,64.9,60.2046214080474,4.09774911694383,-0.801650761332389,0.611107107990497,"-1.short"
"2659","DK","KLH063a_1615","neʻe","neʻe700.583329912778","e","-2",2,"primary","Primary Stressed",1,"short",80.9251458571429,NA,63,56.93043701433,4.04183011927869,-0.929949856061722,0.602600842438444,"-2.short"
"2660","DK","KLH063a_1616","neʻe","neʻe700.583329912778","e","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,65.6,48.1847766881174,3.87504313482364,-1.08663065109381,0.625728412493196,"-1.short"
"2661","AA","KLH057a_3109","neʻi","neʻi1269.453463","e","-2",2,"primary","Primary Stressed",1,"short",185.329490666667,184.230986688984,71.6,40,3.68887945411394,-1.13664025242587,0.49818095473034,"-2.short"
"2662","AA","KLH057a_3110","neʻi","neʻi1269.453463","i","-1",2,"unstressed","Final Unstressed",1,"short",195.84744075,198.536378469493,77,51.382326,3.93929426119034,-1.08745853705611,0.552648217260205,"-1.short"
"2663","AA","KLH057a_3168","neʻi","neʻi1296.644662","e","-2",2,"primary","Primary Stressed",1,"short",118.02376775,116.166174052079,71.7,48.091694,3.8731094802878,-1.07692984673284,0.600501873009987,"-2.short"
"2664","AA","KLH057a_3169","neʻi","neʻi1296.644662","i","-1",2,"unstressed","Final Unstressed",1,"short",110.527012,109.320382818606,71.7,43.313904,3.76847369200916,-1.096927615019,0.600180122685461,"-1.short"
"2665","AA","KLH057b_1274","neʻi","neʻi1728.112","e","-2",2,"primary","Primary Stressed",1,"short",115.647560333333,118.226923552164,76.4,33.23254,3.50352951639991,-0.839371323426457,0.489082253772733,"-2.short"
"2666","AA","KLH057b_1275","neʻi","neʻi1728.112","i","-1",2,"unstressed","Final Unstressed",1,"short",119.567492333333,119.272356083907,77.6,40.655837,3.70514241732144,-1.06835836568269,0.516804343477455,"-1.short"
"2667","RM","KLH014a_0147","neʻi","neʻi237.992558813791","e","-2",2,"primary","Primary Stressed",1,"short",181.593091538462,179.81840768552,64.7,80.2169667130102,4.38473504752293,-1.13960033526956,0.627294600893204,"-2.short"
"2668","RM","KLH014a_0148","neʻi","neʻi237.992558813791","i","-1",2,"unstressed","Final Unstressed",1,"short",198.814703857143,201.227672136122,68.5,52.9914231510986,3.9701300731189,-1.18558255934417,0.690463226448208,"-1.short"
"2669","DK","KLH063a_5127","neʻi","neʻi2426.14433154241","e","-2",2,"primary","Primary Stressed",1,"short",NA,NA,61.1,45.0524314487666,3.80782695482357,-0.98668182239671,0.576687799601831,"-2.short"
"2670","DK","KLH063a_5128","neʻi","neʻi2426.14433154241","i","-1",2,"unstressed","Final Unstressed",1,"short",109.498534,110.04530462568,65.95,46.9157146580983,3.84835268666656,-1.32134174875632,0.60634306039606,"-1.short"
"2671","DK","KLH063a_5191","neʻi","neʻi2447.62489862988","e","-2",2,"primary","Primary Stressed",1,"short",174.935391454545,89.3169893768201,65.8,74.0042831025676,4.30412297129363,-0.924143847529698,0.612517810754309,"-2.short"
"2672","DK","KLH063a_5192","neʻi","neʻi2447.62489862988","i","-1",2,"unstressed","Final Unstressed",1,"short",167.4431,86.881087754884,65.1,60.3228189993388,4.09971045668162,-1.15303847590293,0.674664311597537,"-1.short"
"2673","AA","KLH057a_5998","neʻi","neʻi2583.117","e","-2",2,"primary","Primary Stressed",1,"short",126.172735,126.603162792864,73.25,50,3.91202300542815,-0.916852920890612,0.577012225377295,"-2.short"
"2674","AA","KLH057a_5999","neʻi","neʻi2583.117","i","-1",2,"unstressed","Final Unstressed",1,"short",127.45665,127.821681063986,74.2,43.732621,3.77809429959947,-0.996070785466685,0.563556195863221,"-1.short"
"2675","DK","KLH063a_0678","neʻi","neʻi342.576","e","-2",2,"primary","Primary Stressed",1,"short",164.957946833333,162.27630812493,64,43.5247260843994,3.77332919234093,-1.18060530573558,0.645290959470444,"-2.short"
"2676","DK","KLH063a_0679","neʻi","neʻi342.576","i","-1",2,"unstressed","Final Unstressed",1,"short",146.8851775,147.468229751399,72.7,57.032399696709,4.04361952207926,-1.28527592829947,0.686974792596591,"-1.short"
"2677","AA","KLH057b_0883","neʻi","neʻi355.368","e","-2",2,"primary","Primary Stressed",1,"short",NA,NA,69.6,37.034862,3.61185968525337,-1.01814673716589,0.464109401733154,"-2.short"
"2678","AA","KLH057b_0884","neʻi","neʻi355.368","i","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,73.3,38.455974,3.64951405449407,-1.06282604431645,0.470510550678571,"-1.short"
"2679","DK","KLH063a_0761","neʻi","neʻi368.236513436897","e","-2",2,"primary","Primary Stressed",1,"short",187.474363,145.761854523269,74.8,51.7794155141473,3.94699268639076,-1.21975826285573,0.643288045472381,"-2.short"
"2680","DK","KLH063a_0762","neʻi","neʻi368.236513436897","i","-1",2,"unstressed","Final Unstressed",1,"short",148.6453447,147.86031076115,70.1,67.9038586142724,4.21809286084798,-1.24292532213726,0.69747517110708,"-1.short"
"2681","IN","KLH013b_0456","neʻi","neʻi425.68111058791","e","-2",2,"primary","Primary Stressed",1,"short",88.5565545,97.320158106227,67.95,60.0160242852326,4.09461159798542,-1.04226086433087,0.646756610096127,"-2.short"
"2682","IN","KLH013b_0457","neʻi","neʻi425.68111058791","i","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,64.7,32.8825931184156,3.49294343321007,-1.5106549375512,0.748809516322039,"-1.short"
"2683","AA","KLH057a_1228","neʻi","neʻi519.7519718","e","-2",2,"primary","Primary Stressed",1,"short",136.60493,136.416820462104,76,45.750565,3.82320414137205,-0.927916340434868,0.544884531891253,"-2.short"
"2684","AA","KLH057a_1229","neʻi","neʻi519.7519718","i","-1",2,"unstressed","Final Unstressed",1,"short",131.126900333333,131.793392650106,78.35,62.045286,4.12786453777354,-0.980967733924131,0.532737594594222,"-1.short"
"2685","DK","KLH063b_0070","neʻi","neʻi59.9012","e","-2",2,"primary","Primary Stressed",1,"short",110.733548857143,109.631514366637,65.55,54.8590763710948,4.00476764925936,-1.14374371243143,0.607760495077034,"-2.short"
"2686","DK","KLH063b_0071","neʻi","neʻi59.9012","i","-1",2,"unstressed","Final Unstressed",1,"short",100.3158925,103.736717213177,59.1,56.4256233985745,4.0329233709115,-1.09307646431009,0.615848567005997,"-1.short"
"2687","RM","KLH014b_1639","noho","noho1017.41417076906","o","-2",2,"primary","Primary Stressed",1,"short",163.541707333333,162.622388737664,73.8,53.4042743092868,3.97789078600793,-0.86907091716597,-0.162800555112756,"-2.short"
"2688","RM","KLH014b_1640","noho","noho1017.41417076906","o","-1",2,"unstressed","Final Unstressed",1,"short",154.939415875,150.547655025101,65.7,134.782590350824,4.90366303843729,-1.07966935509943,-0.755063241888956,"-1.short"
"2689","IN","KLH013b_1320","noho","noho1149.6055","o","-2",2,"primary","Primary Stressed",1,"short",168.698471,168.0265660375,66.6,40.4157028008285,3.69921839263819,-0.843403056291232,0.241066374863598,"-2.short"
"2690","IN","KLH013b_1321","noho","noho1149.6055","o","-1",2,"unstressed","Final Unstressed",1,"short",78.42945475,NA,61.35,50.0000000001819,3.91202300543178,-0.921045357924613,-0.501411481837765,"-1.short"
"2691","IN","KLH013c_0006","noho","noho12.3458781811829","o","-2",2,"primary","Primary Stressed",1,"short",200.8420748,200.646410309808,67.8,40.9760812848887,3.71298851317466,-0.540163342806614,0.144868896589676,"-2.short"
"2692","IN","KLH013c_0007","noho","noho12.3458781811829","o","-1",2,"unstressed","Final Unstressed",1,"short",111.914210909091,113.9080770346,65.1,85.8433739974789,4.45252440320562,-1.10841153634156,-0.652891823410411,"-1.short"
"2693","LV","KLH032e_0317","noho","noho126.105740169148","o","-2",2,"primary","Primary Stressed",1,"short",159.016260666667,159.39847380764,65.6,32.4037838805964,3.47827520241744,-0.920712671763084,0.215551123108714,"-2.short"
"2694","LV","KLH032e_0318","noho","noho126.105740169148","o","-1",2,"unstressed","Final Unstressed",1,"short",NA,NA,59,42.3689858522067,3.74641662883647,-0.809000326533202,-0.325757517382352,"-1.short"
"2695","JM","KLH016a_0272","noho","noho129.316520533616","o","-2",2,"primary","Primary Stressed",1,"short",108.102443142857,109.20097239077,77.1,51.351038016719,3.93868515071201,-1.30038420365286,-0.376564879625063,"-2.short"
"2696","JM","KLH016a_0273","noho","noho129.316520533616","o","-1",2,"unstressed","Final Unstressed",1,"short",125.2276265,124.238531726508,74.7,48.6419478431799,3.8844862829741,-1.25922350428458,-0.384614780274802,"-1.short"
"2697","IN","KLH013d_0175","noho","noho142.407423294489","o","-2",2,"primary","Primary Stressed",1,"short",182.5450804,91.5066965616526,67.1,53.1690813227215,3.97347704925379,-0.505988148865177,0.0191408415593433,"-2.short"
"2698","IN","KLH013d_0176","noho","noho142.407423294489","o","-1",2,"unstressed","Final Unstressed",1,"short",175.352274833333,174.138689199723,65.3,41.2060380251376,3.71858479962569,-0.751510168763232,-0.109155949024696,"-1.short"
"2699","DK","KLH063a_0067","noho","noho150.548626199986","o","-2",2,"primary","Primary Stressed",1,"short",119.067939714286,118.49556214576,71.2,58.254201886399,4.064816225233,-0.731769224137745,-0.0891235929322516,"-2.short"
"2700","DK","KLH063a_0068","noho","noho150.548626199986","o","-1",2,"unstressed","Final Unstressed",1,"short",117.5194198,126.360545096173,67.3,40.552212123913,3.70259033206762,-0.679282625620029,-0.19374192321496,"-1.short"
"2701","DK","KLH063a_0097","noho","noho158.56","o","-2",2,"primary","Primary Stressed",1,"short",139.895772444444,138.117996809727,74.9,67.2342417436482,4.20818266750938,-1.15152904165408,-0.210187917227095,"-2.short"
"2702","DK","KLH063a_0098","noho","noho158.56","o","-1",2,"unstressed","Final Unstressed",1,"short",136.429131,135.819686055313,70.6,69.8927990340223,4.24696262582177,-0.569349425443145,-0.0513183236729695,"-1.short"
"2703","SB","KLH033e_0317","noho","noho165.208239197452","o","-2",2,"primary","Primary Stressed",1,"short",149.5317198,154.269982842718,61.6,50.0000000000114,3.91202300542837,-1.40265036291178,0.0820965350470697,"-2.short"
"2704","SB","KLH033e_0318","noho","noho165.208239197452","o","-1",2,"unstressed","Final Unstressed",1,"short",174.459650722222,173.829082437225,60.7,99.9999999999943,4.60517018598803,-0.860786248297491,-0.733561822365205,"-1.short"
"2705","JM","KLH016a_0408","noho","noho171.6575","o","-2",2,"primary","Primary Stressed",1,"short",98.1434046666667,101.336242132694,73.4,37.9391271433178,3.63598295800389,-1.48871727881198,-0.0124175999645075,"-2.short"
"2706","JM","KLH016a_0409","noho","noho171.6575","o","-1",2,"unstressed","Final Unstressed",1,"short",102.198758857143,101.814317383513,71.7,84.2248622581678,4.43349015388811,-0.932759654057842,-0.260694674173453,"-1.short"
"2707","SB","KLH033a_0249","noho","noho172.881096729775","o","-2",2,"primary","Primary Stressed",1,"short",145.904172166667,153.383662891595,66.8,39.999999999992,3.68887945411374,-1.18142313284833,0.0347258790560314,"-2.short"
"2708","SB","KLH033a_0250","noho","noho172.881096729775","o","-1",2,"unstressed","Final Unstressed",1,"short",142.573164125,139.632883405004,65.5,56.9912080200368,4.04289701067501,-1.29305504876437,-0.326518181963991,"-1.short"
"2709","AA","KLH057b_1441","noho","noho1792.922","o","-2",2,"primary","Primary Stressed",1,"short",112.787727,108.436522461181,76.95,47.157075,3.85348405084491,-1.18181223663448,-0.031248276772379,"-2.short"
"2710","AA","KLH057b_1442","noho","noho1792.922","o","-1",2,"unstressed","Final Unstressed",1,"short",110.704628066667,115.522426325849,77.1,93.889054,4.54211380859929,-0.959561371727829,-0.258155456722485,"-1.short"
"2711","AA","KLH057b_1620","noho","noho1873.366","o","-2",2,"primary","Primary Stressed",1,"short",NA,NA,77.5,69.029173,4.2345292123452,-0.839258194855717,-0.120921891061597,"-2.short"
"2712","AA","KLH057b_1621","noho","noho1873.366","o","-1",2,"unstressed","Final Unstressed",1,"short",124.348495428571,124.875212588551,78.15,50,3.91202300542815,-0.860754563414456,-0.182043023521834,"-1.short"
"2713","JM","KLH016a_0441","noho","noho189.100366363412","o","-2",2,"primary","Primary Stressed",1,"short",135.5918122,132.32977051782,75.9,45.4776575560345,3.81722116263143,-1.28007075328191,-0.0901120636280117,"-2.short"
"2714","JM","KLH016a_0442","noho","noho189.100366363412","o","-1",2,"unstressed","Final Unstressed",1,"short",136.204348142857,135.347341574793,74.1,55.7727801571275,4.0212859395647,-0.91111909956696,-0.241531318265221,"-1.short"
"2715","AA","KLH057b_1675","noho","noho1910.845","o","-2",2,"primary","Primary Stressed",1,"short",108.7208405,108.68601753823,76.3,96.693359,4.57154472378241,-0.867248092725005,-0.127007326969134,"-2.short"
"2716","AA","KLH057b_1676","noho","noho1910.845","o","-1",2,"unstressed","Final Unstressed",1,"short",111.582675375,108.94197754666,76.35,63.597436,4.15257315506802,-0.95421716763548,-0.179349655771505,"-1.short"
"2717","LV","KLH032a_0255","noho","noho201.658851159234","o","-2",2,"primary","Primary Stressed",1,"short",155.224121142857,155.206665577783,71.9,53.5022832953871,3.97972433140971,-1.55498998846753,-0.329164675703967,"-2.short"
"2718","LV","KLH032a_0256","noho","noho201.658851159234","o","-1",2,"unstressed","Final Unstressed",1,"short",162.063084142857,160.39370658561,70.7,51.2591897369532,3.9368949138846,-1.56668602823072,-0.294504973878248,"-1.short"
"2719","AA","KLH057a_4977","noho","noho2159.523971","o","-2",2,"primary","Primary Stressed",1,"short",118.609120666667,121.426126032063,73.9,44.497322,3.79542900758604,-1.18244978845716,0.0458733598371692,"-2.short"
"2720","AA","KLH057a_4978","noho","noho2159.523971","o","-1",2,"unstressed","Final Unstressed",1,"short",125.428309333333,123.711888070775,74.1,88.196035,4.47956200735373,-0.935360543546598,-0.149056524525528,"-1.short"
"2721","DK","KLH063a_5059","noho","noho2409.65224052072","o","-2",2,"primary","Primary Stressed",1,"short",150.277865333333,144.891161892401,75.4,43.5058752550503,3.7728959923089,-1.27964915509196,-0.236143696894733,"-2.short"
"2722","DK","KLH063a_5060","noho","noho2409.65224052072","o","-1",2,"unstressed","Final Unstressed",1,"short",146.040901,145.375453468308,74.7,41.4979117813346,3.72564310744858,-0.942108732504837,-0.40329759889226,"-1.short"
"2723","DK","KLH063a_5308","noho","noho2522.0976066225","o","-2",2,"primary","Primary Stressed",1,"short",126.2989608,121.188491671036,70.9,65.9775093786266,4.18931391696166,-0.812240067063492,-0.252526618109387,"-2.short"
"2724","DK","KLH063a_5309","noho","noho2522.0976066225","o","-1",2,"unstressed","Final Unstressed",1,"short",95.66152775,87.8816210914166,66.4,59.9999999999454,4.09434456222119,-0.931819323808037,-0.2554326221663,"-1.short"
"2725","SB","KLH033d_0453","noho","noho258.688847415376","o","-2",2,"primary","Primary Stressed",1,"short",210.375206,208.307885936088,73.35,42.1591228512739,3.74145109878124,-1.5121319587235,0.186089818485663,"-2.short"
