"","Speaker","filename","word","word_unique","vowel","syllable_number","word_syllables","stress","syllable_stress","Moras","length","f0_reaper","f0_praat","intensity","duration","log_duration","f1","f2","syll_comp"
"603","AA","KLH057a_3415","makemake","makemake1378.334522","a","-2",4,"primary","Primary Stressed",1,"short",137.7936691,138.518559166721,77.2,66.245612,4.1933692287105,-0.732597619664246,-0.00910715089516501,"-2_4"
"604","AA","KLH057a_3416","makemake","makemake1378.334522","e","-1",4,"unstressed","Final Unstressed",1,"short",145.082623071429,144.352226631193,78.15,82.398628,4.41156878629137,-0.932748764187425,0.0601947410323316,"-1_4"
"605","AA","KLH057a_0347","makemake","makemake195.0405659","a","-4",4,"secondary","Secondary Stressed",1,"short",167.7414062,168.880700327945,79.7,48.397499,3.87944813883374,-0.730870591246977,0.00187981463909459,"-4_4"
"606","AA","KLH057a_0348","makemake","makemake195.0405659","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",191.57597375,178.046316479323,80.9,37.508062,3.62455589653671,-1.12935645694567,0.315443560463437,"-3_4"
"607","AA","KLH057a_0349","makemake","makemake195.0405659","a","-2",4,"primary","Primary Stressed",1,"short",178.036544714286,176.661701126553,79.5,50,3.91202300542815,-0.804135669414948,0.079969396691749,"-2_4"
"608","AA","KLH057a_0350","makemake","makemake195.0405659","e","-1",4,"unstressed","Final Unstressed",1,"short",178.2286654,167.555174222689,77.4,45.554557,3.8189106626097,-1.13511841375139,0.317935995437196,"-1_4"
"609","DK","KLH063a_2968","malihini","malihini1203.262","a","-4",4,"secondary","Secondary Stressed",1,"short",113.511622857143,114.014743503376,72.2,65.397029643691,4.18047683913952,-0.66603177344986,0.106762094458059,"-4_4"
"610","DK","KLH063a_2969","malihini","malihini1203.262","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",115.9968108,116.83384618631,70.7,40.9950723756083,3.71345187352062,-1.35488475299346,0.640733066438545,"-3_4"
"611","DK","KLH063a_2970","malihini","malihini1203.262","i","-2",4,"primary","Primary Stressed",1,"short",NA,119.149029023454,73.65,39.9999999999636,3.68887945411303,-1.37234430320869,0.643880233167629,"-2_4"
"612","DK","KLH063a_2971","malihini","malihini1203.262","i","-1",4,"unstressed","Final Unstressed",1,"short",92.9010011428571,89.8428290776819,66.55,58.7745456291486,4.07370886371396,-1.36416987076914,0.682340499337704,"-1_4"
"613","AA","KLH057a_5636","malihini","malihini2459.90892","a","-4",4,"secondary","Secondary Stressed",1,"short",120.460199,121.006052549841,72.1,60,4.0943445622221,-0.946883717144395,0.0800145118481925,"-4_4"
"614","AA","KLH057a_5637","malihini","malihini2459.90892","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",117.6062075,113.967693024302,73.7,57.132505,4.04537321914076,-1.21782586090574,0.693293786743578,"-3_4"
"615","AA","KLH057a_5638","malihini","malihini2459.90892","i","-2",4,"primary","Primary Stressed",1,"short",133.207332625,131.440640388454,72.4,50,3.91202300542815,-1.28300328227544,0.657958111540613,"-2_4"
"616","AA","KLH057a_5639","malihini","malihini2459.90892","i","-1",4,"unstressed","Final Unstressed",1,"short",98.4892820666667,102.538229737231,69.7,116.351719,4.75661766402678,-1.27597584646799,0.701590772259222,"-1_4"
"617","AA","KLH057a_5712","malihini","malihini2484.856696","a","-4",4,"secondary","Secondary Stressed",1,"short",116.1241606,118.270641970446,73.8,43.632824,3.77580971114676,-0.974730707468583,0.00197737085594163,"-4_4"
"618","AA","KLH057a_5713","malihini","malihini2484.856696","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",115.60606,116.826791689017,77.6,41.852275,3.73414615627041,-1.13846952122865,0.624813867306859,"-3_4"
"619","AA","KLH057a_5714","malihini","malihini2484.856696","i","-2",4,"primary","Primary Stressed",1,"short",135.24006475,133.791372851455,76.75,51.310386,3.9378931878256,-1.04529772623184,0.636260402274917,"-2_4"
"620","AA","KLH057a_5715","malihini","malihini2484.856696","i","-1",4,"unstressed","Final Unstressed",1,"short",112.30311,111.436533493488,75.3,70,4.24849524204936,-1.14735846864589,0.721027496924187,"-1_4"
"621","DK","KLH063a_4527","maʻemaʻe","maʻemaʻe2148.37384285818","a","-4",4,"secondary","Secondary Stressed",1,"short",110.526314,115.488463511887,66.8,46.5366788334904,3.84024079377838,-0.577657165532854,0.0755398531316018,"-4_4"
"622","DK","KLH063a_4528","maʻemaʻe","maʻemaʻe2148.37384285818","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",105.913925,117.553230454035,65.5,37.4118398467544,3.62198722776432,-0.740912455353173,0.274714864405228,"-3_4"
"623","DK","KLH063a_4529","maʻemaʻe","maʻemaʻe2148.37384285818","a","-2",4,"primary","Primary Stressed",1,"short",111.9278612,110.95355707082,62.8,43.799227137697,3.77961617196866,-0.712314746570671,0.194724305608512,"-2_4"
"624","DK","KLH063a_4530","maʻemaʻe","maʻemaʻe2148.37384285818","e","-1",4,"unstressed","Final Unstressed",1,"short",111.386139,108.203626006918,60.7,35.5236761438391,3.57019940780924,-0.801554128970135,0.424390229940435,"-1_4"
"625","HM","KLH021a_1153","maʻemaʻe","maʻemaʻe663.644108366857","a","-4",4,"secondary","Secondary Stressed",1,"short",153.098442071429,164.107725818959,79.2,88.984107440865,4.48845778570679,-0.371107910116566,0.200116335316828,"-4_4"
"626","HM","KLH021a_1154","maʻemaʻe","maʻemaʻe663.644108366857","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",190.4985465,190.2253860758,77.8,52.5550125184964,3.9618604784733,-0.666191350368455,0.567530266822919,"-3_4"
"627","HM","KLH021a_1155","maʻemaʻe","maʻemaʻe663.644108366857","a","-2",4,"primary","Primary Stressed",1,"short",187.0174467,190.828594929008,79,67.6052849670441,4.21368615997888,-0.40334814230452,0.145647902924089,"-2_4"
"628","HM","KLH021a_1156","maʻemaʻe","maʻemaʻe663.644108366857","e","-1",4,"unstressed","Final Unstressed",1,"short",184.760386461538,181.83702049551,79,89.6420545755063,4.49582456896799,-1.07987519332246,0.581832393520352,"-1_4"
"629","LV","KLH032a_0778","mokupuni","mokupuni430.014040817","o","-4",4,"secondary","Secondary Stressed",1,"short",170.298862375,169.259977158588,73.1,58.4326600499026,4.06787498094346,-0.851240298948317,-0.338307596536641,"-4_4"
"630","LV","KLH032a_0779","mokupuni","mokupuni430.014040817","u","-3",4,"unstressed","Antepen. Unstressed",1,"short",161.8501305,160.519175733929,73.15,54.0502105461087,3.9899134394728,-1.35537693456351,-0.752710345227206,"-3_4"
"631","LV","KLH032a_0780","mokupuni","mokupuni430.014040817","u","-2",4,"primary","Primary Stressed",1,"short",175.511661625,167.054302742649,73.4,54.0502105461087,3.9899134394728,-1.31189182262377,-0.412150656330653,"-2_4"
"632","LV","KLH032a_0781","mokupuni","mokupuni430.014040817","i","-1",4,"unstressed","Final Unstressed",1,"short",259.291125777778,276.469322966879,71.2,63.2293355316733,4.14676836326429,-1.46427102280265,0.799334036037204,"-1_4"
"633","HM","KLH021c_0592","molokaʻi","molokaʻi515.191669139357","o","-4",4,"secondary","Secondary Stressed",1,"short",153.6611573,153.492210601501,78.5,63.776311706647,4.15538183154113,-0.979951930075944,-0.363322689030965,"-4_4"
"634","HM","KLH021c_0593","molokaʻi","molokaʻi515.191669139357","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",154.741923,152.727336977319,75.6,33.9588153242403,3.52514847638945,-0.87082401614796,-0.009925983310624,"-3_4"
"635","HM","KLH021c_0594","molokaʻi","molokaʻi515.191669139357","a","-2",4,"primary","Primary Stressed",1,"short",152.453722583333,152.55604760918,76.8,87.7959615702366,4.47501550380005,-0.458974672774621,0.395816018056959,"-2_4"
"636","HM","KLH021c_0595","molokaʻi","molokaʻi515.191669139357","i","-1",4,"unstressed","Final Unstressed",1,"short",142.800347428571,141.937414755859,75.8,85.3111702050455,4.44630539791767,-1.14348124658054,0.660864771768099,"-1_4"
"637","AA","KLH057b_0952","moʻolelo","moʻolelo1592.602847","o","-4",4,"secondary","Secondary Stressed",1,"short",135.1431792,131.847030419891,75.5,48.380096,3.87908848947094,-0.986981610069896,-0.345500479601873,"-4_4"
"638","AA","KLH057b_0953","moʻolelo","moʻolelo1592.602847","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",130.359078222222,130.085805980925,78.1,65.127052,4.17634000821438,-0.677316354919018,-0.35821560661447,"-3_4"
"639","AA","KLH057b_0954","moʻolelo","moʻolelo1592.602847","e","-2",4,"primary","Primary Stressed",1,"short",145.962792,146.403709545386,80.15,74.441423,4.31001254765797,-0.836208551107398,0.335910047604755,"-2_4"
"640","AA","KLH057b_0955","moʻolelo","moʻolelo1592.602847","o","-1",4,"unstressed","Final Unstressed",1,"short",117.854946735294,117.674851717554,73,193.925197,5.26747250223306,-1.05957768329331,-0.0606185126871761,"-1_4"
"641","AA","KLH057b_0568","moʻolelo","moʻolelo243.1810164","o","-4",4,"secondary","Secondary Stressed",1,"short",154.295982666667,153.999492204412,76.6,44.430401,3.79392394234035,-0.979404826598958,-0.417189609074021,"-4_4"
"642","AA","KLH057b_0569","moʻolelo","moʻolelo243.1810164","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",149.666193833333,151.279412420095,77.3,53.029834,3.97085466084054,-0.746419185995931,-0.257017296624912,"-3_4"
"643","AA","KLH057b_0570","moʻolelo","moʻolelo243.1810164","e","-2",4,"primary","Primary Stressed",1,"short",164.2029601,163.96941213272,78.65,62.773748,4.13953696059944,-0.949785378172293,0.279954911918544,"-2_4"
"644","AA","KLH057b_0571","moʻolelo","moʻolelo243.1810164","o","-1",4,"unstressed","Final Unstressed",1,"short",139.152168909091,133.04337896503,74.7,73.095176,4.29176237278611,-0.939478600155516,-0.139178089082542,"-1_4"
"645","HM","KLH021b_0038","moʻolelo","moʻolelo37.6189766015973","o","-4",4,"secondary","Secondary Stressed",1,"short",108.2032945625,108.466862649887,67.45,91.5725979951816,4.51713207840202,-1.26548525142224,-0.498733569484629,"-4_4"
"646","HM","KLH021b_0039","moʻolelo","moʻolelo37.6189766015973","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",102.501440857143,105.32299482151,65.4,55.0636828133193,4.00849038475184,-0.984222572891549,-0.136138940180722,"-3_4"
"647","HM","KLH021b_0040","moʻolelo","moʻolelo37.6189766015973","e","-2",4,"primary","Primary Stressed",1,"short",137.9121675,142.511229576593,71.15,61.9766733107099,4.12675807732619,-1.15067655752004,0.360436815576764,"-2_4"
"648","HM","KLH021b_0041","moʻolelo","moʻolelo37.6189766015973","o","-1",4,"unstressed","Final Unstressed",1,"short",101.301984529412,96.0037308954602,66.15,106.224213674409,4.66555208352028,-1.08513658825904,-0.169035242638711,"-1_4"
"649","HM","KLH021c_0256","moʻolelo","moʻolelo420.465299103529","o","-4",4,"secondary","Secondary Stressed",1,"short",131.056723,137.110888467991,80,56.4189239139523,4.03280463261551,-0.588834974180725,-0.433696639952195,"-4_4"
"650","HM","KLH021c_0257","moʻolelo","moʻolelo420.465299103529","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",151.757829,152.462865243961,80.5,92.8842611412506,4.53135421425772,-0.573391598250148,-0.218225941581539,"-3_4"
"651","HM","KLH021c_0258","moʻolelo","moʻolelo420.465299103529","e","-2",4,"primary","Primary Stressed",1,"short",157.9744745,157.658169829027,82.4,75.633541548541,4.32589985606949,-0.758587630239567,0.388901556628126,"-2_4"
"652","HM","KLH021c_0259","moʻolelo","moʻolelo420.465299103529","o","-1",4,"unstressed","Final Unstressed",1,"short",150.527687166667,147.0964212716,82.2,57.9475345375045,4.05953802423023,-0.649166284274166,-0.117411898280763,"-1_4"
"653","JM","KLH016c_0979","moʻolelo","moʻolelo543.386506732793","o","-4",4,"secondary","Secondary Stressed",1,"short",117.32929,100.785343254526,67.9,65.2522666493951,4.17826078352122,-0.731412597393038,-0.409762130579812,"-4_4"
"654","JM","KLH016c_0980","moʻolelo","moʻolelo543.386506732793","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,72.6,69.3048778903176,4.23851529174641,-1.02742727985707,-0.263924576623789,"-3_4"
"655","JM","KLH016c_0981","moʻolelo","moʻolelo543.386506732793","e","-2",4,"primary","Primary Stressed",1,"short",123.69779075,122.89341049476,75.7,78.0436561361739,4.3572683641728,-1.07372891041919,0.433258354585285,"-2_4"
"656","JM","KLH016c_0982","moʻolelo","moʻolelo543.386506732793","o","-1",4,"unstressed","Final Unstressed",1,"short",120.388316,119.954831711333,72.9,32.4184957830767,3.47872911742349,-1.06919493024459,0.0869275550519966,"-1_4"
"657","JM","KLH016c_1400","moʻolelo","moʻolelo677.9135","o","-4",4,"secondary","Secondary Stressed",1,"short",134.444294571429,131.202824943331,75.5,97.9221215841335,4.58417248503393,-0.883690301251721,-0.237697303645347,"-4_4"
"658","JM","KLH016c_1401","moʻolelo","moʻolelo677.9135","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",62.755777,136.874095758198,77.1,66.6286690275228,4.19913495080121,-0.860659301856417,-0.142438283895262,"-3_4"
"659","JM","KLH016c_1402","moʻolelo","moʻolelo677.9135","e","-2",4,"primary","Primary Stressed",1,"short",137.49251,137.046210894402,77.85,75.7901110188186,4.32796782264433,-0.972792604970682,0.396694637832828,"-2_4"
"660","JM","KLH016c_1403","moʻolelo","moʻolelo677.9135","o","-1",4,"unstressed","Final Unstressed",1,"short",129.1859546,126.939311352265,77.4,117.43302916102,4.76586820650559,-1.06906568953359,-0.217089501124916,"-1_4"
"661","DK","KLH063a_2990","neʻeneʻe","neʻeneʻe1206.762","e","-4",4,"secondary","Secondary Stressed",1,"short",207.121339,131.178359630177,74.05,50.4699656837602,3.92137842041852,-1.37577013732321,0.486590000409011,"-4_4"
"662","DK","KLH063a_2991","neʻeneʻe","neʻeneʻe1206.762","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",131.577667333333,131.476073867781,74,45.8669953277422,3.82574580238124,-1.09644477945221,0.549860263081867,"-3_4"
"663","DK","KLH063a_2992","neʻeneʻe","neʻeneʻe1206.762","e","-2",4,"primary","Primary Stressed",1,"short",170.728934333333,169.518080889769,73.4,63.217264651712,4.14657743871621,-0.901357914894821,0.570728131725527,"-2_4"
"664","DK","KLH063a_2993","neʻeneʻe","neʻeneʻe1206.762","e","-1",4,"unstressed","Final Unstressed",1,"short",145.299999666667,135.931334737966,76.35,66.2248401454235,4.19305562134508,-0.835858932662126,0.43595007446738,"-1_4"
"665","LV","KLH032a_0949","nonanona","nonanona542.124122905986","o","-4",4,"secondary","Secondary Stressed",1,"short",53.81384275,161.336105911658,71.65,78.2911551963252,4.36043463616063,-1.53200047024283,-0.134406553869003,"-4_4"
"666","LV","KLH032a_0950","nonanona","nonanona542.124122905986","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",148.853311384615,148.396848255891,70.6,72.7298923196713,4.28675247361635,-0.982172688673568,0.264796793015185,"-3_4"
"667","LV","KLH032a_0951","nonanona","nonanona542.124122905986","o","-2",4,"primary","Primary Stressed",1,"short",160.90685125,160.836662552137,71,74.4018438673493,4.30948072469525,-1.48393206720181,-0.0656634014494006,"-2_4"
"668","LV","KLH032a_0952","nonanona","nonanona542.124122905986","a","-1",4,"unstressed","Final Unstressed",1,"short",140.862660142857,137.052208952715,72.1,50.9945222011083,3.93171821913429,-1.33962857759537,0.25406097787059,"-1_4"
"669","DK","KLH063a_0330","noʻonoʻo","noʻonoʻo239.292","o","-4",4,"secondary","Secondary Stressed",1,"short",NA,86.6933863399572,64.5,49.6038074826401,3.9040675945476,-0.816056305365946,-0.038171572828257,"-4_4"
"670","DK","KLH063a_0331","noʻonoʻo","noʻonoʻo239.292","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",69.3201635,70.0944119383434,61.75,55.7693322004127,4.0212241161575,-0.836359057703808,-0.166901990903399,"-3_4"
"671","DK","KLH063a_0332","noʻonoʻo","noʻonoʻo239.292","o","-2",4,"primary","Primary Stressed",1,"short",NA,NA,60.6,39.9108193005873,3.6866474475542,-1.01618248679341,-0.0663064208997755,"-2_4"
"672","DK","KLH063a_0333","noʻonoʻo","noʻonoʻo239.292","o","-1",4,"unstressed","Final Unstressed",1,"short",70.279643,70.553205327166,60.4,43.8887047640435,3.78165699230646,-1.10583207133313,-0.0582786961273509,"-1_4"
"673","JM","KLH016a_0894","noʻonoʻo","noʻonoʻo325.896028392305","o","-4",4,"secondary","Secondary Stressed",1,"short",141.92045975,144.688991250679,76.8,52.6438999001471,3.96355037052181,-0.888641339241777,-0.00418562792318067,"-4_4"
"674","JM","KLH016a_0895","noʻonoʻo","noʻonoʻo325.896028392305","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",143.652404875,144.486988332446,76.3,50.0000000000114,3.91202300542837,-0.874286513209968,0.0013240278877884,"-3_4"
"675","JM","KLH016a_0896","noʻonoʻo","noʻonoʻo325.896028392305","o","-2",4,"primary","Primary Stressed",1,"short",24.664429,148.670134801869,74.2,49.9999999999545,3.91202300542724,-0.826722777197363,-0.162279794583225,"-2_4"
"676","JM","KLH016a_0897","noʻonoʻo","noʻonoʻo325.896028392305","o","-1",4,"unstressed","Final Unstressed",1,"short",148.322909,143.781136880408,75.5,71.1467011507807,4.26474395874954,-0.891017920245873,-0.189201954749481,"-1_4"
"677","SB","KLH033b_0088","noʻonoʻo","noʻonoʻo55.176466159218","o","-4",4,"secondary","Secondary Stressed",1,"short",174.063623625,172.265858432702,75.6,52.4305590174308,3.95948960869489,-1.2205415494438,-0.272731533866462,"-4_4"
"678","SB","KLH033b_0089","noʻonoʻo","noʻonoʻo55.176466159218","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",95.4583513333333,90.7653164440179,62.15,47.8413254438621,3.86788981502493,-1.20444833838085,-0.0873394117520307,"-3_4"
"679","SB","KLH033b_0090","noʻonoʻo","noʻonoʻo55.176466159218","o","-2",4,"primary","Primary Stressed",1,"short",169.1326324,164.673912346976,72.5,41.7524294782794,3.73175764070034,-0.945572930265009,-0.2106345280675,"-2_4"
"680","SB","KLH033b_0091","noʻonoʻo","noʻonoʻo55.176466159218","o","-1",4,"unstressed","Final Unstressed",1,"short",NA,NA,64.7,58.547615055204,4.06984035574192,-0.904799421768668,-0.16444262279514,"-1_4"
"681","IN","KLH013b_0860","noʻonoʻo","noʻonoʻo688.080642908413","o","-4",4,"secondary","Secondary Stressed",1,"short",144.079161,179.215791862541,67.1,45.2746295885618,3.81274682236797,-0.757231735547867,0.00800626499603663,"-4_4"
"682","IN","KLH013b_0861","noʻonoʻo","noʻonoʻo688.080642908413","o","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,188.120927668095,71.4,41.923118127329,3.73583742005494,-0.709155276830614,0.0863477580033312,"-3_4"
"683","IN","KLH013b_0862","noʻonoʻo","noʻonoʻo688.080642908413","o","-2",4,"primary","Primary Stressed",1,"short",NA,NA,71.6,45.2638912161092,3.81250961123601,-0.694677569572855,-0.0199654834749259,"-2_4"
"684","IN","KLH013b_0863","noʻonoʻo","noʻonoʻo688.080642908413","o","-1",4,"unstressed","Final Unstressed",1,"short",NA,NA,69.45,43.0108981090598,3.7614535279787,-1.04098994698124,-0.285178089164153,"-1_4"
"685","AA","KLH057a_1899","pakeneka","pakeneka804.361","a","-4",4,"secondary","Secondary Stressed",1,"short",139.960034833333,138.302570777983,77.6,53.050455,3.97124344183754,-0.539321204852766,-0.0301395733377383,"-4_4"
"686","AA","KLH057a_1900","pakeneka","pakeneka804.361","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",143.861696428571,133.622499786225,81.25,55.249835,4.01186535396806,-1.07836559715894,0.567692390636789,"-3_4"
"687","AA","KLH057a_1901","pakeneka","pakeneka804.361","e","-2",4,"primary","Primary Stressed",1,"short",129.4002355,128.048491940278,77.75,55.332195,4.01335492718766,-1.05423383707906,0.52530861055841,"-2_4"
"688","AA","KLH057a_1902","pakeneka","pakeneka804.361","a","-1",4,"unstressed","Final Unstressed",1,"short",117.6720929375,116.728782476234,73.65,102.107864,4.62602974473147,-0.827785793693479,0.292216896018741,"-1_4"
"689","DK","KLH063c_1010","palapala","palapala439.2278","a","-4",4,"secondary","Secondary Stressed",1,"short",129.640908333333,125.781137914313,75.7,50.0000000000114,3.91202300542837,-0.635206419183448,-0.0629767840833271,"-4_4"
"690","DK","KLH063c_1011","palapala","palapala439.2278","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,69.2,39.9554982762993,3.68776629168595,-0.642267783609941,-0.0395235943060115,"-3_4"
"691","DK","KLH063c_1012","palapala","palapala439.2278","a","-2",4,"primary","Primary Stressed",1,"short",130.865143,127.669143948081,73.2,49.0029807580186,3.89188112805675,-0.671107497061636,-0.0394784974605287,"-2_4"
"692","DK","KLH063c_1013","palapala","palapala439.2278","a","-1",4,"unstressed","Final Unstressed",1,"short",124.2277924,120.064827066903,71.3,43.5492740772929,3.77389303444071,-0.637992164532709,-0.039343219125147,"-1_4"
"693","LV","KLH032a_2220","papekiko","papekiko978.6511","a","-4",4,"secondary","Secondary Stressed",1,"short",189.344797272727,186.199755651885,70.2,76.4505031564795,4.33664351386394,-0.337733708429068,0.331609735744176,"-4_4"
"694","LV","KLH032a_2221","papekiko","papekiko978.6511","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,178.414704397901,64.8,31.5317607122552,3.45099531444171,-0.915587083914271,0.428680996132798,"-3_4"
"695","LV","KLH032a_2222","papekiko","papekiko978.6511","i","-2",4,"primary","Primary Stressed",1,"short",196.308258,192.590147392286,68.95,42.785224785348,3.75619282769163,-1.35537693456351,0.801539919284616,"-2_4"
"696","LV","KLH032a_2223","papekiko","papekiko978.6511","o","-1",4,"unstressed","Final Unstressed",1,"short",181.130655,178.644450007791,69.45,82.3313110915933,4.41075148601766,-0.865726307933978,-0.245191660337743,"-1_4"
"697","LV","KLH032a_3157","paʻipaʻi","paʻipaʻi1270.2961","a","-4",4,"secondary","Secondary Stressed",1,"short",169.17048825,NA,NA,66.0433621123957,4.19031152799826,-0.34927451742116,0.45473167333274,"-4_4"
"698","LV","KLH032a_3158","paʻipaʻi","paʻipaʻi1270.2961","i","-3",4,"unstressed","Antepen. Unstressed",1,"short",NA,NA,68.5,46.9255467639869,3.84856223427442,-1.19986663522021,0.814674000828142,"-3_4"
"699","LV","KLH032a_3159","paʻipaʻi","paʻipaʻi1270.2961","a","-2",4,"primary","Primary Stressed",1,"short",184.596341714286,197.269316703835,72.3,68.3606730638076,4.22479770407089,-0.499948948093057,0.463524075462127,"-2_4"
"700","LV","KLH032a_3160","paʻipaʻi","paʻipaʻi1270.2961","i","-1",4,"unstressed","Final Unstressed",1,"short",94.7766,118.698010755892,57.9,72.4159672286078,4.2824268169075,-1.189055719116,0.857075030726721,"-1_4"
"701","RM","KLH014b_0416","pumehana","pumehana284.7015","u","-4",4,"secondary","Secondary Stressed",1,"short",215,188.203101486876,67.3,30.2972908866082,3.41105829883514,-1.34739083735633,-0.241249526524065,"-4_4"
"702","RM","KLH014b_0417","pumehana","pumehana284.7015","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",184.254428,184.541815629704,73,48.4862938664037,3.88128115731163,-1.01811318817679,0.451697614027212,"-3_4"
"703","RM","KLH014b_0418","pumehana","pumehana284.7015","a","-2",4,"primary","Primary Stressed",1,"short",NA,174.70658102055,69.8,51.9008216035104,3.94933462055734,-0.37057506896419,0.263134754198837,"-2_4"
"704","RM","KLH014b_0419","pumehana","pumehana284.7015","a","-1",4,"unstressed","Final Unstressed",1,"short",168.115804,168.73292370514,70.2,70.3392713837161,4.2533302685008,-0.664498598730456,0.20154714318976,"-1_4"
"705","HM","KLH021c_0696","pumehana","pumehana542.606970909236","u","-4",4,"secondary","Secondary Stressed",1,"short",199.121187916667,198.13479891529,80.75,82.7545275660668,4.41587872654975,-1.28991870433641,-0.262031957918527,"-4_4"
"706","HM","KLH021c_0697","pumehana","pumehana542.606970909236","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",181.2900600625,179.107741430677,78.8,97.90903132523,4.58403879579472,-0.88777917295462,0.509228195809043,"-3_4"
"707","HM","KLH021c_0698","pumehana","pumehana542.606970909236","a","-2",4,"primary","Primary Stressed",1,"short",182.589680066667,181.950920828092,79.55,90.8595810698216,4.50931524959888,-0.25894846401429,0.326335235544748,"-2_4"
"708","HM","KLH021c_0699","pumehana","pumehana542.606970909236","a","-1",4,"unstressed","Final Unstressed",1,"short",173.469495823529,173.059832360312,78.7,122.190471093973,4.80558106574266,-0.484611468309974,0.270111323297673,"-1_4"
"709","JM","KLH016b_0040","puʻukala","puʻukala57.9176","u","-4",4,"secondary","Secondary Stressed",1,"short",121.0207595,116.643686149558,74.2,57.8006331075827,4.05699972903673,-1.14753730497508,-0.375466297977207,"-4_4"
"710","JM","KLH016b_0041","puʻukala","puʻukala57.9176","u","-3",4,"unstressed","Antepen. Unstressed",1,"short",112.148397076923,110.605744826496,74.05,70.6865463844579,4.25825526320296,-1.17330681815413,-0.424915466298955,"-3_4"
"711","JM","KLH016b_0042","puʻukala","puʻukala57.9176","a","-2",4,"primary","Primary Stressed",1,"short",136.253829923077,138.147885760356,74.3,85.3872989089197,4.447197365014,-0.390236077513789,0.0394056528022766,"-2_4"
"712","JM","KLH016b_0043","puʻukala","puʻukala57.9176","a","-1",4,"unstressed","Final Unstressed",1,"short",114.815553,101.892690724019,72,145.815233521382,4.98234029643067,-0.459294499130225,0.155348098191309,"-1_4"
"713","AA","KLH057a_4011","wehewehe","wehewehe1594.664195","e","-4",4,"secondary","Secondary Stressed",1,"short",147,149.277373539063,81.35,34.109314,3.52957048482404,-0.846182565561197,0.411466498672848,"-4_4"
"714","AA","KLH057a_4012","wehewehe","wehewehe1594.664195","e","-3",4,"unstressed","Antepen. Unstressed",1,"short",144.1738298,142.895988692046,77.35,63.925883,4.15772433414403,-0.922861154279568,0.427051897453572,"-3_4"
"715","AA","KLH057a_4013","wehewehe","wehewehe1594.664195","e","-2",4,"primary","Primary Stressed",1,"short",137.7135164,137.946096213766,80.3,66.38996,4.19554584023051,-0.904943678178728,0.484125279087521,"-2_4"
"716","AA","KLH057a_4014","wehewehe","wehewehe1594.664195","e","-1",4,"unstressed","Final Unstressed",1,"short",140.897440666667,144.082886534366,75.2,30.212474,3.40825488545828,-0.832943333997042,0.493089915554996,"-1_4"
"717","AA","KLH057b_0368","weluwelu","weluwelu168.4427741","e","-4",4,"secondary","Secondary Stressed",1,"short",122.479589285714,122.40316688566,79,52.880082,3.96802674622302,-1.0884739864797,0.341135629953953,"-4_4"
"718","AA","KLH057b_0369","weluwelu","weluwelu168.4427741","u","-3",4,"unstressed","Antepen. Unstressed",1,"short",116.572766666667,115.99127278896,75.5,44.175394,3.78816793723786,-1.17166630305613,0.0457799935143344,"-3_4"
"719","AA","KLH057b_0370","weluwelu","weluwelu168.4427741","e","-2",4,"primary","Primary Stressed",1,"short",127.257252142857,127.685166768024,79.65,58.34486,4.0663712657351,-1.10279962249622,0.27647664754222,"-2_4"
"720","AA","KLH057b_0371","weluwelu","weluwelu168.4427741","u","-1",4,"unstressed","Final Unstressed",1,"short",114.4859214,113.915559634762,75.9,61.678852,4.12194111688991,-1.15555080134876,-0.0522416086420892,"-1_4"
"721","AA","KLH057a_3112","ʻakaʻaka","ʻakaʻaka1270.93545","a","-4",4,"secondary","Secondary Stressed",1,"short",180.3748855,170.697150309557,78.8,44.882188,3.80404101225425,-0.331241943547847,0.081907512819126,"-4_4"
"722","AA","KLH057a_3113","ʻakaʻaka","ʻakaʻaka1270.93545","a","-3",4,"unstressed","Antepen. Unstressed",1,"short",188.4770735,183.80042969522,77.4,48.444267,3.88041400316207,-0.514489602878507,0.161174038161739,"-3_4"
